Death rates (cohort 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
CHE      1950-1959      5-9             0.000384        0.000619        0.000504
CHE      1950-1959     10-14            0.000266        0.000467        0.000368
CHE      1950-1959     15-19            0.000439        0.001124        0.000785
CHE      1950-1959     20-24            0.000498        0.001738        0.001112
CHE      1950-1959     25-29            0.000510        0.001376        0.000941
CHE      1950-1959     30-34            0.000598        0.001410        0.001008
CHE      1950-1959     35-39            0.000782        0.001614        0.001205
CHE      1950-1959     40-44            0.001088        0.001968        0.001533
CHE      1950-1959     45-49            0.001536        0.002557        0.002051
CHE      1950-1959     50-54            0.002111        0.003597        0.002859
CHE      1950-1959     55-59            0.003066        0.005120        0.004098
CHE      1950-1959     60-64            0.004301        0.007608        0.005943
CHE      1950-1959     65-69            0.006578        0.011541        0.008983
CHE      1950-1959     70-74                   .               .               .
CHE      1950-1959     75-79                   .               .               .
CHE      1950-1959     80-84                   .               .               .
CHE      1950-1959     85-89                   .               .               .
CHE      1950-1959     90-94                   .               .               .
CHE      1950-1959     95-99                   .               .               .
CHE      1950-1959    100-104                  .               .               .
CHE      1950-1959    105-109                  .               .               .
CHE      1950-1959    110+                     .               .               .
CHE      1960-1969        0             0.016465        0.021449        0.019014
CHE      1960-1969      1-4             0.000834        0.001086        0.000963
CHE      1960-1969      5-9             0.000363        0.000544        0.000456
CHE      1960-1969     10-14            0.000203        0.000390        0.000299
CHE      1960-1969     15-19            0.000398        0.000992        0.000702
CHE      1960-1969     20-24            0.000503        0.001607        0.001060
CHE      1960-1969     25-29            0.000516        0.001476        0.000996
CHE      1960-1969     30-34            0.000560        0.001279        0.000921
CHE      1960-1969     35-39            0.000601        0.001117        0.000861
CHE      1960-1969     40-44            0.000796        0.001360        0.001080
CHE      1960-1969     45-49            0.001157        0.001855        0.001510
CHE      1960-1969     50-54            0.001640        0.002738        0.002194
CHE      1960-1969     55-59            0.002454        0.004134        0.003302
CHE      1960-1969     60-64                   .               .               .
CHE      1960-1969     65-69                   .               .               .
CHE      1960-1969     70-74                   .               .               .
CHE      1960-1969     75-79                   .               .               .
CHE      1960-1969     80-84                   .               .               .
CHE      1960-1969     85-89                   .               .               .
CHE      1960-1969     90-94                   .               .               .
CHE      1960-1969     95-99                   .               .               .
CHE      1960-1969    100-104                  .               .               .
CHE      1960-1969    105-109                  .               .               .
CHE      1960-1969    110+                     .               .               .
CHE      1970-1979        0             0.010154        0.013844        0.012047
CHE      1970-1979      1-4             0.000512        0.000697        0.000607
CHE      1970-1979      5-9             0.000228        0.000327        0.000279
CHE      1970-1979     10-14            0.000161        0.000275        0.000219
CHE      1970-1979     15-19            0.000340        0.000776        0.000563
CHE      1970-1979     20-24            0.000366        0.001210        0.000790
CHE      1970-1979     25-29            0.000328        0.000860        0.000592
CHE      1970-1979     30-34            0.000358        0.000690        0.000524
CHE      1970-1979     35-39            0.000415        0.000762        0.000589
CHE      1970-1979     40-44            0.000593        0.001012        0.000804
CHE      1970-1979     45-49            0.000908        0.001483        0.001197
CHE      1970-1979     50-54                   .               .               .
CHE      1970-1979     55-59                   .               .               .
CHE      1970-1979     60-64                   .               .               .
CHE      1970-1979     65-69                   .               .               .
CHE      1970-1979     70-74                   .               .               .
CHE      1970-1979     75-79                   .               .               .
CHE      1970-1979     80-84                   .               .               .
CHE      1970-1979     85-89                   .               .               .
CHE      1970-1979     90-94                   .               .               .
CHE      1970-1979     95-99                   .               .               .
CHE      1970-1979    100-104                  .               .               .
CHE      1970-1979    105-109                  .               .               .
CHE      1970-1979    110+                     .               .               .
CHE      1980-1989        0             0.006508        0.008331        0.007441
CHE      1980-1989      1-4             0.000368        0.000480        0.000425
CHE      1980-1989      5-9             0.000139        0.000208        0.000175
CHE      1980-1989     10-14            0.000137        0.000190        0.000164
CHE      1980-1989     15-19            0.000246        0.000520        0.000387
CHE      1980-1989     20-24            0.000226        0.000666        0.000448
CHE      1980-1989     25-29            0.000233        0.000523        0.000379
CHE      1980-1989     30-34            0.000257        0.000484        0.000372
CHE      1980-1989     35-39            0.000356        0.000608        0.000483
CHE      1980-1989     40-44                   .               .               .
CHE      1980-1989     45-49                   .               .               .
CHE      1980-1989     50-54                   .               .               .
CHE      1980-1989     55-59                   .               .               .
CHE      1980-1989     60-64                   .               .               .
CHE      1980-1989     65-69                   .               .               .
CHE      1980-1989     70-74                   .               .               .
CHE      1980-1989     75-79                   .               .               .
CHE      1980-1989     80-84                   .               .               .
CHE      1980-1989     85-89                   .               .               .
CHE      1980-1989     90-94                   .               .               .
CHE      1980-1989     95-99                   .               .               .
CHE      1980-1989    100-104                  .               .               .
CHE      1980-1989    105-109                  .               .               .
CHE      1980-1989    110+                     .               .               .
CHE      1990-1993        0             0.005421        0.006927        0.006192
CHE      1990-1993      1-4             0.000321        0.000362        0.000342
CHE      1990-1993      5-9             0.000094        0.000153        0.000125
CHE      1990-1993     10-14            0.000090        0.000138        0.000115
CHE      1990-1993     15-19            0.000184        0.000404        0.000297
CHE      1990-1993     20-24            0.000180        0.000432        0.000308
CHE      1990-1993     25-29            0.000172        0.000439        0.000307
CHE      1990-1993     30-34                   .               .               .
CHE      1990-1993     35-39                   .               .               .
CHE      1990-1993     40-44                   .               .               .
CHE      1990-1993     45-49                   .               .               .
CHE      1990-1993     50-54                   .               .               .
CHE      1990-1993     55-59                   .               .               .
CHE      1990-1993     60-64                   .               .               .
CHE      1990-1993     65-69                   .               .               .
CHE      1990-1993     70-74                   .               .               .
CHE      1990-1993     75-79                   .               .               .
CHE      1990-1993     80-84                   .               .               .
CHE      1990-1993     85-89                   .               .               .
CHE      1990-1993     90-94                   .               .               .
CHE      1990-1993     95-99                   .               .               .
CHE      1990-1993    100-104                  .               .               .
CHE      1990-1993    105-109                  .               .               .
CHE      1990-1993    110+                     .               .               .
CZE      1871-1879        0                    .               .               .
CZE      1871-1879      1-4                    .               .               .
CZE      1871-1879      5-9                    .               .               .
CZE      1871-1879     10-14                   .               .               .
CZE      1871-1879     15-19                   .               .               .
CZE      1871-1879     20-24                   .               .               .
CZE      1871-1879     25-29                   .               .               .
CZE      1871-1879     30-34                   .               .               .
CZE      1871-1879     35-39                   .               .               .
CZE      1871-1879     40-44                   .               .               .
CZE      1871-1879     45-49                   .               .               .
CZE      1871-1879     50-54                   .               .               .
CZE      1871-1879     55-59                   .               .               .
CZE      1871-1879     60-64                   .               .               .
CZE      1871-1879     65-69                   .               .               .
CZE      1871-1879     70-74                   .               .               .
CZE      1871-1879     75-79            0.097612        0.117254        0.105697
CZE      1871-1879     80-84            0.142580        0.168366        0.152617
CZE      1871-1879     85-89            0.216391        0.248788        0.227881
CZE      1871-1879     90-94            0.317953        0.357897        0.330456
CZE      1871-1879     95-99            0.435635        0.465189        0.443699
CZE      1871-1879    100-104           0.490616        0.488940        0.490146
CZE      1871-1879    105-109           1.073649        1.631191        1.156934
CZE      1871-1879    110+                    .              .              .
CZE      1880-1889        0                    .               .               .
CZE      1880-1889      1-4                    .               .               .
CZE      1880-1889      5-9                    .               .               .
CZE      1880-1889     10-14                   .               .               .
CZE      1880-1889     15-19                   .               .               .
CZE      1880-1889     20-24                   .               .               .
CZE      1880-1889     25-29                   .               .               .
CZE      1880-1889     30-34                   .               .               .
CZE      1880-1889     35-39                   .               .               .
CZE      1880-1889     40-44                   .               .               .
CZE      1880-1889     45-49                   .               .               .
CZE      1880-1889     50-54                   .               .               .
CZE      1880-1889     55-59                   .               .               .
CZE      1880-1889     60-64                   .               .               .
CZE      1880-1889     65-69            0.032293        0.049279        0.039520
CZE      1880-1889     70-74            0.048489        0.068965        0.056827
CZE      1880-1889     75-79            0.078766        0.104574        0.088535
CZE      1880-1889     80-84            0.132774        0.166867        0.144501
CZE      1880-1889     85-89            0.213129        0.256966        0.226337
CZE      1880-1889     90-94            0.320924        0.368210        0.332999
CZE      1880-1889     95-99            0.451421        0.482122        0.457996
CZE      1880-1889    100-104           0.685393        0.674115        0.683024
CZE      1880-1889    105-109           1.291448        3.000000        1.339062
CZE      1880-1889    110+                    .              .              .
CZE      1890-1899        0                    .               .               .
CZE      1890-1899      1-4                    .               .               .
CZE      1890-1899      5-9                    .               .               .
CZE      1890-1899     10-14                   .               .               .
CZE      1890-1899     15-19                   .               .               .
CZE      1890-1899     20-24                   .               .               .
CZE      1890-1899     25-29                   .               .               .
CZE      1890-1899     30-34                   .               .               .
CZE      1890-1899     35-39                   .               .               .
CZE      1890-1899     40-44                   .               .               .
CZE      1890-1899     45-49                   .               .               .
CZE      1890-1899     50-54                   .               .               .
CZE      1890-1899     55-59            0.010887        0.020387        0.015176
CZE      1890-1899     60-64            0.015153        0.029065        0.021222
CZE      1890-1899     65-69            0.025066        0.045913        0.033696
CZE      1890-1899     70-74            0.044354        0.073832        0.055639
CZE      1890-1899     75-79            0.077973        0.115702        0.090942
CZE      1890-1899     80-84            0.132336        0.175902        0.145337
CZE      1890-1899     85-89            0.211700        0.256122        0.222950
CZE      1890-1899     90-94            0.311370        0.356199        0.320963
CZE      1890-1899     95-99            0.427128        0.472608        0.435114
CZE      1890-1899    100-104           0.559011        0.660505        0.572752
CZE      1890-1899    105-109           0.997364        3.000000        1.010075
CZE      1890-1899    110+                    .              .              .
CZE      1900-1909        0                    .               .               .
CZE      1900-1909      1-4                    .               .               .
CZE      1900-1909      5-9                    .               .               .
CZE      1900-1909     10-14                   .               .               .
CZE      1900-1909     15-19                   .               .               .
CZE      1900-1909     20-24                   .               .               .
CZE      1900-1909     25-29                   .               .               .
CZE      1900-1909     30-34                   .               .               .
CZE      1900-1909     35-39                   .               .               .
CZE      1900-1909     40-44                   .               .               .
CZE      1900-1909     45-49            0.004551        0.007087        0.005792
CZE      1900-1909     50-54            0.005803        0.010456        0.008053
CZE      1900-1909     55-59            0.008472        0.017094        0.012565
CZE      1900-1909     60-64            0.014086        0.029822        0.021318
CZE      1900-1909     65-69            0.024301        0.049027        0.035052
CZE      1900-1909     70-74            0.042843        0.075384        0.055854
CZE      1900-1909     75-79            0.074864        0.114945        0.089166
CZE      1900-1909     80-84            0.122763        0.167885        0.136716
CZE      1900-1909     85-89            0.187461        0.233897        0.199614
CZE      1900-1909     90-94            0.282732        0.323047        0.291712
CZE      1900-1909     95-99            0.403898        0.435550        0.409929
CZE      1900-1909    100-104           0.518214        0.573499        0.527137
CZE      1900-1909    105-109           0.778516        1.343084        0.822054
CZE      1900-1909    110+                    .              .              .
CZE      1910-1919        0                    .               .               .
CZE      1910-1919      1-4                    .               .               .
CZE      1910-1919      5-9                    .               .               .
CZE      1910-1919     10-14                   .               .               .
CZE      1910-1919     15-19                   .               .               .
CZE      1910-1919     20-24                   .               .               .
CZE      1910-1919     25-29                   .               .               .
CZE      1910-1919     30-34                   .               .               .
CZE      1910-1919     35-39            0.002291        0.003071        0.002672
CZE      1910-1919     40-44            0.002439        0.003620        0.003015
CZE      1910-1919     45-49            0.003315        0.005513        0.004379
CZE      1910-1919     50-54            0.005205        0.010015        0.007510
CZE      1910-1919     55-59            0.008373        0.017757        0.012790
CZE      1910-1919     60-64            0.013800        0.029261        0.020840
CZE      1910-1919     65-69            0.023619        0.046292        0.033407
CZE      1910-1919     70-74            0.039735        0.070075        0.051858
CZE      1910-1919     75-79            0.063789        0.099729        0.076737
CZE      1910-1919     80-84            0.101065        0.138236        0.112906
CZE      1910-1919     85-89            0.162128        0.199268        0.172531
CZE      1910-1919     90-94            0.252410        0.298550        0.263457
CZE      1910-1919     95-99            0.369011        0.427206        0.380587
CZE      1910-1919    100-104           0.522962        0.624181        0.537393
CZE      1910-1919    105-109           0.836791        1.101329        0.852217
CZE      1910-1919    110+                     .               .               .
CZE      1920-1929        0                    .               .               .
CZE      1920-1929      1-4                    .               .               .
CZE      1920-1929      5-9                    .               .               .
CZE      1920-1929     10-14                   .               .               .
CZE      1920-1929     15-19                   .               .               .
CZE      1920-1929     20-24                   .               .               .
CZE      1920-1929     25-29            0.001243        0.002070        0.001654
CZE      1920-1929     30-34            0.001191        0.001956        0.001566
CZE      1920-1929     35-39            0.001387        0.002448        0.001904
CZE      1920-1929     40-44            0.002047        0.003969        0.002979
CZE      1920-1929     45-49            0.003312        0.006775        0.004978
CZE      1920-1929     50-54            0.005171        0.011602        0.008225
CZE      1920-1929     55-59            0.008215        0.019430        0.013421
CZE      1920-1929     60-64            0.013266        0.030535        0.020982
CZE      1920-1929     65-69            0.020696        0.043049        0.030147
CZE      1920-1929     70-74            0.031591        0.057229        0.041688
CZE      1920-1929     75-79            0.049708        0.077719        0.059859
CZE      1920-1929     80-84            0.081374        0.111738        0.091348
CZE      1920-1929     85-89            0.135663        0.172287        0.146383
CZE      1920-1929     90-94            0.224836        0.270809        0.236464
CZE      1920-1929     95-99            0.351530        0.421235        0.365256
CZE      1920-1929    100-104                  .               .               .
CZE      1920-1929    105-109                  .               .               .
CZE      1920-1929    110+                     .               .               .
CZE      1930-1939        0                    .               .               .
CZE      1930-1939      1-4                    .               .               .
CZE      1930-1939      5-9                    .               .               .
CZE      1930-1939     10-14                   .               .               .
CZE      1930-1939     15-19            0.000771        0.001564        0.001172
CZE      1930-1939     20-24            0.000717        0.001742        0.001234
CZE      1930-1939     25-29            0.000699        0.001645        0.001174
CZE      1930-1939     30-34            0.000842        0.001972        0.001408
CZE      1930-1939     35-39            0.001204        0.002637        0.001918
CZE      1930-1939     40-44            0.001879        0.004183        0.003021
CZE      1930-1939     45-49            0.003043        0.007090        0.005034
CZE      1930-1939     50-54            0.004741        0.011778        0.008154
CZE      1930-1939     55-59            0.007191        0.017563        0.012110
CZE      1930-1939     60-64            0.010381        0.024307        0.016781
CZE      1930-1939     65-69            0.015274        0.032201        0.022737
CZE      1930-1939     70-74            0.022977        0.042764        0.031260
CZE      1930-1939     75-79            0.036560        0.060225        0.045855
CZE      1930-1939     80-84            0.064527        0.094178        0.075269
CZE      1930-1939     85-89            0.120598        0.159079        0.133113
CZE      1930-1939     90-94                   .               .               .
CZE      1930-1939     95-99                   .               .               .
CZE      1930-1939    100-104                  .               .               .
CZE      1930-1939    105-109                  .               .               .
CZE      1930-1939    110+                     .               .               .
CZE      1940-1949        0                    .               .               .
CZE      1940-1949      1-4                    .               .               .
CZE      1940-1949      5-9             0.000493        0.000761        0.000629
CZE      1940-1949     10-14            0.000331        0.000559        0.000447
CZE      1940-1949     15-19            0.000489        0.001205        0.000853
CZE      1940-1949     20-24            0.000529        0.001722        0.001135
CZE      1940-1949     25-29            0.000587        0.001569        0.001085
CZE      1940-1949     30-34            0.000721        0.001725        0.001229
CZE      1940-1949     35-39            0.001067        0.002557        0.001818
CZE      1940-1949     40-44            0.001778        0.004248        0.003015
CZE      1940-1949     45-49            0.002779        0.006792        0.004772
CZE      1940-1949     50-54            0.003979        0.009776        0.006826
CZE      1940-1949     55-59            0.005815        0.013706        0.009626
CZE      1940-1949     60-64            0.008274        0.019239        0.013448
CZE      1940-1949     65-69            0.012186        0.026001        0.018497
CZE      1940-1949     70-74            0.019066        0.037718        0.027225
CZE      1940-1949     75-79            0.032188        0.057743        0.042699
CZE      1940-1949     80-84                   .               .               .
CZE      1940-1949     85-89                   .               .               .
CZE      1940-1949     90-94                   .               .               .
CZE      1940-1949     95-99                   .               .               .
CZE      1940-1949    100-104                  .               .               .
CZE      1940-1949    105-109                  .               .               .
CZE      1940-1949    110+                     .               .               .
CZE      1950-1959        0             0.031460        0.040328        0.036018
CZE      1950-1959      1-4             0.001281        0.001517        0.001402
CZE      1950-1959      5-9             0.000355        0.000569        0.000465
CZE      1950-1959     10-14            0.000274        0.000481        0.000380
CZE      1950-1959     15-19            0.000474        0.001150        0.000820
CZE      1950-1959     20-24            0.000459        0.001384        0.000930
CZE      1950-1959     25-29            0.000509        0.001319        0.000920
CZE      1950-1959     30-34            0.000652        0.001635        0.001150
CZE      1950-1959     35-39            0.000986        0.002384        0.001691
CZE      1950-1959     40-44            0.001485        0.003527        0.002512
CZE      1950-1959     45-49            0.002286        0.005221        0.003755
CZE      1950-1959     50-54            0.003269        0.007626        0.005433
CZE      1950-1959     55-59            0.004672        0.010663        0.007613
CZE      1950-1959     60-64            0.007041        0.015808        0.011264
CZE      1950-1959     65-69            0.010992        0.024183        0.017143
CZE      1950-1959     70-74                   .               .               .
CZE      1950-1959     75-79                   .               .               .
CZE      1950-1959     80-84                   .               .               .
CZE      1950-1959     85-89                   .               .               .
CZE      1950-1959     90-94                   .               .               .
CZE      1950-1959     95-99                   .               .               .
CZE      1950-1959    100-104                  .               .               .
CZE      1950-1959    105-109                  .               .               .
CZE      1950-1959    110+                     .               .               .
CZE      1960-1969        0             0.018101        0.024203        0.021234
CZE      1960-1969      1-4             0.000756        0.001021        0.000892
CZE      1960-1969      5-9             0.000298        0.000481        0.000392
CZE      1960-1969     10-14            0.000216        0.000393        0.000307
CZE      1960-1969     15-19            0.000364        0.000854        0.000615
CZE      1960-1969     20-24            0.000385        0.001152        0.000777
CZE      1960-1969     25-29            0.000412        0.001198        0.000813
CZE      1960-1969     30-34            0.000528        0.001368        0.000956
CZE      1960-1969     35-39            0.000756        0.001738        0.001258
CZE      1960-1969     40-44            0.001185        0.002473        0.001843
CZE      1960-1969     45-49            0.001726        0.003567        0.002666
CZE      1960-1969     50-54            0.002536        0.005448        0.004014
CZE      1960-1969     55-59            0.004033        0.008639        0.006346
CZE      1960-1969     60-64                   .               .               .
CZE      1960-1969     65-69                   .               .               .
CZE      1960-1969     70-74                   .               .               .
CZE      1960-1969     75-79                   .               .               .
CZE      1960-1969     80-84                   .               .               .
CZE      1960-1969     85-89                   .               .               .
CZE      1960-1969     90-94                   .               .               .
CZE      1960-1969     95-99                   .               .               .
CZE      1960-1969    100-104                  .               .               .
CZE      1960-1969    105-109                  .               .               .
CZE      1960-1969    110+                     .               .               .
CZE      1970-1979        0             0.016061        0.021976        0.019092
CZE      1970-1979      1-4             0.000512        0.000662        0.000589
CZE      1970-1979      5-9             0.000266        0.000404        0.000336
CZE      1970-1979     10-14            0.000175        0.000313        0.000246
CZE      1970-1979     15-19            0.000327        0.000806        0.000572
CZE      1970-1979     20-24            0.000354        0.001073        0.000721
CZE      1970-1979     25-29            0.000311        0.000988        0.000657
CZE      1970-1979     30-34            0.000402        0.001048        0.000733
CZE      1970-1979     35-39            0.000584        0.001289        0.000946
CZE      1970-1979     40-44            0.000915        0.001865        0.001404
CZE      1970-1979     45-49            0.001522        0.002981        0.002271
CZE      1970-1979     50-54                   .               .               .
CZE      1970-1979     55-59                   .               .               .
CZE      1970-1979     60-64                   .               .               .
CZE      1970-1979     65-69                   .               .               .
CZE      1970-1979     70-74                   .               .               .
CZE      1970-1979     75-79                   .               .               .
CZE      1970-1979     80-84                   .               .               .
CZE      1970-1979     85-89                   .               .               .
CZE      1970-1979     90-94                   .               .               .
CZE      1970-1979     95-99                   .               .               .
CZE      1970-1979    100-104                  .               .               .
CZE      1970-1979    105-109                  .               .               .
CZE      1970-1979    110+                     .               .               .
CZE      1980-1989        0             0.011277        0.015526        0.013455
CZE      1980-1989      1-4             0.000394        0.000513        0.000455
CZE      1980-1989      5-9             0.000197        0.000286        0.000243
CZE      1980-1989     10-14            0.000159        0.000230        0.000195
CZE      1980-1989     15-19            0.000264        0.000636        0.000454
CZE      1980-1989     20-24            0.000268        0.000906        0.000595
CZE      1980-1989     25-29            0.000264        0.000807        0.000543
CZE      1980-1989     30-34            0.000380        0.000908        0.000653
CZE      1980-1989     35-39            0.000611        0.001255        0.000944
CZE      1980-1989     40-44                   .               .               .
CZE      1980-1989     45-49                   .               .               .
CZE      1980-1989     50-54                   .               .               .
CZE      1980-1989     55-59                   .               .               .
CZE      1980-1989     60-64                   .               .               .
CZE      1980-1989     65-69                   .               .               .
CZE      1980-1989     70-74                   .               .               .
CZE      1980-1989     75-79                   .               .               .
CZE      1980-1989     80-84                   .               .               .
CZE      1980-1989     85-89                   .               .               .
CZE      1980-1989     90-94                   .               .               .
CZE      1980-1989     95-99                   .               .               .
CZE      1980-1989    100-104                  .               .               .
CZE      1980-1989    105-109                  .               .               .
CZE      1980-1989    110+                     .               .               .
CZE      1990-1991        0             0.009239        0.012199        0.010760
CZE      1990-1991      1-4             0.000394        0.000432        0.000413
CZE      1990-1991      5-9             0.000161        0.000222        0.000192
CZE      1990-1991     10-14            0.000135        0.000181        0.000159
CZE      1990-1991     15-19            0.000214        0.000483        0.000352
CZE      1990-1991     20-24            0.000244        0.000688        0.000472
CZE      1990-1991     25-29            0.000252        0.000738        0.000503
CZE      1990-1991     30-34                   .               .               .
CZE      1990-1991     35-39                   .               .               .
CZE      1990-1991     40-44                   .               .               .
CZE      1990-1991     45-49                   .               .               .
CZE      1990-1991     50-54                   .               .               .
CZE      1990-1991     55-59                   .               .               .
CZE      1990-1991     60-64                   .               .               .
CZE      1990-1991     65-69                   .               .               .
CZE      1990-1991     70-74                   .               .               .
CZE      1990-1991     75-79                   .               .               .
CZE      1990-1991     80-84                   .               .               .
CZE      1990-1991     85-89                   .               .               .
CZE      1990-1991     90-94                   .               .               .
CZE      1990-1991     95-99                   .               .               .
CZE      1990-1991    100-104                  .               .               .
CZE      1990-1991    105-109                  .               .               .
CZE      1990-1991    110+                     .               .               .
DEUTE    1880-1889        0                    .               .               .
DEUTE    1880-1889      1-4                    .               .               .
DEUTE    1880-1889      5-9                    .               .               .
DEUTE    1880-1889     10-14                   .               .               .
DEUTE    1880-1889     15-19                   .               .               .
DEUTE    1880-1889     20-24                   .               .               .
DEUTE    1880-1889     25-29                   .               .               .
DEUTE    1880-1889     30-34                   .               .               .
DEUTE    1880-1889     35-39                   .               .               .
DEUTE    1880-1889     40-44                   .               .               .
DEUTE    1880-1889     45-49                   .               .               .
DEUTE    1880-1889     50-54                   .               .               .
DEUTE    1880-1889     55-59                   .               .               .
DEUTE    1880-1889     60-64                   .               .               .
DEUTE    1880-1889     65-69                   .               .               .
DEUTE    1880-1889     70-74            0.049116        0.066514        0.056099
DEUTE    1880-1889     75-79            0.079690        0.098120        0.086895
DEUTE    1880-1889     80-84            0.137378        0.160284        0.145780
DEUTE    1880-1889     85-89            0.219855        0.245797        0.228633
DEUTE    1880-1889     90-94            0.325380        0.359444        0.335823
DEUTE    1880-1889     95-99            0.446165        0.477686        0.454706
DEUTE    1880-1889    100-104           0.611189        0.677413        0.626918
DEUTE    1880-1889    105-109           0.659508        0.924045        0.688121
DEUTE    1880-1889    110+              1.500000              .        1.500000
DEUTE    1890-1899        0                    .               .               .
DEUTE    1890-1899      1-4                    .               .               .
DEUTE    1890-1899      5-9                    .               .               .
DEUTE    1890-1899     10-14                   .               .               .
DEUTE    1890-1899     15-19                   .               .               .
DEUTE    1890-1899     20-24                   .               .               .
DEUTE    1890-1899     25-29                   .               .               .
DEUTE    1890-1899     30-34                   .               .               .
DEUTE    1890-1899     35-39                   .               .               .
DEUTE    1890-1899     40-44                   .               .               .
DEUTE    1890-1899     45-49                   .               .               .
DEUTE    1890-1899     50-54                   .               .               .
DEUTE    1890-1899     55-59                   .               .               .
DEUTE    1890-1899     60-64            0.015349        0.027534        0.020299
DEUTE    1890-1899     65-69            0.023856        0.039810        0.030138
DEUTE    1890-1899     70-74            0.042529        0.064646        0.050780
DEUTE    1890-1899     75-79            0.076277        0.104393        0.085941
DEUTE    1890-1899     80-84            0.129422        0.161925        0.139524
DEUTE    1890-1899     85-89            0.207309        0.246101        0.217929
DEUTE    1890-1899     90-94            0.297182        0.344198        0.308122
DEUTE    1890-1899     95-99            0.378151        0.417618        0.385818
DEUTE    1890-1899    100-104           0.499205        0.575083        0.510652
DEUTE    1890-1899    105-109           0.637392        0.565217        0.627803
DEUTE    1890-1899    110+              2.327586        0.529412        0.791457
DEUTE    1900-1909        0                    .               .               .
DEUTE    1900-1909      1-4                    .               .               .
DEUTE    1900-1909      5-9                    .               .               .
DEUTE    1900-1909     10-14                   .               .               .
DEUTE    1900-1909     15-19                   .               .               .
DEUTE    1900-1909     20-24                   .               .               .
DEUTE    1900-1909     25-29                   .               .               .
DEUTE    1900-1909     30-34                   .               .               .
DEUTE    1900-1909     35-39                   .               .               .
DEUTE    1900-1909     40-44                   .               .               .
DEUTE    1900-1909     45-49                   .               .               .
DEUTE    1900-1909     50-54            0.006138        0.009867        0.007711
DEUTE    1900-1909     55-59            0.008352        0.014939        0.011165
DEUTE    1900-1909     60-64            0.013333        0.024850        0.018184
DEUTE    1900-1909     65-69            0.022891        0.041074        0.030278
DEUTE    1900-1909     70-74            0.040043        0.065875        0.049862
DEUTE    1900-1909     75-79            0.069893        0.103118        0.081398
DEUTE    1900-1909     80-84            0.114085        0.154851        0.126553
DEUTE    1900-1909     85-89            0.165949        0.214238        0.178524
DEUTE    1900-1909     90-94            0.231379        0.290136        0.243859
DEUTE    1900-1909     95-99            0.334401        0.403989        0.345722
DEUTE    1900-1909    100-104           0.484795        0.566344        0.494023
DEUTE    1900-1909    105-109           0.643958        0.620541        0.641618
DEUTE    1900-1909    110+              1.226550        2.187192        1.286408
DEUTE    1910-1919        0                    .               .               .
DEUTE    1910-1919      1-4                    .               .               .
DEUTE    1910-1919      5-9                    .               .               .
DEUTE    1910-1919     10-14                   .               .               .
DEUTE    1910-1919     15-19                   .               .               .
DEUTE    1910-1919     20-24                   .               .               .
DEUTE    1910-1919     25-29                   .               .               .
DEUTE    1910-1919     30-34                   .               .               .
DEUTE    1910-1919     35-39                   .               .               .
DEUTE    1910-1919     40-44            0.003029        0.003827        0.003332
DEUTE    1910-1919     45-49            0.003789        0.005215        0.004337
DEUTE    1910-1919     50-54            0.005269        0.008425        0.006478
DEUTE    1910-1919     55-59            0.007962        0.014311        0.010369
DEUTE    1910-1919     60-64            0.012569        0.023439        0.016615
DEUTE    1910-1919     65-69            0.021169        0.038188        0.027253
DEUTE    1910-1919     70-74            0.035939        0.059978        0.043968
DEUTE    1910-1919     75-79            0.056255        0.087842        0.065854
DEUTE    1910-1919     80-84            0.081690        0.121164        0.092217
DEUTE    1910-1919     85-89            0.127782        0.172384        0.137918
DEUTE    1910-1919     90-94            0.209880        0.259069        0.219164
DEUTE    1910-1919     95-99            0.328273        0.387596        0.337221
DEUTE    1910-1919    100-104           0.479358        0.577099        0.490171
DEUTE    1910-1919    105-109                  .               .               .
DEUTE    1910-1919    110+                     .               .               .
DEUTE    1920-1929        0                    .               .               .
DEUTE    1920-1929      1-4                    .               .               .
DEUTE    1920-1929      5-9                    .               .               .
DEUTE    1920-1929     10-14                   .               .               .
DEUTE    1920-1929     15-19                   .               .               .
DEUTE    1920-1929     20-24                   .               .               .
DEUTE    1920-1929     25-29                   .               .               .
DEUTE    1920-1929     30-34            0.001430        0.001980        0.001665
DEUTE    1920-1929     35-39            0.001706        0.002291        0.001947
DEUTE    1920-1929     40-44            0.002313        0.003355        0.002746
DEUTE    1920-1929     45-49            0.003405        0.005339        0.004207
DEUTE    1920-1929     50-54            0.004939        0.009029        0.006622
DEUTE    1920-1929     55-59            0.007362        0.014702        0.010333
DEUTE    1920-1929     60-64            0.011712        0.023071        0.016196
DEUTE    1920-1929     65-69            0.017468        0.034167        0.023798
DEUTE    1920-1929     70-74            0.025026        0.045402        0.032319
DEUTE    1920-1929     75-79            0.037257        0.061866        0.045446
DEUTE    1920-1929     80-84            0.063000        0.091707        0.071706
DEUTE    1920-1929     85-89            0.113416        0.148164        0.122848
DEUTE    1920-1929     90-94            0.194488        0.233868        0.203527
DEUTE    1920-1929     95-99                   .               .               .
DEUTE    1920-1929    100-104                  .               .               .
DEUTE    1920-1929    105-109                  .               .               .
