Exposure to risk (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
GRC      1995-1999     25-29          2028641.41      2091584.59      4120225.99
GRC      1995-1999     30-34          1947484.32      1938161.14      3885645.46
GRC      1995-1999     35-39          1885514.84      1842506.36      3728021.20
GRC      1995-1999     40-44          1766595.18      1751374.39      3517969.57
GRC      1995-1999     45-49          1670087.59      1661219.59      3331307.18
GRC      1995-1999     50-54          1534392.87      1510583.06      3044975.93
GRC      1995-1999     55-59          1529850.22      1445638.56      2975488.78
GRC      1995-1999     60-64          1652815.37      1526377.82      3179193.19
GRC      1995-1999     65-69          1559240.75      1405463.05      2964703.80
GRC      1995-1999     70-74          1252356.11      1023633.82      2275989.93
GRC      1995-1999     75-79           850873.78       629152.09      1480025.87
GRC      1995-1999     80-84           630638.75       417968.15      1048606.90
GRC      1995-1999     85-89           352074.44       221240.16       573314.59
GRC      1995-1999     90-94           119504.70        70119.88       189624.58
GRC      1995-1999     95-99            26886.48        12863.76        39750.24
GRC      1995-1999    100-104            3153.57         1201.05         4354.62
GRC      1995-1999    105-109             175.33           42.92          218.25
GRC      1995-1999    110+                  0.30            0.00            0.30
GRC      2000-2004        0            257246.10       270420.83       527666.93
GRC      2000-2004      1-4           1039229.77      1088681.60      2127911.37
GRC      2000-2004      5-9           1345529.58      1406792.14      2752321.72
GRC      2000-2004     10-14          1483110.80      1564543.67      3047654.46
GRC      2000-2004     15-19          1641567.82      1793483.43      3435051.25
GRC      2000-2004     20-24          1939293.07      2119421.06      4058714.13
GRC      2000-2004     25-29          2020586.53      2162143.06      4182729.59
GRC      2000-2004     30-34          2098859.70      2153506.33      4252366.03
GRC      2000-2004     35-39          1992133.78      1982283.30      3974417.08
GRC      2000-2004     40-44          1916610.94      1868125.84      3784736.78
GRC      2000-2004     45-49          1773661.44      1747021.00      3520682.45
GRC      2000-2004     50-54          1667395.85      1639615.34      3307011.19
GRC      2000-2004     55-59          1515812.48      1471667.70      2987480.18
GRC      2000-2004     60-64          1495129.53      1380251.27      2875380.80
GRC      2000-2004     65-69          1585091.13      1406429.17      2991520.30
GRC      2000-2004     70-74          1432264.74      1224718.97      2656983.71
GRC      2000-2004     75-79          1082948.69       823412.25      1906360.94
GRC      2000-2004     80-84           664159.34       429001.36      1093160.70
GRC      2000-2004     85-89           376875.44       223651.55       600526.99
GRC      2000-2004     90-94           148968.39        82691.69       231660.08
GRC      2000-2004     95-99            32407.05        16165.58        48572.63
GRC      2000-2004    100-104            4176.92         1568.91         5745.83
GRC      2000-2004    105-109             201.02           55.78          256.80
GRC      2000-2004    110+                  0.59            0.00            0.59
GRC      2005-2009        0            266578.75       279483.57       546062.32
GRC      2005-2009      1-4           1044615.22      1096723.18      2141338.40
GRC      2005-2009      5-9           1310772.15      1370156.82      2680928.96
GRC      2005-2009     10-14          1358721.96      1419157.31      2777879.28
GRC      2005-2009     15-19          1504286.75      1586555.48      3090842.23
GRC      2005-2009     20-24          1702491.69      1863626.02      3566117.71
GRC      2005-2009     25-29          2005403.62      2181013.88      4186417.50
GRC      2005-2009     30-34          2062726.73      2161677.70      4224404.42
GRC      2005-2009     35-39          2123539.59      2147674.61      4271214.20
GRC      2005-2009     40-44          2011262.04      1978296.71      3989558.75
GRC      2005-2009     45-49          1930220.48      1854724.49      3784944.97
GRC      2005-2009     50-54          1780300.65      1720847.53      3501148.18
GRC      2005-2009     55-59          1666354.13      1598685.37      3265039.50
GRC      2005-2009     60-64          1509300.78      1416336.86      2925637.64
GRC      2005-2009     65-69          1468750.70      1304260.10      2773010.80
GRC      2005-2009     70-74          1510033.87      1264492.11      2774525.98
GRC      2005-2009     75-79          1280505.00      1013352.90      2293857.90
GRC      2005-2009     80-84           892875.11       615706.60      1508581.70
GRC      2005-2009     85-89           417836.21       242581.78       660417.99
GRC      2005-2009     90-94           163741.83        86222.23       249964.06
GRC      2005-2009     95-99            41390.47        18897.35        60287.82
GRC      2005-2009    100-104            5194.93         2141.19         7336.13
GRC      2005-2009    105-109             330.37          124.13          454.49
GRC      2005-2009    110+                  2.44            0.05            2.49
GRC      2010-2014        0            249867.52       263677.97       513545.49
GRC      2010-2014      1-4           1071051.18      1121959.27      2193010.46
GRC      2010-2014      5-9           1312266.21      1374924.78      2687190.99
GRC      2010-2014     10-14          1310353.66      1367959.85      2678313.51
GRC      2010-2014     15-19          1362442.28      1417464.95      2779907.22
GRC      2010-2014     20-24          1514286.91      1581310.56      3095597.47
GRC      2010-2014     25-29          1699126.50      1785834.32      3484960.83
GRC      2010-2014     30-34          2007094.04      2080678.69      4087772.73
GRC      2010-2014     35-39          2066007.89      2087664.37      4153672.26
GRC      2010-2014     40-44          2127248.57      2087935.51      4215184.08
GRC      2010-2014     45-49          2012548.43      1921230.27      3933778.70
GRC      2010-2014     50-54          1927503.37      1793763.15      3721266.52
GRC      2010-2014     55-59          1772568.60      1657328.12      3429896.71
GRC      2010-2014     60-64          1657770.62      1530992.38      3188763.00
GRC      2010-2014     65-69          1488070.93      1338483.97      2826554.90
GRC      2010-2014     70-74          1414126.03      1191687.51      2605813.53
GRC      2010-2014     75-79          1379306.07      1073484.52      2452790.59
GRC      2010-2014     80-84          1058220.92       790755.28      1848976.20
GRC      2010-2014     85-89           587677.23       375033.35       962710.58
GRC      2010-2014     90-94           194897.20       100664.37       295561.56
GRC      2010-2014     95-99            47201.57        20073.90        67275.47
GRC      2010-2014    100-104            6689.94         2212.22         8902.15
GRC      2010-2014    105-109             430.92          130.50          561.42
GRC      2010-2014    110+                  6.77            0.14            6.91
GRC      2015-2019        0            219238.96       232329.31       451568.27
GRC      2015-2019      1-4            933542.85       987340.66      1920883.50
GRC      2015-2019      5-9           1315494.95      1382397.33      2697892.28
GRC      2015-2019     10-14          1303148.97      1375429.02      2678577.99
GRC      2015-2019     15-19          1311323.08      1389863.04      2701186.12
GRC      2015-2019     20-24          1348881.00      1426227.35      2775108.35
GRC      2015-2019     25-29          1447690.78      1471881.81      2919572.59
GRC      2015-2019     30-34          1638669.18      1651315.20      3289984.38
GRC      2015-2019     35-39          1965119.61      1966674.69      3931794.29
GRC      2015-2019     40-44          2034722.75      1991471.91      4026194.66
GRC      2015-2019     45-49          2092856.38      1985363.95      4078220.33
GRC      2015-2019     50-54          1979860.35      1821916.48      3801776.83
GRC      2015-2019     55-59          1891639.77      1692565.37      3584205.14
GRC      2015-2019     60-64          1736700.97      1564653.68      3301354.66
GRC      2015-2019     65-69          1613084.29      1432019.67      3045103.95
GRC      2015-2019     70-74          1422247.18      1216833.01      2639080.20
GRC      2015-2019     75-79          1290854.19      1016400.01      2307254.21
GRC      2015-2019     80-84          1131741.12       810809.06      1942550.18
GRC      2015-2019     85-89           700552.14       498756.03      1199308.17
GRC      2015-2019     90-94           279529.93       175501.96       455031.89
GRC      2015-2019     95-99            58016.07        27258.44        85274.51
GRC      2015-2019    100-104            6913.92         2377.32         9291.24
GRC      2015-2019    105-109             341.48           86.76          428.24
GRC      2015-2019    110+                  2.20            0.00            2.20
HKG      1986-1989        0            144144.77       154920.05       299064.82
HKG      1986-1989      1-4            621389.22       670640.20      1292029.42
HKG      1986-1989      5-9            822640.37       886537.65      1709178.03
HKG      1986-1989     10-14           822942.65       897738.62      1720681.28
HKG      1986-1989     15-19           842575.01       917584.14      1760159.15
HKG      1986-1989     20-24          1041353.98      1078472.56      2119826.54
HKG      1986-1989     25-29          1215672.01      1257723.50      2473395.51
HKG      1986-1989     30-34          1066161.50      1140558.38      2206719.87
HKG      1986-1989     35-39           855108.21       953636.42      1808744.63
HKG      1986-1989     40-44           553773.79       661751.18      1215524.97
HKG      1986-1989     45-49           446394.74       545900.29       992295.03
HKG      1986-1989     50-54           497438.86       584580.03      1082018.89
HKG      1986-1989     55-59           493475.48       546707.16      1040182.64
HKG      1986-1989     60-64           443963.52       452959.41       896922.93
HKG      1986-1989     65-69           359796.80       335479.91       695276.71
HKG      1986-1989     70-74           281483.53       232562.15       514045.68
HKG      1986-1989     75-79           187505.95       124525.65       312031.60
HKG      1986-1989     80-84            90713.53        40075.89       130789.42
HKG      1986-1989     85-89            44564.85        13158.19        57723.04
HKG      1986-1989     90-94            14420.66         2596.83        17017.49
HKG      1986-1989     95-99             3097.17          431.00         3528.17
HKG      1986-1989    100-104             367.30           37.91          405.21
HKG      1986-1989    105-109              11.53            0.07           11.60
HKG      1986-1989    110+                  0.00            0.00            0.00
HKG      1990-1994        0            175700.95       190055.09       365756.03
HKG      1990-1994      1-4            720853.01       776362.33      1497215.34
HKG      1990-1994      5-9            974873.87      1041802.73      2016676.60
HKG      1990-1994     10-14          1024580.75      1096749.74      2121330.50
HKG      1990-1994     15-19           999739.15      1081620.98      2081360.13
HKG      1990-1994     20-24          1119514.92      1125973.66      2245488.58
HKG      1990-1994     25-29          1487227.91      1409665.77      2896893.68
HKG      1990-1994     30-34          1587170.98      1581478.45      3168649.43
HKG      1990-1994     35-39          1343766.20      1398626.17      2742392.37
HKG      1990-1994     40-44          1045708.70      1159048.88      2204757.57
HKG      1990-1994     45-49           663753.94       798010.89      1461764.82
HKG      1990-1994     50-54           557917.82       681580.13      1239497.95
HKG      1990-1994     55-59           611012.17       700131.49      1311143.66
HKG      1990-1994     60-64           596559.66       631136.92      1227696.58
HKG      1990-1994     65-69           512900.10       487973.04      1000873.13
HKG      1990-1994     70-74           394674.62       334962.69       729637.30
HKG      1990-1994     75-79           280989.41       207370.30       488359.71
HKG      1990-1994     80-84           150850.19        81944.65       232794.84
HKG      1990-1994     85-89            70152.09        24130.83        94282.92
HKG      1990-1994     90-94            26069.49         5721.64        31791.13
HKG      1990-1994     95-99             5639.68          698.65         6338.34
HKG      1990-1994    100-104             725.57           52.82          778.39
HKG      1990-1994    105-109              37.20            0.00           37.20
HKG      1990-1994    110+                  0.00            0.00            0.00
HKG      1995-1999        0            149347.41       162081.65       311429.06
HKG      1995-1999      1-4            701902.08       764356.66      1466258.74
HKG      1995-1999      5-9            947313.45      1017163.68      1964477.12
HKG      1995-1999     10-14          1040447.08      1104838.43      2145285.52
HKG      1995-1999     15-19          1094931.10      1154020.81      2248951.91
HKG      1995-1999     20-24          1185841.03      1152800.22      2338641.25
HKG      1995-1999     25-29          1439440.95      1233636.61      2673077.56
HKG      1995-1999     30-34          1680657.23      1482645.28      3163302.51
HKG      1995-1999     35-39          1709257.64      1648488.89      3357746.53
HKG      1995-1999     40-44          1418029.20      1443244.78      2861273.98
HKG      1995-1999     45-49          1101923.55      1194909.65      2296833.20
HKG      1995-1999     50-54           688040.20       804590.57      1492630.77
HKG      1995-1999     55-59           567002.80       681124.33      1248127.13
HKG      1995-1999     60-64           626600.09       688656.63      1315256.71
HKG      1995-1999     65-69           597350.51       605541.70      1202892.20
HKG      1995-1999     70-74           485340.85       430641.20       915982.05
HKG      1995-1999     75-79           351915.35       272143.55       624058.90
HKG      1995-1999     80-84           201965.42       123067.66       325033.08
HKG      1995-1999     85-89           101041.24        45098.70       146139.94
HKG      1995-1999     90-94            37450.87         9858.04        47308.91
HKG      1995-1999     95-99            10215.94         1628.03        11843.97
HKG      1995-1999    100-104            1470.46           97.93         1568.40
HKG      1995-1999    105-109             112.13            0.13          112.26
HKG      1995-1999    110+                  0.09            0.00            0.09
HKG      2000-2004        0            101715.78       109534.35       211250.13
HKG      2000-2004      1-4            517670.88       559419.71      1077090.59
HKG      2000-2004      5-9            925899.20       988893.52      1914792.73
HKG      2000-2004     10-14          1041180.80      1102277.82      2143458.62
HKG      2000-2004     15-19          1078515.63      1131883.56      2210399.19
HKG      2000-2004     20-24          1188134.10      1120997.48      2309131.58
HKG      2000-2004     25-29          1373296.26      1169404.11      2542700.36
HKG      2000-2004     30-34          1618161.37      1259136.75      2877298.12
HKG      2000-2004     35-39          1800173.52      1489124.26      3289297.78
HKG      2000-2004     40-44          1755857.27      1654076.33      3409933.60
HKG      2000-2004     45-49          1430077.85      1423066.51      2853144.36
HKG      2000-2004     50-54          1100127.52      1152648.11      2252775.64
HKG      2000-2004     55-59           682817.32       763788.67      1446605.99
HKG      2000-2004     60-64           566403.39       647607.54      1214010.94
HKG      2000-2004     65-69           611034.37       639663.59      1250697.96
HKG      2000-2004     70-74           547642.49       525908.17      1073550.65
HKG      2000-2004     75-79           420151.57       336096.32       756247.88
HKG      2000-2004     80-84           260339.46       170030.61       430370.07
HKG      2000-2004     85-89           141502.37        70803.21       212305.57
HKG      2000-2004     90-94            56914.36        19674.26        76588.61
HKG      2000-2004     95-99            15542.74         2990.35        18533.09
HKG      2000-2004    100-104            2701.62          319.76         3021.37
HKG      2000-2004    105-109             231.44            6.08          237.52
HKG      2000-2004    110+                  3.07            0.00            3.07
HKG      2005-2009        0            102798.97       113244.07       216043.04
HKG      2005-2009      1-4            424259.10       456064.43       880323.52
HKG      2005-2009      5-9            716977.78       769299.60      1486277.38
HKG      2005-2009     10-14           978691.80      1030840.06      2009531.85
HKG      2005-2009     15-19          1066001.47      1117001.87      2183003.34
HKG      2005-2009     20-24          1207835.02      1110513.79      2318348.81
HKG      2005-2009     25-29          1429562.35      1132485.39      2562047.74
HKG      2005-2009     30-34          1560316.75      1171844.68      2732161.43
HKG      2005-2009     35-39          1660525.23      1228593.24      2889118.47
HKG      2005-2009     40-44          1772209.28      1455070.63      3227279.91
HKG      2005-2009     45-49          1702946.67      1594753.82      3297700.49
HKG      2005-2009     50-54          1407077.07      1383457.44      2790534.51
HKG      2005-2009     55-59          1082058.19      1097477.40      2179535.59
HKG      2005-2009     60-64           676796.33       722778.83      1399575.15
HKG      2005-2009     65-69           562186.24       611356.31      1173542.55
HKG      2005-2009     70-74           588658.66       572473.26      1161131.92
HKG      2005-2009     75-79           494494.68       432907.90       927402.58
HKG      2005-2009     80-84           339554.18       236079.33       575633.51
HKG      2005-2009     85-89           186884.92       101517.24       288402.16
HKG      2005-2009     90-94            80394.43        31585.11       111979.54
HKG      2005-2009     95-99            23014.25         6041.92        29056.18
HKG      2005-2009    100-104            3865.76          570.87         4436.63
HKG      2005-2009    105-109             335.61           15.11          350.72
HKG      2005-2009    110+                  5.20            0.00            5.20
HKG      2010-2014        0            118343.69       127549.22       245892.91
HKG      2010-2014      1-4            496928.92       536469.56      1033398.48
HKG      2010-2014      5-9            606578.24       648807.41      1255385.65
HKG      2010-2014     10-14           754027.25       801948.33      1555975.57
HKG      2010-2014     15-19          1003298.63      1060112.35      2063410.97
HKG      2010-2014     20-24          1151954.91      1117253.33      2269208.24
HKG      2010-2014     25-29          1496461.80      1132560.25      2629022.05
HKG      2010-2014     30-34          1658047.39      1142769.34      2800816.73
HKG      2010-2014     35-39          1649378.17      1163099.07      2812477.24
HKG      2010-2014     40-44          1666624.26      1212601.03      2879225.29
HKG      2010-2014     45-49          1729553.44      1416911.34      3146464.78
HKG      2010-2014     50-54          1658741.58      1552955.81      3211697.38
HKG      2010-2014     55-59          1367492.40      1338591.54      2706083.93
HKG      2010-2014     60-64          1058095.58      1051584.48      2109680.06
HKG      2010-2014     65-69           663979.41       691519.96      1355499.37
HKG      2010-2014     70-74           545176.48       565205.98      1110382.45
HKG      2010-2014     75-79           543780.62       493019.89      1036800.51
HKG      2010-2014     80-84           427667.73       325293.10       752960.83
HKG      2010-2014     85-89           252866.68       148202.91       401069.59
HKG      2010-2014     90-94           108937.31        47024.18       155961.49
HKG      2010-2014     95-99            32228.54         9552.87        41781.40
HKG      2010-2014    100-104            5544.99         1086.25         6631.24
HKG      2010-2014    105-109             464.96           50.71          515.67
HKG      2010-2014    110+                  8.92            0.00            8.92
HKG      2015-2019        0            122673.27       131558.58       254231.85
HKG      2015-2019      1-4            533190.29       570499.80      1103690.09
HKG      2015-2019      5-9            715351.74       771110.46      1486462.20
HKG      2015-2019     10-14           654059.55       690408.90      1344468.44
HKG      2015-2019     15-19           773717.69       820546.01      1594263.70
HKG      2015-2019     20-24          1087177.85      1063453.18      2150631.04
HKG      2015-2019     25-29          1380384.09      1134490.73      2514874.82
HKG      2015-2019     30-34          1681324.02      1154367.04      2835691.06
HKG      2015-2019     35-39          1759356.97      1163471.97      2922828.94
HKG      2015-2019     40-44          1691249.40      1171965.01      2863214.41
HKG      2015-2019     45-49          1667898.69      1215608.17      2883506.87
HKG      2015-2019     50-54          1709601.00      1401929.06      3111530.06
HKG      2015-2019     55-59          1631713.98      1525182.79      3156896.77
HKG      2015-2019     60-64          1342538.99      1300682.98      2643221.97
HKG      2015-2019     65-69          1038666.55      1012069.12      2050735.67
HKG      2015-2019     70-74           638761.40       641612.45      1280373.86
HKG      2015-2019     75-79           501013.91       489890.42       990904.34
HKG      2015-2019     80-84           485686.05       392895.64       878581.69
HKG      2015-2019     85-89           334371.72       217193.46       551565.18
HKG      2015-2019     90-94           157709.08        74327.37       232036.45
HKG      2015-2019     95-99            46110.06        15607.62        61717.68
HKG      2015-2019    100-104            7589.07         1717.84         9306.90
HKG      2015-2019    105-109             572.54           77.14          649.68
HKG      2015-2019    110+                 11.44            0.00           11.44
HKG      2020-2023        0             72461.04        77438.52       149899.56
HKG      2020-2023      1-4            360778.15       381614.43       742392.58
HKG      2020-2023      5-9            550687.67       583250.41      1133938.09
HKG      2020-2023     10-14           568781.65       611023.43      1179805.09
HKG      2020-2023     15-19           534946.05       559148.08      1094094.13
HKG      2020-2023     20-24           656331.99       660996.74      1317328.72
HKG      2020-2023     25-29           958099.69       849144.02      1807243.72
HKG      2020-2023     30-34          1187767.71       911310.93      2099078.63
HKG      2020-2023     35-39          1384029.75       933555.78      2317585.53
HKG      2020-2023     40-44          1407404.32       941405.80      2348810.11
HKG      2020-2023     45-49          1349109.61       955580.68      2304690.29
HKG      2020-2023     50-54          1329443.44       983205.54      2312648.98
HKG      2020-2023     55-59          1357220.90      1114491.10      2471711.99
HKG      2020-2023     60-64          1285532.58      1203859.56      2489392.14
HKG      2020-2023     65-69          1053022.31       997612.22      2050634.52
HKG      2020-2023     70-74           782710.07       746986.27      1529696.34
HKG      2020-2023     75-79           444449.49       422980.04       867429.53
HKG      2020-2023     80-84           356422.81       321142.20       677565.01
HKG      2020-2023     85-89           311791.70       217834.10       529625.80
HKG      2020-2023     90-94           171753.58        90426.20       262179.78
HKG      2020-2023     95-99            56174.72        20984.62        77159.34
HKG      2020-2023    100-104            8976.52         2546.14        11522.66
HKG      2020-2023    105-109             550.55          115.79          666.35
HKG      2020-2023    110+                  7.17            0.00            7.17
HRV      2001-2004        0             77572.12        81846.19       159418.31
HRV      2001-2004      1-4            341546.82       359257.21       700804.03
HRV      2001-2004      5-9            470037.77       492999.92       963037.68
HRV      2001-2004     10-14           487019.26       510448.83       997468.09
HRV      2001-2004     15-19           532519.68       555491.04      1088010.72
HRV      2001-2004     20-24           562324.76       589813.97      1152138.74
HRV      2001-2004     25-29           557226.86       571507.52      1128734.38
HRV      2001-2004     30-34           558475.27       562597.90      1121073.17
HRV      2001-2004     35-39           609558.17       606397.84      1215956.01
HRV      2001-2004     40-44           645157.50       640865.00      1286022.50
HRV      2001-2004     45-49           659527.50       669328.18      1328855.67
HRV      2001-2004     50-54           614735.01       602303.01      1217038.01
HRV      2001-2004     55-59           504753.84       453766.84       958520.68
HRV      2001-2004     60-64           546875.17       466315.50      1013190.66
HRV      2001-2004     65-69           566554.66       443423.84      1009978.50
HRV      2001-2004     70-74           507110.83       346750.18       853861.01
HRV      2001-2004     75-79           379961.00       193718.03       573679.03
HRV      2001-2004     80-84           212765.46        86608.19       299373.65
HRV      2001-2004     85-89            73221.51        28237.57       101459.09
HRV      2001-2004     90-94            33176.86        11036.57        44213.43
HRV      2001-2004     95-99             5062.38         1426.83         6489.21
HRV      2001-2004    100-104             294.71           82.17          376.87
HRV      2001-2004    105-109              10.17            2.33           12.50
HRV      2001-2004    110+                  0.00            0.00            0.00
HRV      2005-2009        0            101638.26       107334.36       208972.62
HRV      2005-2009      1-4            396766.34       419573.66       816339.99
HRV      2005-2009      5-9            542647.97       570741.36      1113389.33
HRV      2005-2009     10-14           595475.90       623809.08      1219284.99
HRV      2005-2009     15-19           621440.52       649493.32      1270933.85
HRV      2005-2009     20-24           685884.72       715585.14      1401469.86
HRV      2005-2009     25-29           720354.94       751043.09      1471398.03
HRV      2005-2009     30-34           706118.76       723574.18      1429692.94
HRV      2005-2009     35-39           711877.18       718380.94      1430258.12
HRV      2005-2009     40-44           770434.33       766311.34      1536745.67
HRV      2005-2009     45-49           811493.83       801737.67      1613231.50
HRV      2005-2009     50-54           816236.00       813478.52      1629714.52
HRV      2005-2009     55-59           749198.34       705181.52      1454379.86
HRV      2005-2009     60-64           616404.50       527468.34      1143872.84
HRV      2005-2009     65-69           658225.17       521765.18      1179990.34
HRV      2005-2009     70-74           645689.83       452459.01      1098148.84
HRV      2005-2009     75-79           519212.67       306430.19       825642.86
HRV      2005-2009     80-84           331767.79       142159.82       473927.61
HRV      2005-2009     85-89           134803.50        47081.75       181885.25
HRV      2005-2009     90-94            33498.87        11060.95        44559.82
HRV      2005-2009     95-99             8294.69         2266.71        10561.40
HRV      2005-2009    100-104             586.87          147.53          734.40
HRV      2005-2009    105-109               8.50            2.50           11.00
HRV      2005-2009    110+                  0.00            0.00            0.00
HRV      2010-2014        0            100552.74       107103.13       207655.87
HRV      2010-2014      1-4            413449.58       436502.05       849951.63
HRV      2010-2014      5-9            500895.97       529256.15      1030152.13
HRV      2010-2014     10-14           544562.85       572389.01      1116951.85
HRV      2010-2014     15-19           597873.46       626056.56      1223930.02
HRV      2010-2014     20-24           626878.82       654780.38      1281659.19
HRV      2010-2014     25-29           693162.64       719217.90      1412380.54
HRV      2010-2014     30-34           721172.83       749948.30      1471121.14
HRV      2010-2014     35-39           704139.37       721616.38      1425755.75
HRV      2010-2014     40-44           707213.20       711543.95      1418757.15
HRV      2010-2014     45-49           763774.33       752965.34      1516739.67
HRV      2010-2014     50-54           800580.00       776226.83      1576806.83
HRV      2010-2014     55-59           798634.50       771094.51      1569729.01
HRV      2010-2014     60-64           723430.00       650126.50      1373556.51
HRV      2010-2014     65-69           584677.34       468166.83      1052844.17
HRV      2010-2014     70-74           601263.17       434778.66      1036041.83
HRV      2010-2014     75-79           546031.66       337197.34       883229.00
HRV      2010-2014     80-84           374038.58       189264.76       563303.34
HRV      2010-2014     85-89           183648.35        67991.20       251639.55
HRV      2010-2014     90-94            50737.99        15656.94        66394.92
HRV      2010-2014     95-99             6986.17         2017.61         9003.78
HRV      2010-2014    100-104             920.91          234.67         1155.58
HRV      2010-2014    105-109              19.83            3.67           23.50
HRV      2010-2014    110+                  0.00            0.00            0.00
HRV      2015-2019        0             90252.66        95323.79       185576.45
HRV      2015-2019      1-4            374610.32       398489.78       773100.09
HRV      2015-2019      5-9            502006.58       530781.81      1032788.39
HRV      2015-2019     10-14           489117.24       516926.93      1006044.18
HRV      2015-2019     15-19           535278.10       563169.93      1098448.03
HRV      2015-2019     20-24           589234.57       620582.83      1209817.40
HRV      2015-2019     25-29           610787.63       638516.20      1249303.83
HRV      2015-2019     30-34           671860.35       696461.13      1368321.48
HRV      2015-2019     35-39           701693.07       727064.34      1428757.40
HRV      2015-2019     40-44           682897.18       697842.49      1380739.66
HRV      2015-2019     45-49           686768.34       686251.61      1373019.95
HRV      2015-2019     50-54           742326.17       720064.00      1462390.17
HRV      2015-2019     55-59           777982.33       732648.01      1510630.34
HRV      2015-2019     60-64           769098.83       711233.17      1480332.00
HRV      2015-2019     65-69           685948.17       578585.01      1264533.17
HRV      2015-2019     70-74           538845.17       395978.34       934823.51
HRV      2015-2019     75-79           520237.83       336647.16       856884.99
HRV      2015-2019     80-84           411139.13       221473.49       632612.61
HRV      2015-2019     85-89           217053.44        94002.87       311056.31
HRV      2015-2019     90-94            70307.83        22160.46        92468.29
HRV      2015-2019     95-99            11513.90         2986.03        14499.93
HRV      2015-2019    100-104             773.41          164.32          937.73
HRV      2015-2019    105-109              50.06            4.50           54.56
HRV      2015-2019    110+                  0.17            0.00            0.17
HUN      1950-1954        0            459727.48       482387.51       942114.99
HUN      1950-1954      1-4           1678968.39      1748666.64      3427635.03
HUN      1950-1954      5-9           1903829.02      1970950.85      3874779.86
HUN      1950-1954     10-14          1843555.50      1886594.33      3730149.83
HUN      1950-1954     15-19          1840736.47      1858004.50      3698740.97
HUN      1950-1954     20-24          1944268.67      1923382.83      3867651.50
HUN      1950-1954     25-29          2017518.98      1897775.33      3915294.31
HUN      1950-1954     30-34          1685472.14      1503992.87      3189465.01
HUN      1950-1954     35-39          1577096.00      1402075.48      2979171.48
HUN      1950-1954     40-44          1891654.01      1727333.33      3618987.34
HUN      1950-1954     45-49          1676465.30      1555671.99      3232137.30
HUN      1950-1954     50-54          1552962.83      1411400.96      2964363.79
HUN      1950-1954     55-59          1338637.02      1081155.49      2419792.51
HUN      1950-1954     60-64          1069671.58       832219.89      1901891.47
HUN      1950-1954     65-69           905353.54       695244.38      1600597.92
HUN      1950-1954     70-74           633554.15       487795.67      1121349.82
HUN      1950-1954     75-79           376475.25       287033.88       663509.13
HUN      1950-1954     80-84           173118.08       134598.21       307716.29
HUN      1950-1954     85-89            58067.50        41167.73        99235.22
HUN      1950-1954     90-94            12097.32         7151.99        19249.31
HUN      1950-1954     95-99             1354.69          661.87         2016.55
HUN      1950-1954    100-104              54.66           23.35           78.01
HUN      1950-1954    105-109               0.00            0.00            0.00
HUN      1950-1954    110+                  0.00            0.00            0.00
HUN      1955-1959        0            429156.80       453123.64       882280.44
HUN      1955-1959      1-4           1821706.62      1909459.87      3731166.49
HUN      1955-1959      5-9           2103897.62      2187481.06      4291378.68
HUN      1955-1959     10-14          1889450.09      1945149.89      3834599.98
HUN      1955-1959     15-19          1816250.61      1810473.57      3626724.18
HUN      1955-1959     20-24          1796674.22      1733176.36      3529850.58
HUN      1955-1959     25-29          1905288.64      1844409.51      3749698.16
HUN      1955-1959     30-34          1977121.57      1846888.84      3824010.41
HUN      1955-1959     35-39          1649138.97      1467322.19      3116461.15
HUN      1955-1959     40-44          1539843.73      1368819.86      2908663.59
HUN      1955-1959     45-49          1843867.71      1676092.04      3519959.75
HUN      1955-1959     50-54          1622342.86      1490079.68      3112422.53
HUN      1955-1959     55-59          1482069.37      1320387.70      2802457.06
HUN      1955-1959     60-64          1242655.46       974789.93      2217445.39
HUN      1955-1959     65-69           950770.45       711187.01      1661957.45
HUN      1955-1959     70-74           736345.83       539269.07      1275614.90
HUN      1955-1959     75-79           446537.12       325534.51       772071.63
HUN      1955-1959     80-84           206375.48       148522.85       354898.33
HUN      1955-1959     85-89            66200.57        46386.13       112586.70
HUN      1955-1959     90-94            13413.77         8335.90        21749.68
HUN      1955-1959     95-99             1571.54          782.26         2353.80
HUN      1955-1959    100-104              96.00           22.77          118.77
HUN      1955-1959    105-109               1.68            0.00            1.68
HUN      1955-1959    110+                  0.00            0.00            0.00
HUN      1960-1964        0            324156.06       343870.19       668026.25
HUN      1960-1964      1-4           1426986.36      1503464.39      2930450.75
HUN      1960-1964      5-9           2227056.37      2339934.58      4566990.95
HUN      1960-1964     10-14          2089790.74      2169983.59      4259774.33
HUN      1960-1964     15-19          1871013.62      1913033.72      3784047.34
HUN      1960-1964     20-24          1790509.47      1748115.20      3538624.67
HUN      1960-1964     25-29          1771913.70      1685811.09      3457724.80
HUN      1960-1964     30-34          1880596.41      1807495.33      3688091.74
HUN      1960-1964     35-39          1946736.28      1812716.47      3759452.75
HUN      1960-1964     40-44          1621438.27      1439791.08      3061229.35
HUN      1960-1964     45-49          1503275.51      1331861.13      2835136.64
HUN      1960-1964     50-54          1793567.92      1611311.29      3404879.21
HUN      1960-1964     55-59          1557488.52      1397117.62      2954606.15
HUN      1960-1964     60-64          1390975.28      1192562.46      2583537.74
