Age-standardized death rates (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
JPN      1965-1969        0.009828        0.014275        0.011772        0.017863        0.024949        0.020819
JPN      1970-1974        0.008659        0.012754        0.010438        0.015987        0.022518        0.018711
JPN      1975-1979        0.007354        0.011007        0.008919        0.013790        0.019652        0.016212
JPN      1980-1984        0.006308        0.009815        0.007802        0.011905        0.017612        0.014250
JPN      1985-1989        0.005344        0.008788        0.006801        0.010124        0.015816        0.012432
JPN      1990-1994        0.004787        0.008299        0.006259        0.009047        0.014964        0.011409
JPN      1995-1999        0.004204        0.007727        0.005673        0.007847        0.013885        0.010224
JPN      2000-2004        0.003616        0.006953        0.005014        0.006685        0.012446        0.008954
JPN      2005-2009        0.003343        0.006499        0.004665        0.006177        0.011721        0.008366
JPN      2010-2014        0.003188        0.006083        0.004408        0.005902        0.011067        0.007962
JPN      2015-2019        0.002914        0.005505        0.004019        0.005417        0.010079        0.007313
JPN      2020-2023        0.002865        0.005406        0.003961        0.005316        0.009908        0.007220
KOR      2003-2004        0.005532        0.009788        0.007296        0.010576        0.017261        0.013150
KOR      2005-2009        0.004711        0.008497        0.006282        0.009042        0.015241        0.011428
KOR      2010-2014        0.003913        0.007265        0.005314        0.007550        0.013174        0.009732
KOR      2015-2019        0.003366        0.006143        0.004554        0.006547        0.011303        0.008446
KOR      2020-2023        0.003184        0.005779        0.004300        0.006187        0.010730        0.008030
LTU      1960-1964        0.008580        0.012576        0.010213        0.014536        0.019971        0.016645
LTU      1965-1969        0.008081        0.012506        0.009909        0.013995        0.019937        0.016347
LTU      1970-1974        0.007914        0.012952        0.010037        0.013791        0.020365        0.016465
LTU      1975-1979        0.007864        0.013737        0.010318        0.013727        0.021447        0.016842
LTU      1980-1984        0.007883        0.014329        0.010562        0.013737        0.022346        0.017167
LTU      1985-1989        0.007852        0.013856        0.010302        0.013967        0.022195        0.017173
LTU      1990-1994        0.008271        0.016059        0.011490        0.014562        0.024907        0.018629
LTU      1995-1999        0.008095        0.015655        0.011234        0.014373        0.024414        0.018317
LTU      2000-2004        0.007262        0.014664        0.010297        0.013017        0.023080        0.016900
LTU      2005-2009        0.007333        0.015478        0.010710        0.012953        0.023927        0.017247
LTU      2010-2014        0.006525        0.013637        0.009417        0.011705        0.021684        0.015526
LTU      2015-2019        0.005913        0.012103        0.008402        0.010837        0.019806        0.014229
LTU      2020-2024        0.005883        0.011816        0.008263        0.010815        0.019697        0.014157
LUX      1960-1964        0.011172        0.016183        0.013451        0.020089        0.027159        0.023212
LUX      1965-1969        0.010806        0.015644        0.013200        0.019444        0.026217        0.022751
LUX      1970-1974        0.010053        0.015965        0.012646        0.018123        0.026923        0.021849
LUX      1975-1979        0.009394        0.015395        0.011958        0.017163        0.026250        0.020878
LUX      1980-1984        0.008551        0.014049        0.010810        0.015713        0.024136        0.019021
LUX      1985-1989        0.007388        0.013069        0.009564        0.013725        0.022609        0.016947
LUX      1990-1994        0.006638        0.011166        0.008454        0.012355        0.019531        0.015069
LUX      1995-1999        0.006065        0.010331        0.007818        0.011317        0.018327        0.014015
LUX      2000-2004        0.005587        0.009128        0.007113        0.010396        0.016380        0.012767
LUX      2005-2009        0.004942        0.007696        0.006116        0.009288        0.014050        0.011166
LUX      2010-2014        0.004326        0.006883        0.005460        0.008177        0.012520        0.009987
LUX      2015-2019        0.004072        0.006191        0.005049        0.007702        0.011429        0.009308
LUX      2020-2023        0.003870        0.005887        0.004773        0.007396        0.010888        0.008902
LVA      1960-1964        0.009129        0.014279        0.011031        0.016184        0.023457        0.018722
LVA      1965-1969        0.008954        0.014470        0.011083        0.015963        0.023627        0.018753
LVA      1970-1974        0.008926        0.015311        0.011351        0.015883        0.024677        0.019011
LVA      1975-1979        0.009276        0.016521        0.012088        0.016444        0.026323        0.020041
LVA      1980-1984        0.009085        0.016733        0.012057        0.016074        0.026435        0.019851
LVA      1985-1989        0.009013        0.015960        0.011622        0.016189        0.025972        0.019611
LVA      1990-1994        0.009615        0.019205        0.013360        0.016861        0.029887        0.021575
LVA      1995-1999        0.009258        0.018274        0.012845        0.016209        0.028398        0.020711
LVA      2000-2004        0.008395        0.016648        0.011659        0.014936        0.026329        0.019115
LVA      2005-2009        0.007857        0.016116        0.011079        0.014024        0.025559        0.018211
LVA      2010-2014        0.006818        0.013723        0.009488        0.012302        0.022233        0.015883
LVA      2015-2019        0.006387        0.012548        0.008867        0.011567        0.020557        0.014942
NLD      1850-1854        0.027531        0.030012        0.028615        0.036795        0.040019        0.038143
NLD      1855-1859        0.033263        0.035373        0.034290        0.044984        0.047186        0.046041
NLD      1860-1864        0.029218        0.031154        0.030147        0.039271        0.041438        0.040285
NLD      1865-1869        0.028996        0.031315        0.030041        0.038995        0.041672        0.040144
NLD      1870-1874        0.028532        0.030996        0.029699        0.038342        0.041207        0.039655
NLD      1875-1879        0.026279        0.029004        0.027547        0.036204        0.039579        0.037716
NLD      1880-1884        0.024932        0.028699        0.026300        0.034379        0.039364        0.036025
NLD      1885-1889        0.023680        0.026407        0.024964        0.033049        0.036406        0.034583
NLD      1890-1894        0.023991        0.026533        0.025207        0.034365        0.037494        0.035821
NLD      1895-1899        0.020992        0.023261        0.021907        0.030156        0.033058        0.031234
NLD      1900-1904        0.020118        0.022498        0.021245        0.029350        0.032477        0.030781
NLD      1905-1909        0.019075        0.020953        0.020007        0.028661        0.031194        0.029884
NLD      1910-1914        0.017438        0.019117        0.018232        0.026598        0.029017        0.027702
NLD      1915-1919        0.019197        0.020753        0.019927        0.029175        0.031383        0.030174
NLD      1920-1924        0.016013        0.017100        0.016521        0.025468        0.027128        0.026220
NLD      1925-1929        0.015336        0.016212        0.015798        0.025092        0.026511        0.025808
NLD      1930-1934        0.013933        0.014785        0.014332        0.023211        0.024569        0.023827
NLD      1935-1939        0.013435        0.014358        0.013923        0.022888        0.024383        0.023653
NLD      1940-1944        0.014512        0.016678        0.015567        0.024899        0.027752        0.026263
NLD      1945-1949        0.012094        0.014612        0.013339        0.020681        0.023950        0.022271
NLD      1950-1954        0.010099        0.011727        0.010872        0.018157        0.020496        0.019247
NLD      1955-1959        0.009358        0.011639        0.010436        0.017175        0.020468        0.018711
NLD      1960-1964        0.008618        0.011848        0.010076        0.015894        0.020588        0.017985
NLD      1965-1969        0.008171        0.011838        0.009877        0.015047        0.020444        0.017521
NLD      1970-1974        0.007762        0.012007        0.009672        0.014325        0.020726        0.017147
NLD      1975-1979        0.006900        0.011517        0.008921        0.012703        0.020038        0.015819
NLD      1980-1984        0.006255        0.010952        0.008247        0.011509        0.019256        0.014662
NLD      1985-1989        0.006033        0.010594        0.007922        0.011139        0.018861        0.014176
NLD      1990-1994        0.006017        0.010129        0.007719        0.011099        0.018288        0.013887
NLD      1995-1999        0.005841        0.009583        0.007361        0.010855        0.017504        0.013392
NLD      2000-2004        0.005657        0.008760        0.006929        0.010549        0.016145        0.012707
NLD      2005-2009        0.005008        0.007456        0.006026        0.009348        0.013889        0.011129
NLD      2010-2014        0.004663        0.006625        0.005495        0.008689        0.012327        0.010160
NLD      2015-2019        0.004540        0.006154        0.005262        0.008533        0.011548        0.009818
NLD      2020-2022        0.004658        0.006368        0.005427        0.008810        0.012004        0.010189
NOR      1846-1849        0.022129        0.025019        0.023511        0.030764        0.034339        0.032417
NOR      1850-1854        0.020260        0.023225        0.021652        0.028313        0.032217        0.030083
NOR      1855-1859        0.019912        0.022338        0.021070        0.028181        0.031354        0.029630
NOR      1860-1864        0.020155        0.022528        0.021241        0.027459        0.030743        0.028901
NOR      1865-1869        0.019871        0.022744        0.021193        0.027626        0.031492        0.029327
NOR      1870-1874        0.019414        0.022048        0.020632        0.027033        0.030482        0.028563
NOR      1875-1879        0.019097        0.021676        0.020212        0.026535        0.029946        0.027948
NOR      1880-1884        0.019226        0.021063        0.020213        0.026789        0.029268        0.028095
NOR      1885-1889        0.018670        0.020511        0.019690        0.026221        0.028833        0.027642
NOR      1890-1894        0.018679        0.021599        0.019996        0.026236        0.030167        0.027951
NOR      1895-1899        0.017017        0.019528        0.018243        0.024341        0.027702        0.025932
NOR      1900-1904        0.016834        0.019116        0.017879        0.024549        0.027652        0.025927
NOR      1905-1909        0.016069        0.018028        0.016972        0.023681        0.026411        0.024910
NOR      1910-1914        0.015356        0.017662        0.016460        0.023004        0.026201        0.024505
NOR      1915-1919        0.016385        0.018823        0.017500        0.024253        0.027590        0.025737
NOR      1920-1924        0.014219        0.016097        0.015096        0.021861        0.024659        0.023132
NOR      1925-1929        0.013757        0.015417        0.014408        0.021650        0.023996        0.022522
NOR      1930-1934        0.012895        0.014395        0.013745        0.020710        0.022852        0.021896
NOR      1935-1939        0.012068        0.014048        0.013021        0.019998        0.022792        0.021302
NOR      1940-1944        0.011300        0.014267        0.012711        0.018660        0.022400        0.020385
NOR      1945-1949        0.010003        0.011794        0.010854        0.017169        0.019552        0.018263
NOR      1950-1954        0.009035        0.011004        0.009938        0.016185        0.018906        0.017395
NOR      1955-1959        0.008520        0.010957        0.009660        0.015607        0.018979        0.017146
NOR      1960-1964        0.008546        0.011576        0.009964        0.015819        0.020135        0.017791
NOR      1965-1969        0.007970        0.011723        0.009698        0.014730        0.020309        0.017231
NOR      1970-1974        0.007497        0.011662        0.009399        0.013997        0.020259        0.016768
NOR      1975-1979        0.006958        0.011199        0.008851        0.012949        0.019507        0.015772
NOR      1980-1984        0.006282        0.010762        0.008261        0.011701        0.018819        0.014715
NOR      1985-1989        0.006205        0.010625        0.008135        0.011496        0.018643        0.014473
NOR      1990-1994        0.005933        0.009957        0.007649        0.011089        0.017855        0.013828
NOR      1995-1999        0.005578        0.009120        0.007087        0.010460        0.016608        0.012937
NOR      2000-2004        0.005237        0.008213        0.006496        0.009821        0.015067        0.011917
NOR      2005-2009        0.004719        0.007180        0.005771        0.008881        0.013297        0.010663
NOR      2010-2014        0.004415        0.006498        0.005330        0.008327        0.012078        0.009889
NOR      2015-2019        0.004057        0.005714        0.004796        0.007731        0.010717        0.009004
NOR      2020-2023        0.003954        0.005426        0.004638        0.007553        0.010207        0.008731
NZL_MA   1948-1949        0.022086        0.023203        0.022667        0.030600        0.032762        0.031748
NZL_MA   1950-1954        0.019032        0.021393        0.020290        0.026882        0.030414        0.028762
NZL_MA   1955-1959        0.018340        0.019523        0.018942        0.026698        0.028574        0.027661
NZL_MA   1960-1964        0.016668        0.018546        0.017641        0.024943        0.027985        0.026517
NZL_MA   1965-1969        0.015717        0.019882        0.017858        0.024187        0.031219        0.027749
NZL_MA   1970-1974        0.015435        0.019807        0.017642        0.024355        0.030531        0.027471
NZL_MA   1975-1979        0.013503        0.018418        0.015869        0.021683        0.029119        0.025226
NZL_MA   1980-1984        0.012196        0.017220        0.014523        0.020421        0.028454        0.024082
NZL_MA   1985-1989        0.010211        0.014368        0.012125        0.017001        0.023699        0.019985
NZL_MA   1990-1994        0.009027        0.012954        0.010756        0.014521        0.021308        0.017385
NZL_MA   1995-1999        0.010351        0.014561        0.012223        0.017308        0.024058        0.020149
NZL_MA   2000-2004        0.009436        0.012963        0.010975        0.015954        0.021886        0.018393
NZL_MA   2005-2008        0.008471        0.011212        0.009676        0.014459        0.018324        0.016114
NZL_NM   1901-1904        0.016113        0.017730        0.017431        0.024235        0.026535        0.026193
NZL_NM   1905-1909        0.014897        0.017015        0.016109        0.022740        0.025880        0.024553
NZL_NM   1910-1914        0.014361        0.017114        0.015856        0.022655        0.026622        0.024826
NZL_NM   1915-1919        0.014805        0.017758        0.016384        0.023190        0.027008        0.025276
NZL_NM   1920-1924        0.013822        0.015895        0.014926        0.022124        0.025184        0.023764
NZL_NM   1925-1929        0.013158        0.015609        0.014392        0.021577        0.025267        0.023434
NZL_NM   1930-1934        0.012482        0.014546        0.013544        0.020758        0.023974        0.022398
NZL_NM   1935-1939        0.012159        0.014685        0.013386        0.020308        0.024182        0.022171
NZL_NM   1940-1944        0.012087        0.014863        0.013447        0.020472        0.024715        0.022529
NZL_NM   1945-1949        0.010737        0.013880        0.012194        0.018385        0.023401        0.020670
NZL_NM   1950-1954        0.010147        0.013312        0.011646        0.017701        0.022462        0.019917
NZL_NM   1955-1959        0.009454        0.013318        0.011213        0.016689        0.022691        0.019360
NZL_NM   1960-1964        0.008994        0.013490        0.011036        0.016074        0.023114        0.019180
NZL_NM   1965-1969        0.008831        0.013866        0.011072        0.015705        0.023612        0.019094
NZL_NM   1970-1974        0.008515        0.013577        0.010737        0.015177        0.023189        0.018534
NZL_NM   1975-1979        0.007834        0.012928        0.010042        0.013844        0.022103        0.017230
NZL_NM   1980-1984        0.007305        0.012005        0.009299        0.012957        0.020808        0.016093
NZL_NM   1985-1989        0.007098        0.011460        0.008953        0.012738        0.019971        0.015640
NZL_NM   1990-1994        0.006148        0.009804        0.007718        0.011105        0.017269        0.013604
NZL_NM   1995-1999        0.005611        0.008707        0.006926        0.010230        0.015680        0.012404
NZL_NM   2000-2004        0.004979        0.007508        0.006036        0.009259        0.013752        0.011045
NZL_NM   2005-2008        0.004571        0.006477        0.005421        0.008561        0.011875        0.009978
NZL_NP   1948-1949        0.010552        0.013715        0.012055        0.017799        0.022688        0.020083
NZL_NP   1950-1954        0.010258        0.013592        0.011855        0.017615        0.022616        0.019974
NZL_NP   1955-1959        0.009574        0.013547        0.011415        0.016675        0.022812        0.019463
NZL_NP   1960-1964        0.009211        0.013676        0.011251        0.016259        0.023233        0.019355
NZL_NP   1965-1969        0.009007        0.014041        0.011257        0.015865        0.023769        0.019267
NZL_NP   1970-1974        0.008729        0.013879        0.010971        0.015408        0.023529        0.018786
NZL_NP   1975-1979        0.008037        0.013142        0.010256        0.014071        0.022347        0.017473
NZL_NP   1980-1984        0.007474        0.012206        0.009482        0.013154        0.021049        0.016310
NZL_NP   1985-1989        0.007258        0.011585        0.009116        0.012924        0.020114        0.015829
NZL_NP   1990-1994        0.006316        0.009977        0.007883        0.011304        0.017482        0.013801
NZL_NP   1995-1999        0.005921        0.009098        0.007287        0.010626        0.016175        0.012861
NZL_NP   2000-2004        0.005321        0.007982        0.006429        0.009727        0.014447        0.011592
NZL_NP   2005-2009        0.004874        0.006924        0.005779        0.008985        0.012554        0.010488
NZL_NP   2010-2014        0.004568        0.006307        0.005360        0.008426        0.011478        0.009753
NZL_NP   2015-2019        0.004315        0.005951        0.005050        0.008017        0.010827        0.009246
NZL_NP   2020-2021        0.003989        0.005581        0.004704        0.007354        0.010075        0.008550
POL      1958-1959        0.012030        0.016220        0.013884        0.020257        0.026378        0.022819
POL      1960-1964        0.010515        0.015366        0.012386        0.018185        0.025259        0.020767
POL      1965-1969        0.009745        0.014463        0.011710        0.017235        0.024143        0.019962
POL      1970-1974        0.009439        0.014685        0.011627        0.016869        0.024573        0.019912
POL      1975-1979        0.009069        0.014978        0.011553        0.016287        0.024862        0.019700
POL      1980-1984        0.008879        0.015020        0.011466        0.015956        0.024831        0.019500
POL      1985-1989        0.009005        0.015483        0.011764        0.016201        0.025639        0.019987
POL      1990-1994        0.008623        0.015451        0.011512        0.015616        0.025450        0.019539
POL      1995-1999        0.007875        0.014185        0.010546        0.014444        0.023536        0.018077
POL      2000-2004        0.006821        0.012487        0.009211        0.012561        0.020910        0.015878
POL      2005-2009        0.006231        0.011672        0.008549        0.011454        0.019489        0.014678
POL      2010-2014        0.005627        0.010470        0.007696        0.010345        0.017593        0.013267
POL      2015-2019        0.005317        0.009806        0.007253        0.009785        0.016559        0.012550
POL      2020-2023        0.005707        0.010518        0.007785        0.010537        0.017901        0.013549
PRT      1940-1944        0.017745        0.023317        0.020049        0.025471        0.033693        0.028689
PRT      1945-1949        0.015339        0.020914        0.017607        0.022670        0.030949        0.025829
PRT      1950-1954        0.013258        0.018087        0.015230        0.020662        0.027918        0.023436
PRT      1955-1959        0.012728        0.017623        0.014739        0.020597        0.028037        0.023459
PRT      1960-1964        0.011574        0.016475        0.013590        0.019124        0.026552        0.021985
PRT      1965-1969        0.011103        0.016376        0.013293        0.018980        0.026900        0.022069
PRT      1970-1974        0.010385        0.015376        0.012497        0.018190        0.025650        0.021176
PRT      1975-1979        0.009351        0.014482        0.011544        0.016726        0.024383        0.019818
PRT      1980-1984        0.008082        0.013201        0.010190        0.014672        0.022390        0.017681
PRT      1985-1989        0.007224        0.011925        0.009195        0.013237        0.020393        0.016084
PRT      1990-1994        0.006808        0.011423        0.008776        0.012607        0.019644        0.015462
PRT      1995-1999        0.006219        0.010644        0.008125        0.011613        0.018409        0.014403
PRT      2000-2004        0.005516        0.009510        0.007238        0.010381        0.016651        0.012957
PRT      2005-2009        0.004756        0.008375        0.006309        0.009019        0.014769        0.011371
PRT      2010-2014        0.004213        0.007436        0.005602        0.008007        0.013162        0.010130
PRT      2015-2019        0.003923        0.006838        0.005189        0.007476        0.012162        0.009432
PRT      2020-2023        0.003944        0.006759        0.005179        0.007536        0.012024        0.009442
RUS      1960-1964        0.009090        0.015284        0.011183        0.015380        0.023893        0.018097
RUS      1965-1969        0.009100        0.016060        0.011470        0.015746        0.025361        0.018802
RUS      1970-1974        0.009217        0.017015        0.011894        0.016072        0.026851        0.019481
RUS      1975-1979        0.009500        0.018141        0.012530        0.016520        0.028447        0.020322
RUS      1980-1984        0.009560        0.018540        0.012783        0.016677        0.029031        0.020677
RUS      1985-1989        0.009250        0.016886        0.012010        0.016445        0.027170        0.019930
RUS      1990-1994        0.010027        0.019989        0.013867        0.017525        0.031023        0.022231
RUS      1995-1999        0.010503        0.020979        0.014670        0.018319        0.032201        0.023374
RUS      2000-2004        0.010820        0.022410        0.015527        0.018711        0.033902        0.024428
RUS      2005-2009        0.009584        0.019734        0.013691        0.016709        0.030135        0.021779
RUS      2010-2014        0.008180        0.016406        0.011499        0.014411        0.025509        0.018604
SVK      1950-1954        0.013671        0.016240        0.014842        0.022711        0.026203        0.024253
SVK      1955-1959        0.011861        0.014853        0.013218        0.021031        0.025136        0.022842
SVK      1960-1964        0.010428        0.014008        0.011971        0.018922        0.024104        0.021072
SVK      1965-1969        0.010237        0.014405        0.012095        0.018653        0.024589        0.021204
SVK      1970-1974        0.010176        0.015277        0.012451        0.018488        0.025802        0.021630
SVK      1975-1979        0.009982        0.015098        0.012437        0.018092        0.025399        0.021479
SVK      1980-1984        0.009925        0.016286        0.012713        0.018072        0.027282        0.021949
SVK      1985-1989        0.009643        0.015861        0.012493        0.017563        0.026453        0.021488
SVK      1990-1994        0.009099        0.015582        0.012020        0.016561        0.025913        0.020601
SVK      1995-1999        0.008279        0.014451        0.010915        0.015293        0.024230        0.018947
SVK      2000-2004        0.007638        0.013463        0.010116        0.014239        0.022770        0.017696
SVK      2005-2009        0.007130        0.012840        0.009460        0.013396        0.021886        0.016674
SVK      2010-2014        0.006415        0.011239        0.008429        0.012059        0.019326        0.014928
SVK      2015-2019        0.005909        0.010392        0.007714        0.011051        0.017798        0.013630
SVN      1983-1984        0.009261        0.015931        0.011957        0.017048        0.027122        0.020865
SVN      1985-1989        0.008324        0.014415        0.010812        0.015395        0.024447        0.018866
SVN      1990-1994        0.007672        0.013372        0.009996        0.014267        0.022755        0.017506
SVN      1995-1999        0.006808        0.012001        0.008941        0.012711        0.020663        0.015742
SVN      2000-2004        0.005969        0.010985        0.008009        0.011155        0.019086        0.014129
SVN      2005-2009        0.005211        0.009273        0.006922        0.009900        0.016341        0.012403
SVN      2010-2014        0.004668        0.008042        0.006088        0.008887        0.014362        0.011036
SVN      2015-2019        0.004402        0.007232        0.005690        0.008367        0.013054        0.010365
SWE      1751-1754        0.025575        0.029134        0.027138        0.032485        0.036686        0.034256
SWE      1755-1759        0.029848        0.033316        0.031389        0.038807        0.042569        0.040412
SWE      1760-1764        0.029798        0.033116        0.031454        0.038539        0.041954        0.040267
SWE      1765-1769        0.028283        0.032044        0.029968        0.036956        0.041326        0.038839
SWE      1770-1774        0.036727        0.040863        0.038555        0.047270        0.052131        0.049331
SWE      1775-1779        0.028260        0.030584        0.029352        0.037103        0.040102        0.038424
SWE      1780-1784        0.029313        0.033353        0.031086        0.039032        0.044028        0.041113
SWE      1785-1789        0.030491        0.035516        0.032648        0.040875        0.046960        0.043328
SWE      1790-1794        0.028927        0.032972        0.030517        0.039234        0.044614        0.041175
SWE      1795-1799        0.028645        0.032077        0.030352        0.039429        0.043870        0.041577
SWE      1800-1804        0.030486        0.035725        0.032297        0.041856        0.049066        0.044120
SWE      1805-1809        0.034606        0.040272        0.036619        0.046674        0.053831        0.048933
SWE      1810-1814        0.032768        0.037594        0.035018        0.044274        0.050029        0.046881
SWE      1815-1819        0.028011        0.032544        0.029990        0.038337        0.044350        0.040824
SWE      1820-1824        0.025931        0.031044        0.028151        0.035972        0.042716        0.038767
SWE      1825-1829        0.027942        0.034026        0.030619        0.039293        0.046890        0.042491
SWE      1830-1834        0.028944        0.034932        0.031480        0.040662        0.048256        0.043698
SWE      1835-1839        0.027394        0.033379        0.029940        0.039205        0.047262        0.042446
SWE      1840-1844        0.025653        0.030522        0.027945        0.036710        0.042908        0.039507
SWE      1845-1849        0.026103        0.031373        0.028394        0.037732        0.044675        0.040561
SWE      1850-1854        0.026146        0.031844        0.028573        0.037441        0.044950        0.040426
SWE      1855-1859        0.026673        0.030605        0.028416        0.037265        0.042347        0.039356
SWE      1860-1864        0.023026        0.026758        0.024705        0.032704        0.037816        0.034863
SWE      1865-1869        0.024018        0.029185        0.026132        0.034079        0.041413        0.036877
SWE      1870-1874        0.022010        0.026233        0.023771        0.031572        0.037391        0.033854
SWE      1875-1879        0.021575        0.025102        0.023176        0.030337        0.035432        0.032515
SWE      1880-1884        0.020233        0.023872        0.021738        0.028890        0.034235        0.030968
SWE      1885-1889        0.018957        0.021833        0.020184        0.027502        0.031784        0.029217
SWE      1890-1894        0.019696        0.022070        0.020817        0.028963        0.032292        0.030466
SWE      1895-1899        0.017774        0.020624        0.018971        0.026276        0.030498        0.027964
SWE      1900-1904        0.017570        0.020024        0.018667        0.026082        0.029695        0.027627
SWE      1905-1909        0.016608        0.019099        0.017626        0.025086        0.028729        0.026523
SWE      1910-1914        0.015875        0.018257        0.016925        0.024389        0.027743        0.025817
SWE      1915-1919        0.017187        0.019354        0.018251        0.025877        0.029007        0.027360
SWE      1920-1924        0.014706        0.016266        0.015427        0.023230        0.025476        0.024224
SWE      1925-1929        0.014548        0.016236        0.015310        0.023334        0.025757        0.024393
SWE      1930-1934        0.014099        0.015450        0.014728        0.023040        0.024942        0.023897
SWE      1935-1939        0.013836        0.015412        0.014569        0.023245        0.025395        0.024213
SWE      1940-1944        0.012224        0.013902        0.013008        0.020966        0.023289        0.022019
SWE      1945-1949        0.011511        0.013107        0.012273        0.020312        0.022574        0.021365
SWE      1950-1954        0.010527        0.012415        0.011405        0.019104        0.021847        0.020350
SWE      1955-1959        0.009514        0.011771        0.010588        0.017460        0.020821        0.019026
SWE      1960-1964        0.008933        0.011731        0.010253        0.016547        0.020813        0.018518
SWE      1965-1969        0.008259        0.011662        0.009793        0.015336        0.020620        0.017661
SWE      1970-1974        0.007409        0.011240        0.009152        0.013678        0.019775        0.016368
SWE      1975-1979        0.006927        0.011222        0.008846        0.012849        0.019818        0.015844
SWE      1980-1984        0.006362        0.010599        0.008201        0.011839        0.018844        0.014750
SWE      1985-1989        0.006026        0.009919        0.007723        0.011229        0.017808        0.013958
SWE      1990-1994        0.005673        0.009139        0.007163        0.010602        0.016577        0.013047
SWE      1995-1999        0.005249        0.008318        0.006560        0.009872        0.015323        0.012082
SWE      2000-2004        0.005013        0.007586        0.006112        0.009468        0.014063        0.011337
SWE      2005-2009        0.004654        0.006867        0.005612        0.008815        0.012814        0.010465
SWE      2010-2014        0.004363        0.006276        0.005200        0.008294        0.011752        0.009740
SWE      2015-2019        0.004112        0.005785        0.004861        0.007834        0.010860        0.009130
SWE      2020-2024        0.003848        0.005440        0.004563        0.007370        0.010251        0.008620
TWN      1970-1974        0.010748        0.014867        0.012702        0.018842        0.024930        0.021595
TWN      1975-1979        0.009513        0.012779        0.011204        0.016896        0.021477        0.019189
TWN      1980-1984        0.008962        0.012127        0.010601        0.016002        0.020465        0.018240
TWN      1985-1989        0.008328        0.011565        0.009981        0.015130        0.019815        0.017449
TWN      1990-1994        0.007506        0.010835        0.009184        0.013708        0.018477        0.016056
TWN      1995-1999        0.006843        0.010244        0.008558        0.012510        0.017418        0.014956
TWN      2000-2004        0.005948        0.009147        0.007553        0.010894        0.015517        0.013206
TWN      2005-2009        0.005180        0.008383        0.006766        0.009501        0.014144        0.011798
TWN      2010-2014        0.004684        0.007780        0.006181        0.008642        0.013271        0.010866
TWN      2015-2019        0.004318        0.007440        0.005783        0.008006        0.012754        0.010205
TWN      2020-2023        0.004198        0.007346        0.005662        0.007813        0.012717        0.010042
UKR      1960-1964        0.008465        0.012834        0.010041        0.014529        0.020802        0.016689
UKR      1965-1969        0.008473        0.013434        0.010270        0.014817        0.021862        0.017248
UKR      1970-1974        0.008744        0.014504        0.010819        0.015386        0.023572        0.018177
UKR      1975-1979        0.009046        0.015618        0.011454        0.015960        0.025215        0.019132
UKR      1980-1984        0.009136        0.016363        0.011810        0.016163        0.026264        0.019629
UKR      1985-1989        0.008966        0.015385        0.011346        0.016105        0.025181        0.019211
UKR      1990-1994        0.009806        0.017681        0.012882        0.017562        0.028341        0.021445
UKR      1995-1999        0.010384        0.019427        0.014020        0.018450        0.030612        0.022973
UKR      2000-2004        0.010138        0.019419        0.013931        0.017988        0.030395        0.022713
UKR      2005-2009        0.009700        0.018956        0.013477        0.017131        0.029469        0.021867
UKR      2010-2013        0.008508        0.015932        0.011484        0.015319        0.025436        0.019161
USA      1933-1934        0.014975        0.018257        0.016608        0.023211        0.027814        0.025461
USA      1935-1939        0.014551        0.018134        0.016331        0.022917        0.027936        0.025365
USA      1940-1944        0.012977        0.016956        0.014924        0.021021        0.026647        0.023723
USA      1945-1949        0.011353        0.015551        0.013384        0.018751        0.024704        0.021574
USA      1950-1954        0.010166        0.014708        0.012332        0.017111        0.023642        0.020159
USA      1955-1959        0.009485        0.014315        0.011750        0.016211        0.023225        0.019424
USA      1960-1964        0.009131        0.014342        0.011524        0.015682        0.023362        0.019115
USA      1965-1969        0.008759        0.014403        0.011286        0.015019        0.023418        0.018659
USA      1970-1974        0.008148        0.013793        0.010618        0.013962        0.022480        0.017546
USA      1975-1979        0.007116        0.012333        0.009351        0.012224        0.020297        0.015522
USA      1980-1984        0.006722        0.011511        0.008742        0.011620        0.019195        0.014644
USA      1985-1989        0.006560        0.011050        0.008446        0.011394        0.018559        0.014227
USA      1990-1994        0.006235        0.010327        0.007962        0.010842        0.017370        0.013427
USA      1995-1999        0.006162        0.009675        0.007649        0.010849        0.016555        0.013117
USA      2000-2004        0.006019        0.008994        0.007297        0.010680        0.015486        0.012626
USA      2005-2009        0.005571        0.008219        0.006731        0.009863        0.014058        0.011606
USA      2010-2014        0.005259        0.007683        0.006338        0.009307        0.013124        0.010931
USA      2015-2019        0.005192        0.007626        0.006298        0.009107        0.012843        0.010743
USA      2020-2023        0.005682        0.008465        0.006978        0.009862        0.014006        0.011730
