Age-standardized death rates (period 5x1), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
GBRCENW    1904           0.021090        0.025112        0.022881        0.030308        0.035794        0.032656
GBRCENW    1905           0.020294        0.023907        0.021963        0.029500        0.034405        0.031690
GBRCENW    1906           0.020331        0.024563        0.022224        0.029621        0.035600        0.032188
GBRCENW    1907           0.020463        0.024455        0.022247        0.030212        0.035783        0.032597
GBRCENW    1908           0.019899        0.024029        0.021751        0.029394        0.035198        0.031891
GBRCENW    1909           0.020298        0.024439        0.022100        0.030362        0.036390        0.032866
GBRCENW    1910           0.018352        0.022302        0.020126        0.027292        0.032939        0.029723
GBRCENW    1911           0.019253        0.023350        0.021115        0.028063        0.033960        0.030621
GBRCENW    1912           0.018437        0.022357        0.020197        0.027722        0.033367        0.030143
GBRCENW    1913           0.018259        0.022653        0.020208        0.027166        0.033496        0.029855
GBRCENW    1914           0.018774        0.023061        0.020684        0.028021        0.034086        0.030600
GBRCENW    1915           0.020293        0.026032        0.022769        0.030731        0.038587        0.033993
GBRCENW    1916           0.018762        0.024954        0.021344        0.028971        0.037287        0.032382
GBRCENW    1917           0.018069        0.025448        0.020964        0.027732        0.037664        0.031603
GBRCENW    1918           0.020261        0.028547        0.023370        0.028374        0.038458        0.032207
GBRCENW    1919           0.018408        0.023824        0.020698        0.028136        0.035662        0.031210
GBRCENW    1920           0.016089        0.020413        0.017968        0.024280        0.030510        0.026849
GBRCENW    1921           0.015889        0.019796        0.017576        0.024581        0.030406        0.026964
GBRCENW    1922           0.017039        0.020994        0.018753        0.026590        0.032505        0.029024
GBRCENW    1923           0.015412        0.019236        0.017072        0.024186        0.029993        0.026573
GBRCENW    1924           0.016293        0.020106        0.017971        0.025652        0.031318        0.028023
GBRCENW    1925           0.016152        0.020071        0.017871        0.025502        0.031459        0.027981
GBRCENW    1926           0.015144        0.019358        0.016918        0.023927        0.030478        0.026535
GBRCENW    1927           0.016147        0.020290        0.017942        0.025742        0.032032        0.028330
GBRCENW    1928           0.015000        0.019071        0.016762        0.023803        0.030092        0.026382
GBRCENW    1929           0.017418        0.021798        0.019313        0.027857        0.034407        0.030554
GBRCENW    1930           0.014305        0.018604        0.016109        0.022749        0.029232        0.025343
GBRCENW    1931           0.015540        0.019623        0.017333        0.024968        0.031293        0.027592
GBRCENW    1932           0.015147        0.019269        0.016920        0.024452        0.030894        0.027084
GBRCENW    1933           0.015412        0.019391        0.017136        0.024946        0.031129        0.027481
GBRCENW    1934           0.014318        0.018220        0.016029        0.022905        0.028950        0.025425
GBRCENW    1935           0.014127        0.018382        0.015924        0.022893        0.029595        0.025584
GBRCENW    1936           0.014433        0.018796        0.016305        0.023521        0.030416        0.026323
GBRCENW    1937           0.014576        0.019025        0.016474        0.023891        0.030797        0.026693
GBRCENW    1938           0.013261        0.017780        0.015157        0.021671        0.028809        0.024515
GBRCENW    1939           0.013802        0.018352        0.015736        0.023011        0.030216        0.025918
GBRCENW    1940           0.015460        0.020854        0.017758        0.025498        0.033593        0.028792
GBRCENW    1941           0.014004        0.019071        0.016133        0.022816        0.030206        0.025805
GBRCENW    1942           0.012239        0.016965        0.014219        0.020092        0.027146        0.022941
GBRCENW    1943           0.012720        0.017421        0.014659        0.021157        0.028152        0.023944
GBRCENW    1944           0.011900        0.016955        0.013952        0.019681        0.027237        0.022651
GBRCENW    1945           0.011682        0.016423        0.013612        0.019543        0.026676        0.022343
GBRCENW    1946           0.011715        0.016180        0.013574        0.019802        0.026676        0.022538
GBRCENW    1947           0.011821        0.016748        0.013833        0.020184        0.028030        0.023241
GBRCENW    1948           0.010517        0.014616        0.012278        0.017858        0.024249        0.020485
GBRCENW    1949           0.011409        0.015821        0.013271        0.019826        0.026762        0.022625
GBRCENW    1950           0.011134        0.015795        0.013084        0.019522        0.026949        0.022486
GBRCENW    1951           0.011760        0.016989        0.013940        0.020849        0.029158        0.024161
GBRCENW    1952           0.010366        0.015493        0.012464        0.018253        0.026475        0.021465
GBRCENW    1953           0.010353        0.015457        0.012428        0.018298        0.026391        0.021452
GBRCENW    1954           0.010024        0.015422        0.012162        0.017763        0.026479        0.021063
GBRCENW    1955           0.010271        0.015685        0.012438        0.018347        0.027100        0.021689
GBRCENW    1956           0.010122        0.015626        0.012304        0.018154        0.027037        0.021509
GBRCENW    1957           0.009671        0.015278        0.011857        0.017137        0.026081        0.020464
GBRCENW    1958           0.009807        0.015076        0.011984        0.017567        0.026059        0.020894
GBRCENW    1959           0.009653        0.014876        0.011792        0.017278        0.025595        0.020515
GBRCENW    1960           0.009438        0.014616        0.011565        0.016898        0.025095        0.020093
GBRCENW    1961           0.009748        0.015142        0.011936        0.017505        0.026069        0.020800
GBRCENW    1962           0.009619        0.015149        0.011860        0.017275        0.026119        0.020667
GBRCENW    1963           0.009754        0.015412        0.012040        0.017543        0.026667        0.021019
GBRCENW    1964           0.008836        0.014142        0.010988        0.015699        0.024120        0.018922
GBRCENW    1965           0.008909        0.014378        0.011119        0.015891        0.024625        0.019215
GBRCENW    1966           0.009033        0.014702        0.011298        0.016155        0.025303        0.019588
GBRCENW    1967           0.008556        0.013879        0.010694        0.015246        0.023805        0.018477
GBRCENW    1968           0.009006        0.014670        0.011272        0.016191        0.025370        0.019635
GBRCENW    1969           0.008869        0.014615        0.011152        0.015775        0.025006        0.019220
GBRCENW    1970           0.008738        0.014203        0.010957        0.015572        0.024370        0.018917
GBRCENW    1971           0.008478        0.013876        0.010639        0.015137        0.023881        0.018415
GBRCENW    1972           0.008716        0.014323        0.010953        0.015595        0.024750        0.019013
GBRCENW    1973           0.008582        0.014071        0.010772        0.015401        0.024320        0.018727
GBRCENW    1974           0.008485        0.013905        0.010649        0.015219        0.024082        0.018521
GBRCENW    1975           0.008343        0.013681        0.010482        0.014964        0.023794        0.018260
GBRCENW    1976           0.008483        0.013910        0.010640        0.015343        0.024306        0.018665
GBRCENW    1977           0.008054        0.013274        0.010127        0.014473        0.023095        0.017666
GBRCENW    1978           0.008082        0.013365        0.010185        0.014477        0.023232        0.017728
GBRCENW    1979           0.008067        0.013310        0.010155        0.014503        0.023238        0.017739
GBRCENW    1980           0.007821        0.012811        0.009832        0.014048        0.022405        0.017180
GBRCENW    1981           0.007674        0.012590        0.009642        0.013829        0.022086        0.016902
GBRCENW    1982           0.007634        0.012449        0.009571        0.013771        0.021911        0.016817
GBRCENW    1983           0.007471        0.012315        0.009405        0.013498        0.021689        0.016546
GBRCENW    1984           0.007262        0.011881        0.009114        0.013061        0.020898        0.015983
GBRCENW    1985           0.007480        0.012102        0.009349        0.013529        0.021489        0.016514
GBRCENW    1986           0.007199        0.011753        0.009033        0.013047        0.020815        0.015961
GBRCENW    1987           0.006988        0.011295        0.008728        0.012590        0.019934        0.015358
GBRCENW    1988           0.006976        0.011208        0.008695        0.012595        0.019810        0.015330
GBRCENW    1989           0.006980        0.011109        0.008648        0.012658        0.019783        0.015337
GBRCENW    1990           0.006727        0.010807        0.008386        0.012146        0.019159        0.014802
GBRCENW    1991           0.006682        0.010650        0.008297        0.012165        0.018984        0.014756
GBRCENW    1992           0.006469        0.010293        0.008025        0.011764        0.018365        0.014275
GBRCENW    1993           0.006659        0.010532        0.008230        0.012191        0.018923        0.014744
GBRCENW    1994           0.006307        0.009918        0.007786        0.011505        0.017771        0.013906
GBRCENW    1995           0.006413        0.010066        0.007905        0.011760        0.018129        0.014196
GBRCENW    1996           0.006266        0.009793        0.007697        0.011496        0.017607        0.013821
GBRCENW    1997           0.006184        0.009483        0.007544        0.011370        0.017118        0.013590
GBRCENW    1998           0.006148        0.009361        0.007489        0.011326        0.016919        0.013514
GBRCENW    1999           0.006131        0.009274        0.007445        0.011329        0.016782        0.013469
GBRCENW    2000           0.005850        0.008849        0.007100        0.010772        0.016005        0.012823
GBRCENW    2001           0.005720        0.008562        0.006917        0.010550        0.015506        0.012513
GBRCENW    2002           0.005701        0.008501        0.006876        0.010569        0.015414        0.012486
GBRCENW    2003           0.005727        0.008386        0.006852        0.010657        0.015268        0.012499
GBRCENW    2004           0.005397        0.007917        0.006473        0.010013        0.014393        0.011779
GBRCENW    2005           0.005355        0.007800        0.006388        0.009938        0.014162        0.011634
GBRCENW    2006           0.005157        0.007515        0.006176        0.009528        0.013606        0.011193
GBRCENW    2007           0.005100        0.007416        0.006082        0.009454        0.013397        0.011051
GBRCENW    2008           0.005101        0.007296        0.006054        0.009473        0.013239        0.011026
GBRCENW    2009           0.004815        0.006997        0.005757        0.008912        0.012664        0.010458
GBRCENW    2010           0.004765        0.006813        0.005659        0.008827        0.012339        0.010295
GBRCENW    2011           0.004588        0.006549        0.005444        0.008470        0.011842        0.009883
GBRCENW    2012           0.004640        0.006505        0.005461        0.008634        0.011863        0.009997
GBRCENW    2013           0.004610        0.006526        0.005449        0.008597        0.011879        0.009983
GBRCENW    2014           0.004494        0.006372        0.005315        0.008341        0.011560        0.009704
GBRCENW    2015           0.004663        0.006509        0.005485        0.008724        0.011880        0.010079
GBRCENW    2016           0.004571        0.006427        0.005385        0.008477        0.011643        0.009828
GBRCENW    2017           0.004546        0.006412        0.005366        0.008465        0.011619        0.009820
GBRCENW    2018           0.004542        0.006368        0.005363        0.008453        0.011530        0.009797
GBRCENW    2019           0.004368        0.006199        0.005177        0.008090        0.011186        0.009428
GBRCENW    2020           0.004842        0.007003        0.005816        0.009031        0.012732        0.010654
GBRCENW    2021           0.004692        0.006788        0.005629        0.008631        0.012112        0.010154
GBRCENW    2022           0.004551        0.006444        0.005416        0.008408        0.011623        0.009832
GBRTENW    1841           0.025216        0.027635        0.026310        0.033564        0.036849        0.034998
GBRTENW    1842           0.025471        0.027524        0.026444        0.033802        0.036736        0.035150
GBRTENW    1843           0.024858        0.027003        0.025877        0.033068        0.035934        0.034391
GBRTENW    1844           0.025341        0.027774        0.026452        0.033823        0.037333        0.035368
GBRTENW    1845           0.024488        0.026936        0.025615        0.032696        0.036244        0.034273
GBRTENW    1846           0.026625        0.029017        0.027751        0.035414        0.038692        0.036907
GBRTENW    1847           0.029491        0.032423        0.030828        0.039755        0.044023        0.041631
GBRTENW    1848           0.026831        0.029632        0.028101        0.035550        0.039604        0.037321
GBRTENW    1849           0.029721        0.032075        0.030783        0.038855        0.042247        0.040325
GBRTENW    1850           0.024576        0.027049        0.025637        0.032995        0.036672        0.034511
GBRTENW    1851           0.025426        0.028017        0.026512        0.033815        0.037438        0.035266
GBRTENW    1852           0.025565        0.028225        0.026690        0.034017        0.037514        0.035424
GBRTENW    1853           0.026629        0.029916        0.028038        0.035870        0.040569        0.037808
GBRTENW    1854           0.026782        0.029279        0.027982        0.035194        0.038675        0.036813
GBRTENW    1855           0.027008        0.029921        0.028351        0.037053        0.041167        0.038878
GBRTENW    1856           0.023446        0.026488        0.024744        0.031175        0.035614        0.032991
GBRTENW    1857           0.025271        0.027541        0.026318        0.033976        0.037167        0.035390
GBRTENW    1858           0.026565        0.029123        0.027671        0.035613        0.039137        0.037066
GBRTENW    1859           0.025533        0.028306        0.026692        0.033955        0.037735        0.035462
GBRTENW    1860           0.025282        0.028090        0.026489        0.034672        0.038466        0.036237
GBRTENW    1861           0.024698        0.028027        0.026092        0.033138        0.037972        0.035081
GBRTENW    1862           0.024564        0.027205        0.025792        0.032910        0.036405        0.034478
GBRTENW    1863           0.025530        0.028324        0.026831        0.033785        0.037398        0.035412
GBRTENW    1864           0.027026        0.030378        0.028520        0.036226        0.040657        0.038122
GBRTENW    1865           0.026361        0.029785        0.027955        0.035393        0.039913        0.037429
GBRTENW    1866           0.026803        0.030059        0.028315        0.035977        0.040227        0.037886
GBRTENW    1867           0.025195        0.029040        0.026893        0.034423        0.039794        0.036700
GBRTENW    1868           0.024423        0.027642        0.025967        0.032523        0.036755        0.034502
GBRTENW    1869           0.025236        0.029098        0.026900        0.033966        0.039193        0.036127
GBRTENW    1870           0.025994        0.029613        0.027653        0.035119        0.039876        0.037224
GBRTENW    1871           0.025633        0.029538        0.027344        0.034429        0.039605        0.036600
GBRTENW    1872           0.024109        0.027907        0.025867        0.032433        0.037370        0.034652
GBRTENW    1873           0.024762        0.028411        0.026471        0.034225        0.038922        0.036365
GBRTENW    1874           0.025441        0.029423        0.027258        0.034500        0.039685        0.036788
GBRTENW    1875           0.026932        0.031148        0.028802        0.037369        0.042951        0.039754
GBRTENW    1876           0.024394        0.028142        0.026159        0.033531        0.038224        0.035694
GBRTENW    1877           0.024009        0.028097        0.025890        0.033368        0.038696        0.035749
GBRTENW    1878           0.025543        0.029580        0.027329        0.035571        0.040952        0.037863
GBRTENW    1879           0.026150        0.030252        0.027932        0.037420        0.042982        0.039744
GBRTENW    1880           0.024334        0.028585        0.026163        0.033642        0.039488        0.036063
GBRTENW    1881           0.023341        0.026983        0.025060        0.032608        0.037603        0.034904
GBRTENW    1882           0.023494        0.027001        0.025146        0.032246        0.036997        0.034421
GBRTENW    1883           0.024154        0.027699        0.025835        0.033764        0.038406        0.035912
GBRTENW    1884           0.023368        0.027542        0.025126        0.032015        0.037815        0.034362
GBRTENW    1885           0.023916        0.027565        0.025585        0.033626        0.038643        0.035851
GBRTENW    1886           0.024566        0.028451        0.026282        0.034872        0.040221        0.037151
GBRTENW    1887           0.023975        0.027685        0.025664        0.033737        0.038931        0.036022
GBRTENW    1888           0.023186        0.027193        0.024999        0.032983        0.038410        0.035357
GBRTENW    1889           0.022948        0.026740        0.024638        0.032276        0.037443        0.034489
GBRTENW    1890           0.024847        0.029640        0.026944        0.035024        0.041512        0.037754
GBRTENW    1891           0.026695        0.031337        0.028722        0.038213        0.044415        0.040820
GBRTENW    1892           0.025194        0.029363        0.026968        0.036098        0.041790        0.038416
GBRTENW    1893           0.024593        0.028250        0.026322        0.034478        0.039276        0.036678
GBRTENW    1894           0.021210        0.024662        0.022820        0.029735        0.034375        0.031831
GBRTENW    1895           0.024416        0.028029        0.026075        0.034933        0.039794        0.037078
GBRTENW    1896           0.021659        0.025106        0.023273        0.030251        0.034793        0.032316
GBRTENW    1897           0.022126        0.025875        0.023915        0.031252        0.036179        0.033544
GBRTENW    1898           0.022503        0.026030        0.024176        0.031867        0.036409        0.033961
GBRTENW    1899           0.023743        0.027646        0.025575        0.033830        0.038888        0.036131
GBRTENW    1900           0.023877        0.028131        0.025877        0.034132        0.039741        0.036687
GBRTENW    1901           0.021733        0.025825        0.023634        0.030802        0.036308        0.033274
GBRTENW    1902           0.021218        0.025151        0.023061        0.030455        0.035551        0.032777
GBRTENW    1903           0.019939        0.023784        0.021711        0.028527        0.033715        0.030838
GBRTENW    1904           0.021090        0.025112        0.022881        0.030308        0.035794        0.032656
GBRTENW    1905           0.020294        0.023907        0.021963        0.029500        0.034405        0.031690
GBRTENW    1906           0.020331        0.024563        0.022224        0.029621        0.035600        0.032188
GBRTENW    1907           0.020463        0.024455        0.022247        0.030212        0.035783        0.032597
GBRTENW    1908           0.019899        0.024029        0.021751        0.029394        0.035198        0.031891
GBRTENW    1909           0.020298        0.024439        0.022100        0.030362        0.036390        0.032866
GBRTENW    1910           0.018352        0.022302        0.020126        0.027292        0.032939        0.029723
GBRTENW    1911           0.019253        0.023350        0.021115        0.028063        0.033960        0.030621
GBRTENW    1912           0.018437        0.022357        0.020196        0.027722        0.033367        0.030143
GBRTENW    1913           0.018259        0.022653        0.020208        0.027166        0.033495        0.029855
GBRTENW    1914           0.018774        0.024357        0.021317        0.028021        0.035191        0.031140
GBRTENW    1915           0.020293        0.029060        0.024297        0.030731        0.041190        0.035308
GBRTENW    1916           0.018762        0.030328        0.024132        0.028971        0.041933        0.034794
GBRTENW    1917           0.018069        0.032822        0.024800        0.027732        0.044065        0.034935
GBRTENW    1918           0.020261        0.034815        0.026840        0.028374        0.043913        0.035232
GBRTENW    1919           0.018408        0.023315        0.020569        0.028136        0.035200        0.031092
GBRTENW    1920           0.016086        0.020274        0.017911        0.024281        0.030390        0.026803
GBRTENW    1921           0.015887        0.019781        0.017568        0.024583        0.030400        0.026962
GBRTENW    1922           0.017039        0.020994        0.018753        0.026590        0.032505        0.029024
GBRTENW    1923           0.015412        0.019236        0.017072        0.024186        0.029993        0.026573
GBRTENW    1924           0.016293        0.020106        0.017971        0.025652        0.031318        0.028023
GBRTENW    1925           0.016152        0.020071        0.017871        0.025502        0.031459        0.027981
GBRTENW    1926           0.015144        0.019358        0.016918        0.023927        0.030478        0.026536
GBRTENW    1927           0.016147        0.020290        0.017942        0.025742        0.032032        0.028330
GBRTENW    1928           0.015000        0.019071        0.016762        0.023803        0.030092        0.026382
GBRTENW    1929           0.017418        0.021798        0.019313        0.027857        0.034407        0.030554
GBRTENW    1930           0.014305        0.018604        0.016109        0.022749        0.029232        0.025343
GBRTENW    1931           0.015540        0.019623        0.017333        0.024968        0.031293        0.027592
GBRTENW    1932           0.015147        0.019269        0.016920        0.024452        0.030894        0.027084
GBRTENW    1933           0.015412        0.019391        0.017136        0.024946        0.031128        0.027481
GBRTENW    1934           0.014318        0.018220        0.016029        0.022905        0.028950        0.025425
GBRTENW    1935           0.014127        0.018382        0.015924        0.022893        0.029595        0.025584
GBRTENW    1936           0.014433        0.018796        0.016305        0.023521        0.030416        0.026323
GBRTENW    1937           0.014576        0.019024        0.016474        0.023891        0.030797        0.026693
GBRTENW    1938           0.013261        0.017780        0.015157        0.021671        0.028808        0.024515
GBRTENW    1939           0.013802        0.018334        0.015730        0.023011        0.030201        0.025914
GBRTENW    1940           0.015459        0.021369        0.018039        0.025497        0.034041        0.029036
GBRTENW    1941           0.013994        0.019142        0.016233        0.022807        0.030263        0.025891
GBRTENW    1942           0.012219        0.017831        0.014718        0.020075        0.027899        0.023377
GBRTENW    1943           0.012692        0.018770        0.015410        0.021132        0.029315        0.024595
GBRTENW    1944           0.011869        0.018564        0.014848        0.019654        0.028611        0.023420
GBRTENW    1945           0.011691        0.019382        0.015147        0.019551        0.029245        0.023677
GBRTENW    1946           0.011707        0.015999        0.013502        0.019796        0.026507        0.022471
GBRTENW    1947           0.011820        0.016665        0.013800        0.020183        0.027950        0.023210
GBRTENW    1948           0.010516        0.014579        0.012264        0.017857        0.024214        0.020473
GBRTENW    1949           0.011409        0.015803        0.013267        0.019826        0.026743        0.022621
GBRTENW    1950           0.011132        0.015784        0.013078        0.019512        0.026935        0.022474
GBRTENW    1951           0.011757        0.017002        0.013942        0.020838        0.029170        0.024157
GBRTENW    1952           0.010366        0.015493        0.012464        0.018253        0.026475        0.021465
GBRTENW    1953           0.010353        0.015457        0.012428        0.018298        0.026391        0.021452
GBRTENW    1954           0.010024        0.015422        0.012162        0.017763        0.026479        0.021063
GBRTENW    1955           0.010271        0.015685        0.012438        0.018347        0.027100        0.021689
GBRTENW    1956           0.010122        0.015626        0.012304        0.018154        0.027037        0.021509
GBRTENW    1957           0.009671        0.015278        0.011857        0.017137        0.026081        0.020464
GBRTENW    1958           0.009807        0.015076        0.011984        0.017567        0.026059        0.020894
GBRTENW    1959           0.009653        0.014876        0.011792        0.017278        0.025595        0.020515
GBRTENW    1960           0.009438        0.014616        0.011565        0.016898        0.025095        0.020093
GBRTENW    1961           0.009748        0.015142        0.011936        0.017505        0.026069        0.020800
GBRTENW    1962           0.009619        0.015149        0.011860        0.017275        0.026119        0.020667
GBRTENW    1963           0.009754        0.015412        0.012040        0.017543        0.026667        0.021019
GBRTENW    1964           0.008836        0.014142        0.010988        0.015699        0.024120        0.018922
GBRTENW    1965           0.008909        0.014378        0.011119        0.015891        0.024625        0.019215
GBRTENW    1966           0.009033        0.014702        0.011298        0.016155        0.025303        0.019588
GBRTENW    1967           0.008556        0.013879        0.010694        0.015246        0.023805        0.018477
GBRTENW    1968           0.009006        0.014670        0.011272        0.016191        0.025370        0.019635
GBRTENW    1969           0.008869        0.014615        0.011152        0.015775        0.025006        0.019220
GBRTENW    1970           0.008738        0.014203        0.010957        0.015572        0.024370        0.018917
GBRTENW    1971           0.008478        0.013876        0.010639        0.015137        0.023881        0.018415
GBRTENW    1972           0.008716        0.014323        0.010953        0.015595        0.024750        0.019013
GBRTENW    1973           0.008582        0.014071        0.010772        0.015401        0.024320        0.018727
GBRTENW    1974           0.008485        0.013905        0.010649        0.015219        0.024082        0.018521
GBRTENW    1975           0.008343        0.013681        0.010482        0.014964        0.023794        0.018260
GBRTENW    1976           0.008483        0.013910        0.010640        0.015343        0.024306        0.018665
GBRTENW    1977           0.008054        0.013274        0.010127        0.014473        0.023095        0.017666
GBRTENW    1978           0.008082        0.013365        0.010185        0.014477        0.023232        0.017728
GBRTENW    1979           0.008067        0.013310        0.010155        0.014503        0.023238        0.017739
GBRTENW    1980           0.007821        0.012811        0.009832        0.014048        0.022405        0.017180
GBRTENW    1981           0.007674        0.012590        0.009642        0.013829        0.022086        0.016902
GBRTENW    1982           0.007634        0.012449        0.009571        0.013771        0.021911        0.016817
GBRTENW    1983           0.007471        0.012315        0.009405        0.013498        0.021689        0.016546
GBRTENW    1984           0.007262        0.011881        0.009114        0.013061        0.020898        0.015983
GBRTENW    1985           0.007480        0.012102        0.009349        0.013529        0.021489        0.016514
GBRTENW    1986           0.007199        0.011753        0.009033        0.013047        0.020815        0.015961
GBRTENW    1987           0.006988        0.011295        0.008728        0.012590        0.019934        0.015358
GBRTENW    1988           0.006976        0.011208        0.008695        0.012595        0.019810        0.015330
GBRTENW    1989           0.006980        0.011109        0.008648        0.012658        0.019783        0.015337
GBRTENW    1990           0.006727        0.010807        0.008386        0.012146        0.019159        0.014802
GBRTENW    1991           0.006682        0.010650        0.008297        0.012165        0.018984        0.014756
GBRTENW    1992           0.006469        0.010293        0.008025        0.011764        0.018365        0.014275
GBRTENW    1993           0.006659        0.010532        0.008230        0.012191        0.018923        0.014744
GBRTENW    1994           0.006307        0.009918        0.007786        0.011505        0.017771        0.013906
GBRTENW    1995           0.006413        0.010066        0.007905        0.011760        0.018129        0.014196
GBRTENW    1996           0.006266        0.009793        0.007697        0.011496        0.017607        0.013821
GBRTENW    1997           0.006184        0.009483        0.007544        0.011370        0.017118        0.013590
GBRTENW    1998           0.006148        0.009361        0.007489        0.011326        0.016919        0.013514
GBRTENW    1999           0.006131        0.009274        0.007445        0.011329        0.016782        0.013469
GBRTENW    2000           0.005850        0.008849        0.007100        0.010772        0.016005        0.012823
GBRTENW    2001           0.005720        0.008562        0.006917        0.010550        0.015506        0.012513
GBRTENW    2002           0.005701        0.008501        0.006876        0.010569        0.015414        0.012486
GBRTENW    2003           0.005727        0.008386        0.006852        0.010657        0.015268        0.012499
GBRTENW    2004           0.005397        0.007917        0.006473        0.010013        0.014393        0.011779
GBRTENW    2005           0.005355        0.007800        0.006388        0.009938        0.014162        0.011634
GBRTENW    2006           0.005157        0.007515        0.006176        0.009528        0.013606        0.011193
GBRTENW    2007           0.005100        0.007416        0.006082        0.009454        0.013397        0.011051
GBRTENW    2008           0.005101        0.007296        0.006054        0.009473        0.013239        0.011026
GBRTENW    2009           0.004815        0.006997        0.005757        0.008912        0.012664        0.010458
GBRTENW    2010           0.004765        0.006813        0.005659        0.008827        0.012339        0.010295
GBRTENW    2011           0.004588        0.006549        0.005444        0.008470        0.011842        0.009883
GBRTENW    2012           0.004640        0.006505        0.005461        0.008634        0.011863        0.009997
GBRTENW    2013           0.004610        0.006526        0.005449        0.008597        0.011879        0.009983
GBRTENW    2014           0.004494        0.006372        0.005315        0.008341        0.011560        0.009704
GBRTENW    2015           0.004663        0.006509        0.005485        0.008724        0.011880        0.010079
GBRTENW    2016           0.004571        0.006427        0.005385        0.008477        0.011643        0.009828
GBRTENW    2017           0.004546        0.006412        0.005366        0.008465        0.011619        0.009820
GBRTENW    2018           0.004542        0.006368        0.005363        0.008453        0.011530        0.009797
GBRTENW    2019           0.004368        0.006199        0.005177        0.008090        0.011186        0.009428
GBRTENW    2020           0.004842        0.007003        0.005816        0.009031        0.012732        0.010654
GBRTENW    2021           0.004692        0.006788        0.005629        0.008631        0.012112        0.010154
GBRTENW    2022           0.004551        0.006444        0.005416        0.008408        0.011623        0.009832
GRC        1981           0.006928        0.009811        0.008234        0.012883        0.017113        0.014759
GRC        1982           0.006747        0.009664        0.008086        0.012536        0.016815        0.014454
GRC        1983           0.007006        0.009929        0.008341        0.013124        0.017382        0.015026
GRC        1984           0.006667        0.009629        0.008006        0.012434        0.016792        0.014359
GRC        1985           0.006826        0.009742        0.008180        0.012853        0.017106        0.014781
GRC        1986           0.006589        0.009463        0.007913        0.012460        0.016720        0.014376
GRC        1987           0.006773        0.009743        0.008114        0.012813        0.017213        0.014759
GRC        1988           0.006315        0.009272        0.007671        0.011975        0.016405        0.013956
GRC        1989           0.006223        0.009149        0.007566        0.011799        0.016177        0.013755
GRC        1990           0.006174        0.009193        0.007535        0.011760        0.016302        0.013763
GRC        1991           0.006156        0.009148        0.007519        0.011718        0.016138        0.013688
GRC        1992           0.006186        0.009261        0.007588        0.011791        0.016424        0.013844
GRC        1993           0.006015        0.008974        0.007383        0.011471        0.015924        0.013470
GRC        1994           0.005921        0.008879        0.007297        0.011304        0.015728        0.013298
GRC        1995           0.005892        0.008928        0.007316        0.011244        0.015811        0.013313
GRC        1996           0.005710        0.008884        0.007156        0.010933        0.015722        0.013050
GRC        1997           0.005611        0.008585        0.007005        0.010704        0.015210        0.012740
GRC        1998           0.005632        0.008654        0.007013        0.010843        0.015365        0.012850
GRC        1999           0.005576        0.008616        0.006978        0.010712        0.015285        0.012754
GRC        2000           0.005508        0.008635        0.006955        0.010642        0.015375        0.012758
GRC        2001           0.005302        0.008251        0.006685        0.010200        0.014641        0.012206
GRC        2002           0.005200        0.008192        0.006567        0.010075        0.014626        0.012089
GRC        2003           0.005204        0.008131        0.006551        0.010125        0.014534        0.012092
GRC        2004           0.005093        0.007988        0.006455        0.009792        0.014207        0.011790
GRC        2005           0.004882        0.007834        0.006251        0.009432        0.013945        0.011454
GRC        2006           0.004816        0.007658        0.006143        0.009298        0.013641        0.011252
GRC        2007           0.004835        0.007746        0.006187        0.009395        0.013744        0.011352
GRC        2008           0.004608        0.007416        0.005906        0.008959        0.013190        0.010854
GRC        2009           0.004456        0.007404        0.005785        0.008626        0.013058        0.010573
GRC        2010           0.004454        0.007159        0.005676        0.008586        0.012610        0.010364
GRC        2011           0.004358        0.007161        0.005625        0.008392        0.012616        0.010256
GRC        2012           0.004471        0.007247        0.005725        0.008671        0.012805        0.010502
GRC        2013           0.004224        0.006780        0.005404        0.008120        0.011938        0.009841
GRC        2014           0.004185        0.006746        0.005373        0.008065        0.011839        0.009781
GRC        2015           0.004372        0.006913        0.005561        0.008464        0.012195        0.010177
GRC        2016           0.004235        0.006673        0.005366        0.008123        0.011692        0.009749
GRC        2017           0.004329        0.006766        0.005467        0.008372        0.011933        0.010008
GRC        2018           0.004137        0.006459        0.005239        0.007941        0.011344        0.009525
GRC        2019           0.004239        0.006475        0.005312        0.008162        0.011374        0.009674
HKG        1986           0.005941        0.009717        0.007511        0.010799        0.017340        0.013237
HKG        1987           0.005965        0.009849        0.007582        0.010954        0.017535        0.013447
HKG        1988           0.005998        0.010341        0.007601        0.011041        0.018257        0.013486
HKG        1989           0.005890        0.009876        0.007586        0.010836        0.017580        0.013465
HKG        1990           0.005783        0.009577        0.007391        0.010723        0.017090        0.013197
HKG        1991           0.005443        0.008844        0.006922        0.009948        0.015688        0.012246
HKG        1992           0.005563        0.009198        0.007170        0.010306        0.016302        0.012761
HKG        1993           0.005325        0.008796        0.006838        0.009802        0.015566        0.012145
HKG        1994           0.004816        0.008481        0.006340        0.008868        0.015042        0.011259
HKG        1995           0.004827        0.008362        0.006326        0.008947        0.014855        0.011275
HKG        1996           0.004672        0.007905        0.006128        0.008759        0.014226        0.011066
