Exposure to risk (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
FRATNP   1930-1939     25-29         16349252.07     16821526.27     33170778.34
FRATNP   1930-1939     30-34         16417628.56     16721668.08     33139296.64
FRATNP   1930-1939     35-39         15799882.69     14597691.75     30397574.44
FRATNP   1930-1939     40-44         14776472.74     12269849.61     27046322.35
FRATNP   1930-1939     45-49         13989099.96     11468606.38     25457706.34
FRATNP   1930-1939     50-54         13215627.37     11054896.04     24270523.41
FRATNP   1930-1939     55-59         12243918.93     10553104.79     22797023.71
FRATNP   1930-1939     60-64         10679151.07      9166295.94     19845447.00
FRATNP   1930-1939     65-69          8847818.29      7242667.14     16090485.43
FRATNP   1930-1939     70-74          6862342.56      5215767.67     12078110.23
FRATNP   1930-1939     75-79          4411898.34      3040709.09      7452607.42
FRATNP   1930-1939     80-84          2305665.94      1367860.49      3673526.43
FRATNP   1930-1939     85-89           819195.28       406697.33      1225892.61
FRATNP   1930-1939     90-94           169502.47        69144.68       238647.15
FRATNP   1930-1939     95-99            18963.45         6013.58        24977.04
FRATNP   1930-1939    100-104             767.56          149.53          917.10
FRATNP   1930-1939    105-109               1.38            0.00            1.38
FRATNP   1930-1939    110+                  0.00            0.00            0.00
FRATNP   1940-1949        0           3132405.15      3267334.41      6399739.55
FRATNP   1940-1949      1-4          11078570.92     11296581.01     22375151.93
FRATNP   1940-1949      5-9          13694701.53     13781903.03     27476604.56
FRATNP   1940-1949     10-14         15111165.71     15185712.27     30296877.98
FRATNP   1940-1949     15-19         15845356.02     15945237.21     31790593.23
FRATNP   1940-1949     20-24         14420377.68     14381524.35     28801902.03
FRATNP   1940-1949     25-29         12383546.58     12216286.70     24599833.28
FRATNP   1940-1949     30-34         13481173.53     13248413.80     26729587.33
FRATNP   1940-1949     35-39         15267691.10     15188132.73     30455823.83
FRATNP   1940-1949     40-44         15145756.85     14806709.71     29952466.56
FRATNP   1940-1949     45-49         14298245.38     12564677.09     26862922.48
FRATNP   1940-1949     50-54         13208885.93     10202154.78     23411040.71
FRATNP   1940-1949     55-59         12224934.21      9170751.47     21395685.68
FRATNP   1940-1949     60-64         11146381.28      8314163.67     19460544.94
FRATNP   1940-1949     65-69          9607723.40      7223523.38     16831246.77
FRATNP   1940-1949     70-74          7451681.26      5376374.88     12828056.14
FRATNP   1940-1949     75-79          4872036.13      3157117.76      8029153.90
FRATNP   1940-1949     80-84          2585201.58      1460532.31      4045733.89
FRATNP   1940-1949     85-89           908374.85       422985.45      1331360.31
FRATNP   1940-1949     90-94           190095.98        69275.04       259371.02
FRATNP   1940-1949     95-99            20637.63         6784.68        27422.31
FRATNP   1940-1949    100-104             951.73          260.87         1212.60
FRATNP   1940-1949    105-109              22.30            1.52           23.83
FRATNP   1940-1949    110+                  1.17            0.00            1.17
FRATNP   1950-1959        0           3923038.73      4087712.35      8010751.08
FRATNP   1950-1959      1-4          15598768.88     16190839.53     31789608.42
FRATNP   1950-1959      5-9          17821485.44     18476212.48     36297697.91
FRATNP   1950-1959     10-14         14673625.40     15138831.62     29812457.02
FRATNP   1950-1959     15-19         14150203.99     14569370.52     28719574.51
FRATNP   1950-1959     20-24         15286315.04     15899021.24     31185336.28
FRATNP   1950-1959     25-29         15894659.85     16406986.04     32301645.89
FRATNP   1950-1959     30-34         14551026.32     14735306.00     29286332.33
FRATNP   1950-1959     35-39         12503430.40     12474957.50     24978387.90
FRATNP   1950-1959     40-44         13564313.06     13423078.84     26987391.90
FRATNP   1950-1959     45-49         15149693.24     14907438.93     30057132.17
FRATNP   1950-1959     50-54         14697290.45     13975561.75     28672852.21
FRATNP   1950-1959     55-59         13643290.83     11325786.93     24969077.76
FRATNP   1950-1959     60-64         12226894.29      8718199.75     20945094.04
FRATNP   1950-1959     65-69         10706705.00      7177098.86     17883803.86
FRATNP   1950-1959     70-74          8763969.80      5611200.64     14375170.44
FRATNP   1950-1959     75-79          6236330.34      3801480.99     10037811.33
FRATNP   1950-1959     80-84          3424812.62      1892009.57      5316822.20
FRATNP   1950-1959     85-89          1298922.66       594036.84      1892959.50
FRATNP   1950-1959     90-94           310669.22       108877.74       419546.95
FRATNP   1950-1959     95-99            38206.93        10480.87        48687.80
FRATNP   1950-1959    100-104            1996.12          452.50         2448.63
FRATNP   1950-1959    105-109              36.92           21.08           58.00
FRATNP   1950-1959    110+                  0.00            0.08            0.08
FRATNP   1960-1969        0           4091544.17      4269734.98      8361279.15
FRATNP   1960-1969      1-4          16287103.50     16946819.86     33233923.35
FRATNP   1960-1969      5-9          20156784.20     20923797.72     41080581.92
FRATNP   1960-1969     10-14         20314319.93     21075762.53     41390082.46
FRATNP   1960-1969     15-19         18516478.60     19277629.15     37794107.75
FRATNP   1960-1969     20-24         15139572.56     16025889.76     31165462.31
FRATNP   1960-1969     25-29         14655268.82     15556937.16     30212205.98
FRATNP   1960-1969     30-34         15930064.11     16621067.95     32551132.05
FRATNP   1960-1969     35-39         16511286.88     16891776.58     33403063.46
FRATNP   1960-1969     40-44         14937662.73     14931427.13     29869089.87
FRATNP   1960-1969     45-49         12680226.27     12319463.77     24999690.03
FRATNP   1960-1969     50-54         13475208.83     12805752.49     26280961.32
FRATNP   1960-1969     55-59         14643930.81     13518321.54     28162252.35
FRATNP   1960-1969     60-64         13799559.45     11848650.33     25648209.78
FRATNP   1960-1969     65-69         12206128.28      8798274.67     21004402.95
FRATNP   1960-1969     70-74          9959032.00      5982744.84     15941776.84
FRATNP   1960-1969     75-79          7422720.09      3946622.15     11369342.24
FRATNP   1960-1969     80-84          4517471.74      2163015.37      6680487.11
FRATNP   1960-1969     85-89          1968115.61       822652.88      2790768.49
FRATNP   1960-1969     90-94           515963.62       177147.39       693111.02
FRATNP   1960-1969     95-99            72629.04        19372.84        92001.88
FRATNP   1960-1969    100-104            5051.48          985.37         6036.85
FRATNP   1960-1969    105-109             133.50           14.40          147.90
FRATNP   1960-1969    110+                  0.00            0.08            0.08
FRATNP   1970-1979        0           3821798.05      4013872.30      7835670.34
FRATNP   1970-1979      1-4          15823595.85     16568173.56     32391769.41
FRATNP   1970-1979      5-9          20759447.90     21705525.69     42464973.60
FRATNP   1970-1979     10-14         20858647.08     21798959.67     42657606.75
FRATNP   1970-1979     15-19         20756948.11     21454527.36     42211475.47
FRATNP   1970-1979     20-24         20914888.94     21571611.80     42486500.74
FRATNP   1970-1979     25-29         18980439.01     20155863.30     39136302.31
FRATNP   1970-1979     30-34         15651448.82     16808859.64     32460308.45
FRATNP   1970-1979     35-39         15039834.62     15850991.91     30890826.53
FRATNP   1970-1979     40-44         16115838.74     16603018.04     32718856.78
FRATNP   1970-1979     45-49         16423139.56     16396737.94     32819877.49
FRATNP   1970-1979     50-54         14634846.47     14036995.33     28671841.79
FRATNP   1970-1979     55-59         12198148.05     11193832.97     23391981.02
FRATNP   1970-1979     60-64         12671984.42     10934242.48     23606226.90
FRATNP   1970-1979     65-69         13261635.43     10557960.02     23819595.45
FRATNP   1970-1979     70-74         11626998.53      8106351.13     19733349.66
FRATNP   1970-1979     75-79          8881441.82      4936616.60     13818058.42
FRATNP   1970-1979     80-84          5614002.74      2408785.43      8022788.17
FRATNP   1970-1979     85-89          2678807.11       960333.07      3639140.18
FRATNP   1970-1979     90-94           823986.67       247341.46      1071328.13
FRATNP   1970-1979     95-99           138633.48        34752.99       173386.47
FRATNP   1970-1979    100-104           11190.92         2149.93        13340.85
FRATNP   1970-1979    105-109             367.00           69.32          436.31
FRATNP   1970-1979    110+                  0.00            0.00            0.00
FRATNP   1980-1989        0           3704468.91      3889197.32      7593666.23
FRATNP   1980-1989      1-4          14651318.96     15355497.30     30006816.26
FRATNP   1980-1989      5-9          18885715.02     19793641.99     38679357.01
FRATNP   1980-1989     10-14         20060897.77     21118394.86     41179292.63
FRATNP   1980-1989     15-19         21267562.34     22163747.55     43431309.88
FRATNP   1980-1989     20-24         21247471.82     21511514.85     42758986.67
FRATNP   1980-1989     25-29         21142843.24     21277832.31     42420675.55
FRATNP   1980-1989     30-34         21342553.13     21765765.31     43108318.43
FRATNP   1980-1989     35-39         19273538.78     19927620.41     39201159.20
FRATNP   1980-1989     40-44         15684282.87     16244705.31     31928988.19
FRATNP   1980-1989     45-49         14835670.14     15067244.98     29902915.12
FRATNP   1980-1989     50-54         15658589.34     15354871.15     31013460.49
FRATNP   1980-1989     55-59         15837294.43     14727860.75     30565155.17
FRATNP   1980-1989     60-64         13876566.85     12124907.15     26001474.01
FRATNP   1980-1989     65-69         11254231.10      9042996.67     20297227.77
FRATNP   1980-1989     70-74         11029858.80      7844776.18     18874634.98
FRATNP   1980-1989     75-79         10360820.89      6369452.00     16730272.89
FRATNP   1980-1989     80-84          7262616.33      3562023.76     10824640.09
FRATNP   1980-1989     85-89          3754612.27      1354707.79      5109320.06
FRATNP   1980-1989     90-94          1257162.05       327611.49      1584773.54
FRATNP   1980-1989     95-99           241805.36        49374.76       291180.12
FRATNP   1980-1989    100-104           23035.84         3647.09        26682.92
FRATNP   1980-1989    105-109            1045.75          141.38         1187.13
FRATNP   1980-1989    110+                 44.47           17.04           61.52
FRATNP   1990-1999        0           3530213.37      3708862.61      7239075.99
FRATNP   1990-1999      1-4          14260613.70     14940984.54     29201598.24
FRATNP   1990-1999      5-9          18491339.75     19374144.35     37865484.10
FRATNP   1990-1999     10-14         18777011.89     19683569.90     38460581.79
FRATNP   1990-1999     15-19         19267781.73     20115653.19     39383434.92
FRATNP   1990-1999     20-24         20350338.24     20652059.56     41002397.80
FRATNP   1990-1999     25-29         21292652.92     21264803.63     42557456.55
FRATNP   1990-1999     30-34         21686425.02     21521073.83     43207498.85
FRATNP   1990-1999     35-39         21539484.59     21303378.30     42842862.89
FRATNP   1990-1999     40-44         21387964.95     21358526.48     42746491.44
FRATNP   1990-1999     45-49         19038174.05     19221274.69     38259448.74
FRATNP   1990-1999     50-54         15339266.53     15370942.98     30710209.50
FRATNP   1990-1999     55-59         14395790.15     13862298.39     28258088.54
FRATNP   1990-1999     60-64         15026506.43     13569997.26     28596503.68
FRATNP   1990-1999     65-69         14813694.22     12269681.89     27083376.11
FRATNP   1990-1999     70-74         12507303.30      9362250.52     21869553.82
FRATNP   1990-1999     75-79          9322271.18      6071523.00     15393794.18
FRATNP   1990-1999     80-84          7684815.74      4012703.90     11697519.64
FRATNP   1990-1999     85-89          5253496.43      2130998.81      7384495.23
FRATNP   1990-1999     90-94          2095601.49       615521.13      2711122.62
FRATNP   1990-1999     95-99           459966.96        89535.90       549502.85
FRATNP   1990-1999    100-104           49574.39         6382.30        55956.68
FRATNP   1990-1999    105-109            2335.70          243.91         2579.61
FRATNP   1990-1999    110+                101.31           24.22          125.53
FRATNP   2000-2009        0           3683186.03      3857188.25      7540374.29
FRATNP   2000-2009      1-4          14643805.83     15350432.03     29994237.87
FRATNP   2000-2009      5-9          18190788.96     19110022.16     37300811.12
FRATNP   2000-2009     10-14         18482270.62     19405272.68     37887543.31
FRATNP   2000-2009     15-19         19335967.82     20132710.42     39468678.25
FRATNP   2000-2009     20-24         19297172.72     19454197.50     38751370.22
FRATNP   2000-2009     25-29         19508807.53     19307677.10     38816484.64
FRATNP   2000-2009     30-34         20837390.84     20655869.47     41493260.31
FRATNP   2000-2009     35-39         21977944.94     21666797.61     43644742.55
FRATNP   2000-2009     40-44         22032704.51     21477514.29     43510218.79
FRATNP   2000-2009     45-49         21591834.40     20866901.52     42458735.93
FRATNP   2000-2009     50-54         21233311.91     20546679.11     41779991.02
FRATNP   2000-2009     55-59         18856205.11     18230242.48     37086447.58
FRATNP   2000-2009     60-64         15046926.39     14142705.61     29189631.99
FRATNP   2000-2009     65-69         13845586.81     12065235.37     25910822.18
FRATNP   2000-2009     70-74         13971207.79     10951107.99     24922315.77
FRATNP   2000-2009     75-79         12924715.62      8823550.82     21748266.44
FRATNP   2000-2009     80-84          9477374.24      5406503.75     14883877.99
FRATNP   2000-2009     85-89          5396798.70      2411937.38      7808736.08
FRATNP   2000-2009     90-94          2621841.79       833324.49      3455166.29
FRATNP   2000-2009     95-99           798596.23       173955.27       972551.49
FRATNP   2000-2009    100-104          100378.28        13924.33       114302.61
FRATNP   2000-2009    105-109            5391.20          479.94         5871.14
FRATNP   2000-2009    110+                103.04            6.24          109.28
FRATNP   2010-2019        0           3571848.92      3734442.74      7306291.65
FRATNP   2010-2019      1-4          14860493.48     15527332.70     30387826.18
FRATNP   2010-2019      5-9          19309258.23     20225265.02     39534523.25
FRATNP   2010-2019     10-14         19294407.88     20236038.40     39530446.28
FRATNP   2010-2019     15-19         18901952.97     19890206.43     38792159.39
FRATNP   2010-2019     20-24         18499251.91     18898874.18     37398126.09
FRATNP   2010-2019     25-29         19243258.06     18825788.29     38069046.36
FRATNP   2010-2019     30-34         20126915.64     19429583.87     39556499.51
FRATNP   2010-2019     35-39         20650276.23     20193429.36     40843705.58
FRATNP   2010-2019     40-44         21523909.58     21204991.91     42728901.49
FRATNP   2010-2019     45-49         22168895.76     21658950.56     43827846.32
FRATNP   2010-2019     50-54         21849441.27     21017600.97     42867042.25
FRATNP   2010-2019     55-59         21228370.26     19975689.11     41204059.37
FRATNP   2010-2019     60-64         20696306.71     19093392.54     39789699.25
FRATNP   2010-2019     65-69         18062951.53     16282846.55     34345798.09
FRATNP   2010-2019     70-74         14051085.01     11987614.55     26038699.56
FRATNP   2010-2019     75-79         12299699.89      9363385.78     21663085.67
FRATNP   2010-2019     80-84         10995914.31      7060219.37     18056133.68
FRATNP   2010-2019     85-89          8140745.42      4094245.60     12234991.02
FRATNP   2010-2019     90-94          3988945.59      1476156.99      5465102.58
FRATNP   2010-2019     95-99          1048458.70       260152.10      1308610.80
FRATNP   2010-2019    100-104          153791.95        22949.82       176741.77
FRATNP   2010-2019    105-109            9269.93          829.13        10099.06
FRATNP   2010-2019    110+                273.99            5.84          279.83
FRATNP   2020-2023        0           1274318.90      1329144.43      2603463.32
FRATNP   2020-2023      1-4           5367217.63      5626671.23     10993888.85
FRATNP   2020-2023      5-9           7492144.62      7855695.54     15347840.16
FRATNP   2020-2023     10-14          7960691.14      8365769.81     16326460.95
FRATNP   2020-2023     15-19          7787970.03      8291210.30     16079180.34
FRATNP   2020-2023     20-24          7409973.52      7716990.59     15126964.11
FRATNP   2020-2023     25-29          7350152.46      7316349.35     14666501.80
FRATNP   2020-2023     30-34          8093460.63      7824029.23     15917489.86
FRATNP   2020-2023     35-39          8415584.32      8033213.75     16448798.07
FRATNP   2020-2023     40-44          8377783.00      8095879.39     16473662.40
FRATNP   2020-2023     45-49          8483798.50      8356978.21     16840776.71
FRATNP   2020-2023     50-54          8790643.46      8560812.45     17351455.91
FRATNP   2020-2023     55-59          8779563.07      8369382.11     17148945.18
FRATNP   2020-2023     60-64          8434722.69      7766632.35     16201355.04
FRATNP   2020-2023     65-69          8066335.06      7113494.87     15179829.93
FRATNP   2020-2023     70-74          7770125.00      6640665.99     14410790.98
FRATNP   2020-2023     75-79          5485570.93      4437898.31      9923469.24
FRATNP   2020-2023     80-84          4162079.47      2950822.07      7112901.54
FRATNP   2020-2023     85-89          3347879.45      1898131.32      5246010.77
FRATNP   2020-2023     90-94          1923341.05       787930.33      2711271.39
FRATNP   2020-2023     95-99           647387.40       170473.23       817860.64
FRATNP   2020-2023    100-104           89550.51        14599.26       104149.77
FRATNP   2020-2023    105-109            2535.99          247.54         2783.52
FRATNP   2020-2023    110+                 36.71            0.20           36.92
GBR_NIR  1922-1929        0            102292.56       107193.35       209485.91
GBR_NIR  1922-1929      1-4            397622.50       410767.59       808390.09
GBR_NIR  1922-1929      5-9            468938.91       479827.29       948766.20
GBR_NIR  1922-1929     10-14           467067.63       469080.00       936147.63
GBR_NIR  1922-1929     15-19           476023.96       462177.84       938201.79
GBR_NIR  1922-1929     20-24           449656.56       413252.42       862908.97
GBR_NIR  1922-1929     25-29           413882.63       358855.43       772738.06
GBR_NIR  1922-1929     30-34           355216.76       306282.40       661499.15
GBR_NIR  1922-1929     35-39           326075.24       282232.47       608307.70
GBR_NIR  1922-1929     40-44           299611.31       266670.76       566282.06
GBR_NIR  1922-1929     45-49           289253.66       267112.26       556365.91
GBR_NIR  1922-1929     50-54           261761.48       252044.67       513806.15
GBR_NIR  1922-1929     55-59           224162.10       217259.84       441421.94
GBR_NIR  1922-1929     60-64           185919.19       175392.59       361311.78
GBR_NIR  1922-1929     65-69           166087.75       147161.29       313249.04
GBR_NIR  1922-1929     70-74           135310.13       107608.79       242918.92
GBR_NIR  1922-1929     75-79            79300.31        59505.19       138805.49
GBR_NIR  1922-1929     80-84            34566.77        25459.83        60026.59
GBR_NIR  1922-1929     85-89            13743.66        10394.61        24138.27
GBR_NIR  1922-1929     90-94             4209.82         2804.77         7014.59
GBR_NIR  1922-1929     95-99              850.51          587.34         1437.84
GBR_NIR  1922-1929    100-104              83.74           44.17          127.91
GBR_NIR  1922-1929    105-109               0.00            0.00            0.00
GBR_NIR  1922-1929    110+                  0.00            0.00            0.00
GBR_NIR  1930-1939        0            117309.01       122403.58       239712.59
GBR_NIR  1930-1939      1-4            448640.72       465377.68       914018.39
GBR_NIR  1930-1939      5-9            577719.32       597935.11      1175654.44
GBR_NIR  1930-1939     10-14           587425.20       600355.22      1187780.42
GBR_NIR  1930-1939     15-19           563328.34       557022.69      1120351.03
GBR_NIR  1930-1939     20-24           550063.76       522513.29      1072577.05
GBR_NIR  1930-1939     25-29           527153.61       488302.03      1015455.65
GBR_NIR  1930-1939     30-34           487679.93       441267.59       928947.52
GBR_NIR  1930-1939     35-39           448208.74       398693.01       846901.75
GBR_NIR  1930-1939     40-44           394447.12       350274.78       744721.89
GBR_NIR  1930-1939     45-49           355925.27       317911.48       673836.75
GBR_NIR  1930-1939     50-54           329903.30       299922.77       629826.07
GBR_NIR  1930-1939     55-59           306968.59       287936.18       594904.77
GBR_NIR  1930-1939     60-64           273647.02       261212.25       534859.27
GBR_NIR  1930-1939     65-69           230595.63       212418.99       443014.62
GBR_NIR  1930-1939     70-74           173081.62       148583.34       321664.96
GBR_NIR  1930-1939     75-79           107635.67        85248.81       192884.48
GBR_NIR  1930-1939     80-84            45094.22        32936.98        78031.20
GBR_NIR  1930-1939     85-89            17407.13        11245.92        28653.05
GBR_NIR  1930-1939     90-94             5186.91         2907.93         8094.84
GBR_NIR  1930-1939     95-99             1018.68          465.27         1483.95
GBR_NIR  1930-1939    100-104             114.41           33.17          147.58
GBR_NIR  1930-1939    105-109               0.10            0.00            0.10
GBR_NIR  1930-1939    110+                  0.00            0.00            0.00
GBR_NIR  1940-1949        0            135314.58       142677.04       277991.62
GBR_NIR  1940-1949      1-4            495317.69       516967.32      1012285.00
GBR_NIR  1940-1949      5-9            556941.12       579297.70      1136238.82
GBR_NIR  1940-1949     10-14           543481.94       557202.04      1100683.98
GBR_NIR  1940-1949     15-19           548794.59       546455.14      1095249.73
GBR_NIR  1940-1949     20-24           538590.94       521057.72      1059648.66
GBR_NIR  1940-1949     25-29           509748.98       485464.69       995213.66
GBR_NIR  1940-1949     30-34           497463.78       465002.96       962466.74
GBR_NIR  1940-1949     35-39           472835.29       439338.26       912173.55
GBR_NIR  1940-1949     40-44           443277.12       406251.98       849529.09
GBR_NIR  1940-1949     45-49           403926.34       363729.01       767655.35
GBR_NIR  1940-1949     50-54           353877.78       311504.21       665381.99
GBR_NIR  1940-1949     55-59           316663.41       274722.39       591385.80
GBR_NIR  1940-1949     60-64           286039.10       251726.13       537765.23
GBR_NIR  1940-1949     65-69           253746.10       225986.12       479732.21
GBR_NIR  1940-1949     70-74           198968.37       176313.16       375281.53
GBR_NIR  1940-1949     75-79           127271.46       105941.41       233212.87
GBR_NIR  1940-1949     80-84            60440.66        44607.62       105048.29
GBR_NIR  1940-1949     85-89            22259.75        14170.67        36430.42
GBR_NIR  1940-1949     90-94             6251.64         3309.53         9561.17
GBR_NIR  1940-1949     95-99             1080.69          531.39         1612.08
GBR_NIR  1940-1949    100-104              89.73           21.17          110.90
GBR_NIR  1940-1949    105-109               0.00            0.00            0.00
GBR_NIR  1940-1949    110+                  0.00            0.00            0.00
GBR_NIR  1950-1959        0            137822.86       146448.08       284270.94
GBR_NIR  1950-1959      1-4            533009.74       562920.45      1095930.19
GBR_NIR  1950-1959      5-9            647525.19       678684.35      1326209.54
GBR_NIR  1950-1959     10-14           594669.82       614238.46      1208908.28
GBR_NIR  1950-1959     15-19           525641.70       535886.49      1061528.19
GBR_NIR  1950-1959     20-24           496226.73       486980.45       983207.18
GBR_NIR  1950-1959     25-29           491436.78       459356.45       950793.23
GBR_NIR  1950-1959     30-34           482406.19       453750.58       936156.77
GBR_NIR  1950-1959     35-39           465822.39       441788.68       907611.07
GBR_NIR  1950-1959     40-44           458688.92       430860.00       889548.91
GBR_NIR  1950-1959     45-49           438469.99       408432.94       846902.94
GBR_NIR  1950-1959     50-54           405317.33       369516.30       774833.64
GBR_NIR  1950-1959     55-59           364885.06       317003.11       681888.17
GBR_NIR  1950-1959     60-64           316796.29       261199.70       577995.99
GBR_NIR  1950-1959     65-69           267327.59       215319.17       482646.76
GBR_NIR  1950-1959     70-74           217178.08       172852.71       390030.79
GBR_NIR  1950-1959     75-79           154638.06       121912.34       276550.39
GBR_NIR  1950-1959     80-84            85538.49        64089.68       149628.17
GBR_NIR  1950-1959     85-89            32468.40        21409.85        53878.25
GBR_NIR  1950-1959     90-94             8444.82         4381.19        12826.01
GBR_NIR  1950-1959     95-99             1433.32          612.64         2045.96
GBR_NIR  1950-1959    100-104             129.17           43.69          172.86
GBR_NIR  1950-1959    105-109               7.42            2.90           10.32
GBR_NIR  1950-1959    110+                  0.00            0.00            0.00
GBR_NIR  1960-1969        0            155786.65       166096.74       321883.39
GBR_NIR  1960-1969      1-4            597719.39       635880.04      1233599.43
GBR_NIR  1960-1969      5-9            689597.02       729335.93      1418932.95
GBR_NIR  1960-1969     10-14           645630.30       678934.64      1324564.94
GBR_NIR  1960-1969     15-19           608076.63       621140.05      1229216.68
GBR_NIR  1960-1969     20-24           516914.34       512147.53      1029061.88
GBR_NIR  1960-1969     25-29           449999.01       439448.20       889447.21
GBR_NIR  1960-1969     30-34           436340.07       415334.86       851674.92
GBR_NIR  1960-1969     35-39           448658.74       420338.59       868997.33
GBR_NIR  1960-1969     40-44           449566.43       425915.16       875481.59
GBR_NIR  1960-1969     45-49           435983.91       412708.77       848692.68
GBR_NIR  1960-1969     50-54           424417.81       395217.23       819635.03
GBR_NIR  1960-1969     55-59           401684.37       362610.62       764294.99
GBR_NIR  1960-1969     60-64           368170.12       307374.21       675544.33
GBR_NIR  1960-1969     65-69           316360.01       245207.87       561567.88
GBR_NIR  1960-1969     70-74           243947.53       176528.79       420476.32
GBR_NIR  1960-1969     75-79           167820.80       114790.22       282611.02
GBR_NIR  1960-1969     80-84           102482.62        66106.10       168588.72
GBR_NIR  1960-1969     85-89            44646.52        26633.34        71279.86
GBR_NIR  1960-1969     90-94            12602.29         6506.96        19109.25
GBR_NIR  1960-1969     95-99             2011.50          848.37         2859.87
GBR_NIR  1960-1969    100-104             154.21           43.48          197.69
GBR_NIR  1960-1969    105-109               7.65            8.45           16.10
GBR_NIR  1960-1969    110+                  0.48            0.47            0.95
GBR_NIR  1970-1979        0            135942.06       143911.49       279853.55
GBR_NIR  1970-1979      1-4            560188.23       594622.92      1154811.15
GBR_NIR  1970-1979      5-9            739847.92       786629.81      1526477.73
GBR_NIR  1970-1979     10-14           718299.85       764475.30      1482775.15
GBR_NIR  1970-1979     15-19           640408.44       681694.72      1322103.17
GBR_NIR  1970-1979     20-24           558305.29       591654.88      1149960.17
GBR_NIR  1970-1979     25-29           513852.51       532057.96      1045910.47
GBR_NIR  1970-1979     30-34           467987.71       472158.86       940146.57
GBR_NIR  1970-1979     35-39           425834.28       420086.13       845920.41
GBR_NIR  1970-1979     40-44           417375.45       398418.37       815793.82
GBR_NIR  1970-1979     45-49           423393.57       396072.13       819465.70
GBR_NIR  1970-1979     50-54           418704.32       391007.50       809711.82
GBR_NIR  1970-1979     55-59           400005.33       363937.14       763942.48
GBR_NIR  1970-1979     60-64           383001.84       329003.85       712005.69
GBR_NIR  1970-1979     65-69           350242.50       276295.39       626537.89
GBR_NIR  1970-1979     70-74           288154.58       201145.50       489300.08
GBR_NIR  1970-1979     75-79           205729.96       124975.05       330705.01
GBR_NIR  1970-1979     80-84           123599.96        64668.38       188268.34
GBR_NIR  1970-1979     85-89            56025.63        25971.34        81996.97
GBR_NIR  1970-1979     90-94            17694.03         7301.75        24995.77
GBR_NIR  1970-1979     95-99             3025.97         1027.55         4053.52
GBR_NIR  1970-1979    100-104             232.89           42.06          274.95
GBR_NIR  1970-1979    105-109              10.82            4.05           14.87
GBR_NIR  1970-1979    110+                  0.00            5.47            5.47
GBR_NIR  1980-1989        0            132513.84       139990.18       272504.02
GBR_NIR  1980-1989      1-4            520328.01       546532.17      1066860.18
GBR_NIR  1980-1989      5-9            638004.74       670986.21      1308990.94
GBR_NIR  1980-1989     10-14           665665.83       701250.62      1366916.44
GBR_NIR  1980-1989     15-19           698209.76       736797.88      1435007.64
GBR_NIR  1980-1989     20-24           626082.09       666882.31      1292964.41
GBR_NIR  1980-1989     25-29           549666.81       563150.97      1112817.78
GBR_NIR  1980-1989     30-34           500128.17       508302.54      1008430.71
GBR_NIR  1980-1989     35-39           480894.66       481470.94       962365.60
GBR_NIR  1980-1989     40-44           448178.42       437959.08       886137.50
GBR_NIR  1980-1989     45-49           405011.44       389979.11       794990.55
GBR_NIR  1980-1989     50-54           390563.24       363624.14       754187.37
GBR_NIR  1980-1989     55-59           390223.61       348625.92       738849.53
GBR_NIR  1980-1989     60-64           378325.94       326291.76       704617.71
GBR_NIR  1980-1989     65-69           346881.71       278762.02       625643.73
GBR_NIR  1980-1989     70-74           307624.63       221846.65       529471.27
GBR_NIR  1980-1989     75-79           241852.01       148266.41       390118.41
GBR_NIR  1980-1989     80-84           156004.06        73352.18       229356.24
GBR_NIR  1980-1989     85-89            75804.28        28143.38       103947.65
GBR_NIR  1980-1989     90-94            24811.67         7638.85        32450.53
GBR_NIR  1980-1989     95-99             4924.69         1274.48         6199.17
GBR_NIR  1980-1989    100-104             568.81          110.46          679.27
GBR_NIR  1980-1989    105-109              31.24            0.00           31.24
GBR_NIR  1980-1989    110+                  1.47            0.00            1.47
GBR_NIR  1990-1999        0            119635.06       125581.34       245216.40
GBR_NIR  1990-1999      1-4            494043.30       520389.53      1014432.83
GBR_NIR  1990-1999      5-9            641017.86       674715.83      1315733.69
GBR_NIR  1990-1999     10-14           645633.20       671938.60      1317571.80
GBR_NIR  1990-1999     15-19           618672.41       640901.46      1259573.87
GBR_NIR  1990-1999     20-24           598769.34       624908.79      1223678.13
GBR_NIR  1990-1999     25-29           629746.11       631493.48      1261239.60
GBR_NIR  1990-1999     30-34           626679.42       610788.88      1237468.29
GBR_NIR  1990-1999     35-39           567635.18       556664.75      1124299.93
GBR_NIR  1990-1999     40-44           511220.46       508393.23      1019613.69
GBR_NIR  1990-1999     45-49           484405.43       475426.88       959832.31
GBR_NIR  1990-1999     50-54           440297.25       425202.17       865499.43
GBR_NIR  1990-1999     55-59           391695.76       368725.21       760420.96
GBR_NIR  1990-1999     60-64           373123.16       330435.28       703558.44
GBR_NIR  1990-1999     65-69           358480.04       294830.51       653310.55
GBR_NIR  1990-1999     70-74           321888.08       241344.17       563232.25
GBR_NIR  1990-1999     75-79           258244.46       168749.78       426994.23
GBR_NIR  1990-1999     80-84           183670.37        92747.22       276417.59
GBR_NIR  1990-1999     85-89           102551.80        38162.54       140714.34
GBR_NIR  1990-1999     90-94            37662.39         9839.33        47501.72
GBR_NIR  1990-1999     95-99             8018.37         1592.51         9610.87
