Death rates (cohort 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
FRATNP   1790-1794     75-79            0.124816        0.127297        0.125917
FRATNP   1790-1794     80-84            0.180083        0.197153        0.187110
FRATNP   1790-1794     85-89            0.260528        0.291535        0.272404
FRATNP   1790-1794     90-94            0.336212        0.367097        0.346936
FRATNP   1790-1794     95-99            0.472635        0.485939        0.477093
FRATNP   1790-1794    100-104           0.658672        0.817037        0.699530
FRATNP   1790-1794    105-109           1.718786              .        1.718786
FRATNP   1790-1794    110+                    .              .              .
FRATNP   1795-1799        0                    .               .               .
FRATNP   1795-1799      1-4                    .               .               .
FRATNP   1795-1799      5-9                    .               .               .
FRATNP   1795-1799     10-14                   .               .               .
FRATNP   1795-1799     15-19                   .               .               .
FRATNP   1795-1799     20-24            0.009103        0.010673        0.009869
FRATNP   1795-1799     25-29            0.009169        0.009296        0.009231
FRATNP   1795-1799     30-34            0.010618        0.009867        0.010250
FRATNP   1795-1799     35-39            0.012087        0.011402        0.011750
FRATNP   1795-1799     40-44            0.012505        0.012703        0.012602
FRATNP   1795-1799     45-49            0.013395        0.014905        0.014138
FRATNP   1795-1799     50-54            0.018028        0.020406        0.019194
FRATNP   1795-1799     55-59            0.024163        0.026700        0.025402
FRATNP   1795-1799     60-64            0.034833        0.038111        0.036429
FRATNP   1795-1799     65-69            0.050806        0.056098        0.053371
FRATNP   1795-1799     70-74            0.083873        0.094524        0.088966
FRATNP   1795-1799     75-79            0.115543        0.130680        0.122625
FRATNP   1795-1799     80-84            0.181548        0.204506        0.191770
FRATNP   1795-1799     85-89            0.247636        0.277864        0.260052
FRATNP   1795-1799     90-94            0.344202        0.377803        0.356680
FRATNP   1795-1799     95-99            0.503652        0.552017        0.519464
FRATNP   1795-1799    100-104           0.628830        0.670331        0.639311
FRATNP   1795-1799    105-109           0.869277        1.000000        0.895823
FRATNP   1795-1799    110+                    .              .              .
FRATNP   1800-1804        0                    .               .               .
FRATNP   1800-1804      1-4                    .               .               .
FRATNP   1800-1804      5-9                    .               .               .
FRATNP   1800-1804     10-14                   .               .               .
FRATNP   1800-1804     15-19            0.007365        0.006984        0.007174
FRATNP   1800-1804     20-24            0.008696        0.010337        0.009520
FRATNP   1800-1804     25-29            0.009759        0.010048        0.009904
FRATNP   1800-1804     30-34            0.010898        0.009954        0.010421
FRATNP   1800-1804     35-39            0.011068        0.010365        0.010713
FRATNP   1800-1804     40-44            0.011969        0.012337        0.012155
FRATNP   1800-1804     45-49            0.014095        0.015849        0.014979
FRATNP   1800-1804     50-54            0.018339        0.020114        0.019230
FRATNP   1800-1804     55-59            0.022467        0.024473        0.023470
FRATNP   1800-1804     60-64            0.034665        0.038304        0.036476
FRATNP   1800-1804     65-69            0.051962        0.058842        0.055341
FRATNP   1800-1804     70-74            0.076797        0.086340        0.081404
FRATNP   1800-1804     75-79            0.112755        0.128025        0.119909
FRATNP   1800-1804     80-84            0.172529        0.194925        0.182484
FRATNP   1800-1804     85-89            0.260547        0.294819        0.274590
FRATNP   1800-1804     90-94            0.379710        0.434879        0.399456
FRATNP   1800-1804     95-99            0.471479        0.514902        0.484624
FRATNP   1800-1804    100-104           0.517045        0.500401        0.512635
FRATNP   1800-1804    105-109           0.723742        0.338436        0.535660
FRATNP   1800-1804    110+                    .        0.221943        0.221943
FRATNP   1805-1809        0                    .               .               .
FRATNP   1805-1809      1-4                    .               .               .
FRATNP   1805-1809      5-9                    .               .               .
FRATNP   1805-1809     10-14            0.005911        0.005347        0.005623
FRATNP   1805-1809     15-19            0.007256        0.006565        0.006903
FRATNP   1805-1809     20-24            0.009179        0.011634        0.010435
FRATNP   1805-1809     25-29            0.010090        0.010691        0.010396
FRATNP   1805-1809     30-34            0.010297        0.009227        0.009753
FRATNP   1805-1809     35-39            0.010774        0.009801        0.010279
FRATNP   1805-1809     40-44            0.012593        0.012748        0.012672
FRATNP   1805-1809     45-49            0.014034        0.015104        0.014574
FRATNP   1805-1809     50-54            0.016726        0.018473        0.017597
FRATNP   1805-1809     55-59            0.021197        0.024516        0.022846
FRATNP   1805-1809     60-64            0.034702        0.039235        0.036969
FRATNP   1805-1809     65-69            0.046650        0.051811        0.049178
FRATNP   1805-1809     70-74            0.072168        0.082005        0.076848
FRATNP   1805-1809     75-79            0.103287        0.117184        0.109728
FRATNP   1805-1809     80-84            0.175670        0.199384        0.186063
FRATNP   1805-1809     85-89            0.265908        0.303794        0.281093
FRATNP   1805-1809     90-94            0.356827        0.400517        0.372209
FRATNP   1805-1809     95-99            0.486589        0.523037        0.497493
FRATNP   1805-1809    100-104           0.599072        0.551776        0.586174
FRATNP   1805-1809    105-109           0.978775        0.528572        0.822791
FRATNP   1805-1809    110+                    .              .              .
FRATNP   1810-1814        0                    .               .               .
FRATNP   1810-1814      1-4                    .               .               .
FRATNP   1810-1814      5-9             0.012488        0.012345        0.012415
FRATNP   1810-1814     10-14            0.006064        0.005279        0.005661
FRATNP   1810-1814     15-19            0.007638        0.006959        0.007289
FRATNP   1810-1814     20-24            0.009577        0.012079        0.010862
FRATNP   1810-1814     25-29            0.009775        0.010717        0.010256
FRATNP   1810-1814     30-34            0.010238        0.009170        0.009694
FRATNP   1810-1814     35-39            0.011656        0.010815        0.011227
FRATNP   1810-1814     40-44            0.012781        0.012632        0.012705
FRATNP   1810-1814     45-49            0.013072        0.014247        0.013658
FRATNP   1810-1814     50-54            0.016341        0.019608        0.017956
FRATNP   1810-1814     55-59            0.023530        0.027308        0.025438
FRATNP   1810-1814     60-64            0.033157        0.036365        0.034769
FRATNP   1810-1814     65-69            0.046786        0.051979        0.049342
FRATNP   1810-1814     70-74            0.071015        0.081649        0.076039
FRATNP   1810-1814     75-79            0.115812        0.131674        0.123076
FRATNP   1810-1814     80-84            0.182032        0.208258        0.193311
FRATNP   1810-1814     85-89            0.261021        0.297988        0.275484
FRATNP   1810-1814     90-94            0.365147        0.422033        0.384295
FRATNP   1810-1814     95-99            0.483181        0.533335        0.496809
FRATNP   1810-1814    100-104           0.639279        0.800354        0.675236
FRATNP   1810-1814    105-109           1.800000        2.000000        1.846154
FRATNP   1810-1814    110+                    .              .              .
FRATNP   1815-1819        0             0.199870        0.237368        0.219046
FRATNP   1815-1819      1-4             0.037205        0.037742        0.037476
FRATNP   1815-1819      5-9             0.012183        0.012212        0.012198
FRATNP   1815-1819     10-14            0.006040        0.005303        0.005666
FRATNP   1815-1819     15-19            0.007567        0.006814        0.007183
FRATNP   1815-1819     20-24            0.009169        0.013142        0.011191
FRATNP   1815-1819     25-29            0.009570        0.010344        0.009961
FRATNP   1815-1819     30-34            0.010676        0.009738        0.010202
FRATNP   1815-1819     35-39            0.011484        0.010448        0.010960
FRATNP   1815-1819     40-44            0.011455        0.011383        0.011419
FRATNP   1815-1819     45-49            0.012278        0.014792        0.013523
FRATNP   1815-1819     50-54            0.017553        0.021735        0.019639
FRATNP   1815-1819     55-59            0.021412        0.024750        0.023082
FRATNP   1815-1819     60-64            0.031904        0.035343        0.033618
FRATNP   1815-1819     65-69            0.045903        0.051024        0.048415
FRATNP   1815-1819     70-74            0.077284        0.087162        0.081958
FRATNP   1815-1819     75-79            0.121438        0.134608        0.127516
FRATNP   1815-1819     80-84            0.178852        0.207444        0.190992
FRATNP   1815-1819     85-89            0.266648        0.308885        0.282749
FRATNP   1815-1819     90-94            0.361828        0.424709        0.381983
FRATNP   1815-1819     95-99            0.491808        0.549847        0.506690
FRATNP   1815-1819    100-104           0.750304        0.693950        0.736218
FRATNP   1815-1819    105-109                 .              .              .
FRATNP   1815-1819    110+                    .              .              .
FRATNP   1820-1824        0             0.191284        0.223225        0.207629
FRATNP   1820-1824      1-4             0.038361        0.039030        0.038700
FRATNP   1820-1824      5-9             0.012203        0.011862        0.012030
FRATNP   1820-1824     10-14            0.006302        0.005545        0.005918
FRATNP   1820-1824     15-19            0.007521        0.006862        0.007186
FRATNP   1820-1824     20-24            0.009329        0.012571        0.010976
FRATNP   1820-1824     25-29            0.010130        0.010671        0.010404
FRATNP   1820-1824     30-34            0.010702        0.009871        0.010282
FRATNP   1820-1824     35-39            0.010248        0.009244        0.009740
FRATNP   1820-1824     40-44            0.011138        0.011903        0.011524
FRATNP   1820-1824     45-49            0.013870        0.017027        0.015458
FRATNP   1820-1824     50-54            0.015952        0.019399        0.017678
FRATNP   1820-1824     55-59            0.020451        0.024371        0.022399
FRATNP   1820-1824     60-64            0.031103        0.035489        0.033267
FRATNP   1820-1824     65-69            0.047930        0.053442        0.050600
FRATNP   1820-1824     70-74            0.076571        0.084405        0.080330
FRATNP   1820-1824     75-79            0.116806        0.131618        0.123566
FRATNP   1820-1824     80-84            0.176851        0.208399        0.190024
FRATNP   1820-1824     85-89            0.258031        0.307758        0.276364
FRATNP   1820-1824     90-94            0.359699        0.416843        0.377451
FRATNP   1820-1824     95-99            0.491734        0.529797        0.501844
FRATNP   1820-1824    100-104           0.731988        0.879121        0.762557
FRATNP   1820-1824    105-109                 .              .              .
FRATNP   1820-1824    110+                    .              .              .
FRATNP   1825-1829        0             0.185681        0.219690        0.203063
FRATNP   1825-1829      1-4             0.037931        0.038418        0.038177
FRATNP   1825-1829      5-9             0.012017        0.011760        0.011887
FRATNP   1825-1829     10-14            0.005996        0.004983        0.005483
FRATNP   1825-1829     15-19            0.007537        0.006805        0.007166
FRATNP   1825-1829     20-24            0.009596        0.011936        0.010783
FRATNP   1825-1829     25-29            0.010387        0.011386        0.010891
FRATNP   1825-1829     30-34            0.009927        0.008682        0.009299
FRATNP   1825-1829     35-39            0.010100        0.009635        0.009865
FRATNP   1825-1829     40-44            0.012629        0.014447        0.013549
FRATNP   1825-1829     45-49            0.012770        0.015048        0.013913
FRATNP   1825-1829     50-54            0.015467        0.019025        0.017241
FRATNP   1825-1829     55-59            0.020297        0.024581        0.022413
FRATNP   1825-1829     60-64            0.032929        0.037757        0.035294
FRATNP   1825-1829     65-69            0.047319        0.053408        0.050276
FRATNP   1825-1829     70-74            0.073166        0.084287        0.078371
FRATNP   1825-1829     75-79            0.114947        0.133667        0.123308
FRATNP   1825-1829     80-84            0.174323        0.204880        0.186815
FRATNP   1825-1829     85-89            0.259606        0.301559        0.275041
FRATNP   1825-1829     90-94            0.370547        0.411640        0.383578
FRATNP   1825-1829     95-99            0.485704        0.523261        0.495718
FRATNP   1825-1829    100-104           0.739706        0.892193        0.770484
FRATNP   1825-1829    105-109           1.063636              .        1.063636
FRATNP   1825-1829    110+                    .              .              .
FRATNP   1830-1834        0             0.182015        0.217413        0.200121
FRATNP   1830-1834      1-4             0.037484        0.038073        0.037782
FRATNP   1830-1834      5-9             0.010628        0.010099        0.010360
FRATNP   1830-1834     10-14            0.005919        0.004919        0.005412
FRATNP   1830-1834     15-19            0.007510        0.006573        0.007033
FRATNP   1830-1834     20-24            0.010104        0.015694        0.012951
FRATNP   1830-1834     25-29            0.009568        0.009063        0.009313
FRATNP   1830-1834     30-34            0.009925        0.008679        0.009295
FRATNP   1830-1834     35-39            0.011722        0.012241        0.011985
FRATNP   1830-1834     40-44            0.011180        0.012718        0.011961
FRATNP   1830-1834     45-49            0.012322        0.014188        0.013263
FRATNP   1830-1834     50-54            0.015687        0.018647        0.017177
FRATNP   1830-1834     55-59            0.020075        0.023853        0.021959
FRATNP   1830-1834     60-64            0.030611        0.035501        0.033009
FRATNP   1830-1834     65-69            0.045428        0.053602        0.049283
FRATNP   1830-1834     70-74            0.072640        0.085169        0.078366
FRATNP   1830-1834     75-79            0.114543        0.133097        0.122632
FRATNP   1830-1834     80-84            0.173504        0.202314        0.185097
FRATNP   1830-1834     85-89            0.260155        0.296307        0.273185
FRATNP   1830-1834     90-94            0.356943        0.408451        0.372542
FRATNP   1830-1834     95-99            0.501309        0.542584        0.511719
FRATNP   1830-1834    100-104           0.711603        0.858780        0.734701
FRATNP   1830-1834    105-109           0.137405              .        0.137405
FRATNP   1830-1834    110+              0.750000              .        0.750000
FRATNP   1835-1839        0             0.166674        0.195015        0.181171
FRATNP   1835-1839      1-4             0.035327        0.035943        0.035639
FRATNP   1835-1839      5-9             0.009929        0.009470        0.009696
FRATNP   1835-1839     10-14            0.006012        0.005090        0.005543
FRATNP   1835-1839     15-19            0.008422        0.007530        0.007967
FRATNP   1835-1839     20-24            0.009384        0.011259        0.010340
FRATNP   1835-1839     25-29            0.009396        0.008566        0.008974
FRATNP   1835-1839     30-34            0.011032        0.011548        0.011292
FRATNP   1835-1839     35-39            0.010282        0.010761        0.010526
FRATNP   1835-1839     40-44            0.010429        0.012159        0.011309
FRATNP   1835-1839     45-49            0.012126        0.014401        0.013276
FRATNP   1835-1839     50-54            0.014825        0.017939        0.016395
FRATNP   1835-1839     55-59            0.018885        0.023506        0.021191
FRATNP   1835-1839     60-64            0.029078        0.035846        0.032345
FRATNP   1835-1839     65-69            0.043764        0.054124        0.048622
FRATNP   1835-1839     70-74            0.070310        0.085472        0.077208
FRATNP   1835-1839     75-79            0.111962        0.134021        0.121493
FRATNP   1835-1839     80-84            0.170371        0.198520        0.181513
FRATNP   1835-1839     85-89            0.247658        0.292380        0.263240
FRATNP   1835-1839     90-94            0.358157        0.412903        0.374148
FRATNP   1835-1839     95-99            0.473784        0.540971        0.489511
FRATNP   1835-1839    100-104           0.758768        1.050615        0.805340
FRATNP   1835-1839    105-109           0.605092              .        0.605092
FRATNP   1835-1839    110+                    .              .              .
FRATNP   1840-1844        0             0.156130        0.182321        0.169507
FRATNP   1840-1844      1-4             0.033275        0.033829        0.033555
FRATNP   1840-1844      5-9             0.010260        0.009835        0.010045
FRATNP   1840-1844     10-14            0.006538        0.005635        0.006079
FRATNP   1840-1844     15-19            0.007780        0.006682        0.007221
FRATNP   1840-1844     20-24            0.008966        0.009513        0.009245
FRATNP   1840-1844     25-29            0.010607        0.011933        0.011281
FRATNP   1840-1844     30-34            0.009948        0.010127        0.010039
FRATNP   1840-1844     35-39            0.009695        0.010185        0.009944
FRATNP   1840-1844     40-44            0.010676        0.012692        0.011700
FRATNP   1840-1844     45-49            0.011279        0.014307        0.012804
FRATNP   1840-1844     50-54            0.013943        0.018182        0.016055
FRATNP   1840-1844     55-59            0.019166        0.025069        0.022052
FRATNP   1840-1844     60-64            0.028784        0.037122        0.032788
FRATNP   1840-1844     65-69            0.043484        0.055157        0.048927
FRATNP   1840-1844     70-74            0.069191        0.084763        0.076218
FRATNP   1840-1844     75-79            0.107392        0.126554        0.115518
FRATNP   1840-1844     80-84            0.162995        0.195026        0.175483
FRATNP   1840-1844     85-89            0.247433        0.289862        0.262091
FRATNP   1840-1844     90-94            0.337031        0.389781        0.352525
FRATNP   1840-1844     95-99            0.495065        0.523329        0.502093
FRATNP   1840-1844    100-104           0.717472        0.752515        0.724890
FRATNP   1840-1844    105-109           0.733660        0.462722        0.667777
FRATNP   1840-1844    110+                    .        3.000000        3.000000
FRATNP   1845-1849        0             0.160567        0.188245        0.174653
FRATNP   1845-1849      1-4             0.034485        0.035061        0.034775
FRATNP   1845-1849      5-9             0.009988        0.009607        0.009795
FRATNP   1845-1849     10-14            0.006183        0.005242        0.005706
FRATNP   1845-1849     15-19            0.007344        0.006416        0.006873
FRATNP   1845-1849     20-24            0.010515        0.016380        0.013497
FRATNP   1845-1849     25-29            0.009789        0.010756        0.010277
FRATNP   1845-1849     30-34            0.009630        0.009518        0.009573
FRATNP   1845-1849     35-39            0.010066        0.010808        0.010440
FRATNP   1845-1849     40-44            0.010589        0.012791        0.011695
FRATNP   1845-1849     45-49            0.011391        0.014905        0.013133
FRATNP   1845-1849     50-54            0.013865        0.018894        0.016283
FRATNP   1845-1849     55-59            0.018662        0.025712        0.022001
FRATNP   1845-1849     60-64            0.027247        0.037278        0.031895
FRATNP   1845-1849     65-69            0.041927        0.054974        0.047774
FRATNP   1845-1849     70-74            0.066324        0.081529        0.072913
FRATNP   1845-1849     75-79            0.104494        0.126128        0.113370
FRATNP   1845-1849     80-84            0.160501        0.193616        0.172922
FRATNP   1845-1849     85-89            0.230341        0.275215        0.245161
FRATNP   1845-1849     90-94            0.365865        0.412471        0.378920
FRATNP   1845-1849     95-99            0.511174        0.500468        0.508447
FRATNP   1845-1849    100-104           0.600721        0.762037        0.636614
FRATNP   1845-1849    105-109           0.818182        0.818182        0.818182
FRATNP   1845-1849    110+                    .              .              .
FRATNP   1850-1854        0             0.160161        0.191688        0.176201
FRATNP   1850-1854      1-4             0.035438        0.036267        0.035855
FRATNP   1850-1854      5-9             0.009602        0.009184        0.009392
FRATNP   1850-1854     10-14            0.005231        0.004365        0.004794
FRATNP   1850-1854     15-19            0.008210        0.008077        0.008143
FRATNP   1850-1854     20-24            0.009145        0.012060        0.010608
FRATNP   1850-1854     25-29            0.008967        0.008908        0.008937
FRATNP   1850-1854     30-34            0.009309        0.009883        0.009595
FRATNP   1850-1854     35-39            0.009035        0.010661        0.009845
FRATNP   1850-1854     40-44            0.009500        0.012468        0.010972
FRATNP   1850-1854     45-49            0.010950        0.014823        0.012868
FRATNP   1850-1854     50-54            0.013665        0.019115        0.016336
FRATNP   1850-1854     55-59            0.018036        0.026006        0.021886
FRATNP   1850-1854     60-64            0.026631        0.036314        0.031222
FRATNP   1850-1854     65-69            0.039965        0.051583        0.045281
FRATNP   1850-1854     70-74            0.061847        0.079321        0.069488
FRATNP   1850-1854     75-79            0.099452        0.124026        0.109554
FRATNP   1850-1854     80-84            0.147011        0.182140        0.160130
FRATNP   1850-1854     85-89            0.243894        0.296113        0.260843
FRATNP   1850-1854     90-94            0.362828        0.413844        0.376335
FRATNP   1850-1854     95-99            0.424022        0.430452        0.425533
FRATNP   1850-1854    100-104           0.666984        0.744560        0.683174
FRATNP   1850-1854    105-109           0.807692        0.692308        0.773756
FRATNP   1850-1854    110+                    .        3.000000        3.000000
FRATNP   1855-1859        0             0.181883        0.215128        0.198837
FRATNP   1855-1859      1-4             0.036511        0.036519        0.036515
FRATNP   1855-1859      5-9             0.007717        0.007431        0.007573
FRATNP   1855-1859     10-14            0.005719        0.004814        0.005263
FRATNP   1855-1859     15-19            0.006985        0.005684        0.006330
FRATNP   1855-1859     20-24            0.008401        0.009974        0.009192
FRATNP   1855-1859     25-29            0.008915        0.009008        0.008961
FRATNP   1855-1859     30-34            0.008770        0.009533        0.009151
FRATNP   1855-1859     35-39            0.008696        0.010604        0.009649
FRATNP   1855-1859     40-44            0.009314        0.012218        0.010764
FRATNP   1855-1859     45-49            0.010663        0.014982        0.012794
FRATNP   1855-1859     50-54            0.013319        0.019386        0.016280
FRATNP   1855-1859     55-59            0.017763        0.025802        0.021608
FRATNP   1855-1859     60-64            0.025259        0.034819        0.029741
FRATNP   1855-1859     65-69            0.038026        0.051397        0.044123
FRATNP   1855-1859     70-74            0.060432        0.078820        0.068452
FRATNP   1855-1859     75-79            0.093060        0.120407        0.104218
FRATNP   1855-1859     80-84            0.158005        0.198847        0.173029
FRATNP   1855-1859     85-89            0.242579        0.287628        0.256824
FRATNP   1855-1859     90-94            0.306327        0.363062        0.321390
FRATNP   1855-1859     95-99            0.426660        0.472042        0.436306
FRATNP   1855-1859    100-104           0.649640        0.773740        0.670122
FRATNP   1855-1859    105-109           0.790614        1.250000        0.827243
FRATNP   1855-1859    110+                    .              .              .
FRATNP   1860-1864        0             0.173612        0.206015        0.190139
FRATNP   1860-1864      1-4             0.032013        0.032239        0.032127
FRATNP   1860-1864      5-9             0.008851        0.008616        0.008732
FRATNP   1860-1864     10-14            0.004880        0.004175        0.004524
FRATNP   1860-1864     15-19            0.006537        0.005548        0.006037
FRATNP   1860-1864     20-24            0.008114        0.009520        0.008824
FRATNP   1860-1864     25-29            0.008069        0.008064        0.008067
FRATNP   1860-1864     30-34            0.008110        0.008714        0.008414
FRATNP   1860-1864     35-39            0.008478        0.010190        0.009332
FRATNP   1860-1864     40-44            0.009260        0.012200        0.010724
FRATNP   1860-1864     45-49            0.010424        0.015086        0.012723
FRATNP   1860-1864     50-54            0.013102        0.019190        0.016070
FRATNP   1860-1864     55-59            0.017348        0.024539        0.020797
FRATNP   1860-1864     60-64            0.024120        0.034568        0.029017
FRATNP   1860-1864     65-69            0.036498        0.050765        0.042957
FRATNP   1860-1864     70-74            0.056059        0.076290        0.064797
FRATNP   1860-1864     75-79            0.098547        0.130272        0.111262
FRATNP   1860-1864     80-84            0.152269        0.187201        0.164823
FRATNP   1860-1864     85-89            0.207010        0.253397        0.221693
FRATNP   1860-1864     90-94            0.303747        0.364477        0.319477
FRATNP   1860-1864     95-99            0.402582        0.442347        0.410852
FRATNP   1860-1864    100-104           0.593380        0.694347        0.610245
FRATNP   1860-1864    105-109           0.736370        0.910859        0.753496
FRATNP   1860-1864    110+                    .              .              .
FRATNP   1865-1869        0             0.177473        0.210049        0.194032
FRATNP   1865-1869      1-4             0.034766        0.036208        0.035488
FRATNP   1865-1869      5-9             0.007157        0.007149        0.007153
FRATNP   1865-1869     10-14            0.004336        0.003831        0.004086
FRATNP   1865-1869     15-19            0.006367        0.005781        0.006077
FRATNP   1865-1869     20-24            0.007368        0.009168        0.008259
FRATNP   1865-1869     25-29            0.007523        0.007858        0.007689
FRATNP   1865-1869     30-34            0.007828        0.008551        0.008188
FRATNP   1865-1869     35-39            0.007881        0.009971        0.008907
FRATNP   1865-1869     40-44            0.008470        0.011893        0.010159
FRATNP   1865-1869     45-49            0.010066        0.015863        0.012907
FRATNP   1865-1869     50-54            0.012769        0.018184        0.015402
FRATNP   1865-1869     55-59            0.016132        0.024110        0.019955
FRATNP   1865-1869     60-64            0.023228        0.034292        0.028403
FRATNP   1865-1869     65-69            0.034625        0.050203        0.041653
FRATNP   1865-1869     70-74            0.057472        0.082066        0.067945
FRATNP   1865-1869     75-79            0.090811        0.120350        0.102388
FRATNP   1865-1869     80-84            0.130490        0.164645        0.142802
FRATNP   1865-1869     85-89            0.201624        0.252331        0.217481
FRATNP   1865-1869     90-94            0.290702        0.343798        0.304371
FRATNP   1865-1869     95-99            0.392073        0.442980        0.402715
FRATNP   1865-1869    100-104           0.544347        0.604098        0.554297
FRATNP   1865-1869    105-109           0.670290        0.889388        0.698110
FRATNP   1865-1869    110+                    .              .              .
FRATNP   1870-1874        0             0.180513        0.212932        0.197022
FRATNP   1870-1874      1-4             0.028395        0.028967        0.028684
FRATNP   1870-1874      5-9             0.006891        0.006447        0.006665
FRATNP   1870-1874     10-14            0.004736        0.003973        0.004347
FRATNP   1870-1874     15-19            0.006741        0.006014        0.006369
FRATNP   1870-1874     20-24            0.007468        0.008898        0.008194
FRATNP   1870-1874     25-29            0.007461        0.007651        0.007555
FRATNP   1870-1874     30-34            0.007695        0.008318        0.008007
FRATNP   1870-1874     35-39            0.007737        0.009699        0.008722
FRATNP   1870-1874     40-44            0.008396        0.017021        0.012648
FRATNP   1870-1874     45-49            0.009997        0.014576        0.012224
FRATNP   1870-1874     50-54            0.011656        0.017168        0.014320
FRATNP   1870-1874     55-59            0.015376        0.023577        0.019271
FRATNP   1870-1874     60-64            0.021891        0.034025        0.027505
FRATNP   1870-1874     65-69            0.034868        0.052749        0.042853
FRATNP   1870-1874     70-74            0.052842        0.074062        0.061758
FRATNP   1870-1874     75-79            0.077161        0.104716        0.087971
FRATNP   1870-1874     80-84            0.123038        0.160959        0.136608
FRATNP   1870-1874     85-89            0.187004        0.234437        0.201732
FRATNP   1870-1874     90-94            0.275052        0.330450        0.289275
FRATNP   1870-1874     95-99            0.376229        0.407425        0.382851
FRATNP   1870-1874    100-104           0.529787        0.646061        0.549265
FRATNP   1870-1874    105-109           0.732681        0.450571        0.675727
FRATNP   1870-1874    110+              0.118385        0.214184        0.152487
FRATNP   1875-1879        0             0.161099        0.192438        0.177064
FRATNP   1875-1879      1-4             0.026790        0.026930        0.026861
FRATNP   1875-1879      5-9             0.006482        0.006063        0.006269
FRATNP   1875-1879     10-14            0.004072        0.003355        0.003706
FRATNP   1875-1879     15-19            0.005942        0.005246        0.005587
FRATNP   1875-1879     20-24            0.006911        0.008102        0.007502
FRATNP   1875-1879     25-29            0.007213        0.007452        0.007331
FRATNP   1875-1879     30-34            0.006993        0.008074        0.007530
FRATNP   1875-1879     35-39            0.007471        0.021504        0.014341
FRATNP   1875-1879     40-44            0.008400        0.013912        0.011041
FRATNP   1875-1879     45-49            0.008875        0.012944        0.010831
FRATNP   1875-1879     50-54            0.011141        0.017305        0.014073
FRATNP   1875-1879     55-59            0.014779        0.024128        0.019137
FRATNP   1875-1879     60-64            0.021987        0.036186        0.028378
FRATNP   1875-1879     65-69            0.031399        0.047853        0.038478
FRATNP   1875-1879     70-74            0.044869        0.065279        0.053260
FRATNP   1875-1879     75-79            0.072453        0.101992        0.083765
FRATNP   1875-1879     80-84            0.113681        0.151420        0.126698
FRATNP   1875-1879     85-89            0.178488        0.225761        0.192594
FRATNP   1875-1879     90-94            0.264986        0.317450        0.278009
FRATNP   1875-1879     95-99            0.372932        0.425045        0.383504
FRATNP   1875-1879    100-104           0.492667        0.605275        0.509568
FRATNP   1875-1879    105-109           0.566491        0.629592        0.574641
FRATNP   1875-1879    110+              0.253534        0.236688        0.250856
FRATNP   1880-1884        0             0.165260        0.199256        0.182524
FRATNP   1880-1884      1-4             0.027017        0.028064        0.027542
FRATNP   1880-1884      5-9             0.005987        0.005615        0.005800
FRATNP   1880-1884     10-14            0.003519        0.002942        0.003228
FRATNP   1880-1884     15-19            0.005285        0.005076        0.005181
FRATNP   1880-1884     20-24            0.006624        0.007517        0.007063
FRATNP   1880-1884     25-29            0.006618        0.007156        0.006884
FRATNP   1880-1884     30-34            0.006914        0.034100        0.019989
FRATNP   1880-1884     35-39            0.007858        0.018585        0.012765
FRATNP   1880-1884     40-44            0.007087        0.010358        0.008598
FRATNP   1880-1884     45-49            0.008413        0.012975        0.010504
FRATNP   1880-1884     50-54            0.010566        0.017417        0.013660
FRATNP   1880-1884     55-59            0.014503        0.025261        0.019221
FRATNP   1880-1884     60-64            0.019334        0.031689        0.024549
FRATNP   1880-1884     65-69            0.025842        0.041115        0.032075
FRATNP   1880-1884     70-74            0.040635        0.063430        0.049433
FRATNP   1880-1884     75-79            0.065153        0.095237        0.075910
FRATNP   1880-1884     80-84            0.106059        0.144359        0.118393
FRATNP   1880-1884     85-89            0.167745        0.212082        0.180072
FRATNP   1880-1884     90-94            0.253921        0.304164        0.265643
FRATNP   1880-1884     95-99            0.353957        0.396427        0.362076
FRATNP   1880-1884    100-104           0.496423        0.625653        0.515079
FRATNP   1880-1884    105-109           0.526636        0.495451        0.523304
FRATNP   1880-1884    110+              0.706460        0.651107        0.695096
FRATNP   1885-1889        0             0.158936        0.193066        0.176218
FRATNP   1885-1889      1-4             0.025147        0.026142        0.025644
FRATNP   1885-1889      5-9             0.005286        0.004932        0.005109
FRATNP   1885-1889     10-14            0.003506        0.002940        0.003221
FRATNP   1885-1889     15-19            0.005135        0.004918        0.005026
FRATNP   1885-1889     20-24            0.006050        0.007089        0.006566
FRATNP   1885-1889     25-29            0.006644        0.039568        0.022278
FRATNP   1885-1889     30-34            0.007819        0.020176        0.013363
FRATNP   1885-1889     35-39            0.006075        0.008208        0.007051
FRATNP   1885-1889     40-44            0.006679        0.010058        0.008226
FRATNP   1885-1889     45-49            0.008005        0.012986        0.010255
FRATNP   1885-1889     50-54            0.010477        0.018368        0.013956
FRATNP   1885-1889     55-59            0.012851        0.021948        0.016753
FRATNP   1885-1889     60-64            0.015849        0.027136        0.020579
FRATNP   1885-1889     65-69            0.023548        0.040450        0.030350
FRATNP   1885-1889     70-74            0.036354        0.059736        0.045249
FRATNP   1885-1889     75-79            0.059480        0.091847        0.070759
FRATNP   1885-1889     80-84            0.099342        0.139420        0.111812
FRATNP   1885-1889     85-89            0.158654        0.206506        0.171378
