Death rates (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
DNK      1950-1959    100-104           0.779582        0.777778        0.778887
DNK      1950-1959    105-109           6.000000        1.000000        1.384615
DNK      1950-1959    110+                    .              .              .
DNK      1960-1969        0             0.015644        0.021496        0.018643
DNK      1960-1969      1-4             0.000722        0.000915        0.000821
DNK      1960-1969      5-9             0.000321        0.000546        0.000436
DNK      1960-1969     10-14            0.000241        0.000405        0.000325
DNK      1960-1969     15-19            0.000389        0.000832        0.000616
DNK      1960-1969     20-24            0.000404        0.001041        0.000729
DNK      1960-1969     25-29            0.000563        0.001013        0.000790
DNK      1960-1969     30-34            0.000881        0.001253        0.001067
DNK      1960-1969     35-39            0.001457        0.001745        0.001600
DNK      1960-1969     40-44            0.002203        0.002694        0.002445
DNK      1960-1969     45-49            0.003262        0.004431        0.003839
DNK      1960-1969     50-54            0.004887        0.007553        0.006200
DNK      1960-1969     55-59            0.007536        0.013040        0.010213
DNK      1960-1969     60-64            0.012069        0.021145        0.016371
DNK      1960-1969     65-69            0.020629        0.033648        0.026635
DNK      1960-1969     70-74            0.036701        0.052479        0.043817
DNK      1960-1969     75-79            0.064483        0.082709        0.072584
DNK      1960-1969     80-84            0.112941        0.132903        0.121712
DNK      1960-1969     85-89            0.183191        0.209599        0.194619
DNK      1960-1969     90-94            0.282710        0.315710        0.296289
DNK      1960-1969     95-99            0.411386        0.471641        0.433303
DNK      1960-1969    100-104           0.561616        0.810047        0.636192
DNK      1960-1969    105-109           0.272727        0.000000        0.193548
DNK      1960-1969    110+                    .              .              .
DNK      1970-1979        0             0.009057        0.012863        0.011008
DNK      1970-1979      1-4             0.000479        0.000671        0.000578
DNK      1970-1979      5-9             0.000292        0.000439        0.000367
DNK      1970-1979     10-14            0.000221        0.000372        0.000299
DNK      1970-1979     15-19            0.000390        0.000980        0.000693
DNK      1970-1979     20-24            0.000438        0.001143        0.000800
DNK      1970-1979     25-29            0.000485        0.001049        0.000775
DNK      1970-1979     30-34            0.000747        0.001194        0.000976
DNK      1970-1979     35-39            0.001194        0.001872        0.001537
DNK      1970-1979     40-44            0.002159        0.002997        0.002578
DNK      1970-1979     45-49            0.003455        0.004875        0.004158
DNK      1970-1979     50-54            0.005180        0.008153        0.006642
DNK      1970-1979     55-59            0.007468        0.013044        0.010188
DNK      1970-1979     60-64            0.011292        0.021065        0.015974
DNK      1970-1979     65-69            0.017457        0.033675        0.024945
DNK      1970-1979     70-74            0.029496        0.053416        0.039922
DNK      1970-1979     75-79            0.051068        0.079968        0.062940
DNK      1970-1979     80-84            0.087236        0.120683        0.100371
DNK      1970-1979     85-89            0.149158        0.186837        0.163378
DNK      1970-1979     90-94            0.239659        0.280402        0.254605
DNK      1970-1979     95-99            0.352039        0.404597        0.369885
DNK      1970-1979    100-104           0.482021        0.570120        0.507084
DNK      1970-1979    105-109           0.905660        0.580645        0.832117
DNK      1970-1979    110+                    .              .              .
DNK      1980-1989        0             0.006919        0.009098        0.008036
DNK      1980-1989      1-4             0.000414        0.000479        0.000447
DNK      1980-1989      5-9             0.000177        0.000260        0.000219
DNK      1980-1989     10-14            0.000178        0.000254        0.000217
DNK      1980-1989     15-19            0.000322        0.000768        0.000550
DNK      1980-1989     20-24            0.000390        0.001112        0.000760
DNK      1980-1989     25-29            0.000504        0.001241        0.000882
DNK      1980-1989     30-34            0.000759        0.001549        0.001163
DNK      1980-1989     35-39            0.001158        0.001975        0.001575
DNK      1980-1989     40-44            0.001939        0.002852        0.002404
DNK      1980-1989     45-49            0.003270        0.004699        0.003988
DNK      1980-1989     50-54            0.005305        0.007976        0.006628
DNK      1980-1989     55-59            0.008009        0.013229        0.010552
DNK      1980-1989     60-64            0.011740        0.021306        0.016304
DNK      1980-1989     65-69            0.017325        0.032818        0.024490
DNK      1980-1989     70-74            0.027177        0.050791        0.037533
DNK      1980-1989     75-79            0.045004        0.080095        0.059048
DNK      1980-1989     80-84            0.078168        0.119841        0.092987
DNK      1980-1989     85-89            0.134141        0.178511        0.148456
DNK      1980-1989     90-94            0.224162        0.269087        0.237589
DNK      1980-1989     95-99            0.340379        0.397741        0.356146
DNK      1980-1989    100-104           0.501021        0.565243        0.517038
DNK      1980-1989    105-109           0.808989        0.857143        0.818182
DNK      1980-1989    110+                    .              .              .
DNK      1990-1999        0             0.005024        0.006337        0.005698
DNK      1990-1999      1-4             0.000279        0.000362        0.000322
DNK      1990-1999      5-9             0.000124        0.000197        0.000162
DNK      1990-1999     10-14            0.000144        0.000209        0.000177
DNK      1990-1999     15-19            0.000265        0.000613        0.000443
DNK      1990-1999     20-24            0.000316        0.000857        0.000592
DNK      1990-1999     25-29            0.000396        0.001014        0.000713
DNK      1990-1999     30-34            0.000585        0.001357        0.000981
DNK      1990-1999     35-39            0.001049        0.001887        0.001476
DNK      1990-1999     40-44            0.001758        0.002945        0.002361
DNK      1990-1999     45-49            0.002796        0.004202        0.003509
DNK      1990-1999     50-54            0.004485        0.006514        0.005510
DNK      1990-1999     55-59            0.007260        0.010933        0.009082
DNK      1990-1999     60-64            0.011966        0.018471        0.015112
DNK      1990-1999     65-69            0.018605        0.030082        0.023961
DNK      1990-1999     70-74            0.028220        0.047682        0.036825
DNK      1990-1999     75-79            0.044420        0.074779        0.056806
DNK      1990-1999     80-84            0.074702        0.115612        0.089457
DNK      1990-1999     85-89            0.127898        0.178728        0.143394
DNK      1990-1999     90-94            0.216851        0.274826        0.231499
DNK      1990-1999     95-99            0.341489        0.411244        0.356899
DNK      1990-1999    100-104           0.509011        0.590021        0.525279
DNK      1990-1999    105-109           0.650602        0.935780        0.683706
DNK      1990-1999    110+              0.428571              .        0.428571
DNK      2000-2009        0             0.003832        0.004669        0.004261
DNK      2000-2009      1-4             0.000198        0.000218        0.000208
DNK      2000-2009      5-9             0.000078        0.000112        0.000096
DNK      2000-2009     10-14            0.000096        0.000147        0.000122
DNK      2000-2009     15-19            0.000217        0.000507        0.000366
DNK      2000-2009     20-24            0.000239        0.000742        0.000494
DNK      2000-2009     25-29            0.000311        0.000743        0.000528
DNK      2000-2009     30-34            0.000416        0.000933        0.000677
DNK      2000-2009     35-39            0.000737        0.001339        0.001043
DNK      2000-2009     40-44            0.001253        0.002155        0.001711
DNK      2000-2009     45-49            0.002277        0.003619        0.002956
DNK      2000-2009     50-54            0.003727        0.005915        0.004828
DNK      2000-2009     55-59            0.005696        0.008885        0.007296
DNK      2000-2009     60-64            0.008850        0.013739        0.011276
DNK      2000-2009     65-69            0.014637        0.021974        0.018175
DNK      2000-2009     70-74            0.024565        0.036460        0.030050
DNK      2000-2009     75-79            0.040379        0.061285        0.049327
DNK      2000-2009     80-84            0.066909        0.099843        0.079408
DNK      2000-2009     85-89            0.116231        0.161437        0.130690
DNK      2000-2009     90-94            0.201353        0.260246        0.216436
DNK      2000-2009     95-99            0.322314        0.385317        0.334573
DNK      2000-2009    100-104           0.476149        0.504159        0.480249
DNK      2000-2009    105-109           0.683617        0.640341        0.677890
DNK      2000-2009    110+              1.500000        1.200000        1.333333
DNK      2010-2019        0             0.003199        0.003748        0.003481
DNK      2010-2019      1-4             0.000112        0.000153        0.000133
DNK      2010-2019      5-9             0.000066        0.000069        0.000067
DNK      2010-2019     10-14            0.000058        0.000079        0.000069
DNK      2010-2019     15-19            0.000139        0.000266        0.000204
DNK      2010-2019     20-24            0.000185        0.000430        0.000310
DNK      2010-2019     25-29            0.000205        0.000492        0.000351
DNK      2010-2019     30-34            0.000327        0.000622        0.000476
DNK      2010-2019     35-39            0.000482        0.000921        0.000702
DNK      2010-2019     40-44            0.000852        0.001420        0.001138
DNK      2010-2019     45-49            0.001502        0.002473        0.001992
DNK      2010-2019     50-54            0.002688        0.004242        0.003471
DNK      2010-2019     55-59            0.004450        0.007194        0.005822
DNK      2010-2019     60-64            0.007105        0.011308        0.009186
DNK      2010-2019     65-69            0.010845        0.017071        0.013896
DNK      2010-2019     70-74            0.017307        0.026417        0.021672
DNK      2010-2019     75-79            0.030681        0.044003        0.036769
DNK      2010-2019     80-84            0.056635        0.078560        0.065880
DNK      2010-2019     85-89            0.101277        0.139158        0.115035
DNK      2010-2019     90-94            0.181948        0.237009        0.197650
DNK      2010-2019     95-99            0.301826        0.376798        0.317524
DNK      2010-2019    100-104           0.478218        0.533700        0.486736
DNK      2010-2019    105-109           0.670783        0.775337        0.683123
DNK      2010-2019    110+              0.966348              .        0.966348
DNK      2020-2024        0             0.003234        0.003613        0.003429
DNK      2020-2024      1-4             0.000093        0.000124        0.000109
DNK      2020-2024      5-9             0.000051        0.000066        0.000059
DNK      2020-2024     10-14            0.000065        0.000079        0.000072
DNK      2020-2024     15-19            0.000127        0.000224        0.000176
DNK      2020-2024     20-24            0.000181        0.000383        0.000284
DNK      2020-2024     25-29            0.000201        0.000435        0.000320
DNK      2020-2024     30-34            0.000308        0.000547        0.000430
DNK      2020-2024     35-39            0.000432        0.000838        0.000638
DNK      2020-2024     40-44            0.000691        0.001213        0.000953
DNK      2020-2024     45-49            0.001160        0.001924        0.001541
DNK      2020-2024     50-54            0.001981        0.003257        0.002621
DNK      2020-2024     55-59            0.003501        0.005508        0.004507
DNK      2020-2024     60-64            0.005944        0.009513        0.007715
DNK      2020-2024     65-69            0.010347        0.015924        0.013071
DNK      2020-2024     70-74            0.015988        0.025033        0.020322
DNK      2020-2024     75-79            0.027215        0.040078        0.033241
DNK      2020-2024     80-84            0.049381        0.069921        0.058463
DNK      2020-2024     85-89            0.096119        0.130975        0.109978
DNK      2020-2024     90-94            0.183363        0.237062        0.200783
DNK      2020-2024     95-99            0.311157        0.391322        0.329593
DNK      2020-2024    100-104           0.488461        0.550623        0.497533
DNK      2020-2024    105-109           0.737728        0.904775        0.752933
DNK      2020-2024    110+              0.617986        5.722712        0.795352
ESP      1908-1909        0             0.162069        0.192384        0.177544
ESP      1908-1909      1-4             0.042274        0.043652        0.042969
ESP      1908-1909      5-9             0.007004        0.006864        0.006933
ESP      1908-1909     10-14            0.003785        0.003415        0.003602
ESP      1908-1909     15-19            0.005705        0.005754        0.005728
ESP      1908-1909     20-24            0.007482        0.007698        0.007586
ESP      1908-1909     25-29            0.007727        0.007393        0.007569
ESP      1908-1909     30-34            0.009504        0.008356        0.008954
ESP      1908-1909     35-39            0.008298        0.008573        0.008430
ESP      1908-1909     40-44            0.011052        0.012085        0.011557
ESP      1908-1909     45-49            0.009856        0.013543        0.011629
ESP      1908-1909     50-54            0.016671        0.020490        0.018516
ESP      1908-1909     55-59            0.016775        0.023037        0.019695
ESP      1908-1909     60-64            0.040768        0.043948        0.042314
ESP      1908-1909     65-69            0.045770        0.054380        0.049832
ESP      1908-1909     70-74            0.109042        0.104833        0.106989
ESP      1908-1909     75-79            0.114916        0.137035        0.124950
ESP      1908-1909     80-84            0.166228        0.188440        0.175369
ESP      1908-1909     85-89            0.190612        0.244121        0.210539
ESP      1908-1909     90-94            0.249427        0.279365        0.258985
ESP      1908-1909     95-99            0.340127        0.361286        0.346003
ESP      1908-1909    100-104           0.441162        0.530522        0.459114
ESP      1908-1909    105-109           0.457522        1.202643        0.510369
ESP      1908-1909    110+              6.000000              .        6.000000
ESP      1910-1919        0             0.163229        0.187321        0.175708
ESP      1910-1919      1-4             0.040985        0.041935        0.041469
ESP      1910-1919      5-9             0.007511        0.007201        0.007355
ESP      1910-1919     10-14            0.004219        0.003753        0.003988
ESP      1910-1919     15-19            0.006391        0.006295        0.006345
ESP      1910-1919     20-24            0.008483        0.008552        0.008516
ESP      1910-1919     25-29            0.009303        0.008791        0.009059
ESP      1910-1919     30-34            0.009955        0.009416        0.009697
ESP      1910-1919     35-39            0.009664        0.009945        0.009798
ESP      1910-1919     40-44            0.010782        0.012228        0.011476
ESP      1910-1919     45-49            0.010692        0.014430        0.012499
ESP      1910-1919     50-54            0.015163        0.019555        0.017279
ESP      1910-1919     55-59            0.018435        0.024913        0.021512
ESP      1910-1919     60-64            0.035515        0.041989        0.038554
ESP      1910-1919     65-69            0.047105        0.056634        0.051568
ESP      1910-1919     70-74            0.095780        0.101992        0.098702
ESP      1910-1919     75-79            0.132798        0.154708        0.142767
ESP      1910-1919     80-84            0.167238        0.193409        0.177684
ESP      1910-1919     85-89            0.200845        0.254023        0.220051
ESP      1910-1919     90-94            0.269126        0.312074        0.282583
ESP      1910-1919     95-99            0.367080        0.413725        0.379897
ESP      1910-1919    100-104           0.503667        0.545909        0.512981
ESP      1910-1919    105-109           0.718300        1.096449        0.759951
ESP      1910-1919    110+              2.337423              .        2.337423
ESP      1920-1929        0             0.144254        0.164159        0.154536
ESP      1920-1929      1-4             0.031464        0.031961        0.031717
ESP      1920-1929      5-9             0.005169        0.005330        0.005250
ESP      1920-1929     10-14            0.003191        0.003012        0.003101
ESP      1920-1929     15-19            0.004963        0.004819        0.004892
ESP      1920-1929     20-24            0.006223        0.006597        0.006404
ESP      1920-1929     25-29            0.006713        0.006701        0.006707
ESP      1920-1929     30-34            0.007080        0.006964        0.007025
ESP      1920-1929     35-39            0.007397        0.008127        0.007748
ESP      1920-1929     40-44            0.008359        0.010480        0.009378
ESP      1920-1929     45-49            0.009005        0.013247        0.011031
ESP      1920-1929     50-54            0.012420        0.018053        0.015097
ESP      1920-1929     55-59            0.016083        0.023966        0.019836
ESP      1920-1929     60-64            0.029722        0.038962        0.034080
ESP      1920-1929     65-69            0.042050        0.054076        0.047617
ESP      1920-1929     70-74            0.079214        0.092085        0.085054
ESP      1920-1929     75-79            0.121308        0.148118        0.133005
ESP      1920-1929     80-84            0.148197        0.180262        0.160400
ESP      1920-1929     85-89            0.191322        0.249293        0.210939
ESP      1920-1929     90-94            0.248202        0.290162        0.260336
ESP      1920-1929     95-99            0.358617        0.412968        0.372052
ESP      1920-1929    100-104           0.491721        0.566304        0.506464
ESP      1920-1929    105-109           0.537079        0.502022        0.532511
ESP      1920-1929    110+              0.000000              .        0.000000
ESP      1930-1939        0             0.122350        0.144341        0.133613
ESP      1930-1939      1-4             0.019369        0.020326        0.019854
ESP      1930-1939      5-9             0.003570        0.003935        0.003754
ESP      1930-1939     10-14            0.002381        0.002602        0.002491
ESP      1930-1939     15-19            0.003726        0.005111        0.004406
ESP      1930-1939     20-24            0.004881        0.008304        0.006533
ESP      1930-1939     25-29            0.005167        0.008115        0.006595
ESP      1930-1939     30-34            0.005388        0.007826        0.006570
ESP      1930-1939     35-39            0.005990        0.009066        0.007472
ESP      1930-1939     40-44            0.006902        0.011005        0.008879
ESP      1930-1939     45-49            0.008097        0.014001        0.010938
ESP      1930-1939     50-54            0.010968        0.018159        0.014402
ESP      1930-1939     55-59            0.014816        0.024531        0.019356
ESP      1930-1939     60-64            0.025531        0.037218        0.030912
ESP      1930-1939     65-69            0.038180        0.053322        0.045114
ESP      1930-1939     70-74            0.069605        0.087573        0.077714
ESP      1930-1939     75-79            0.109075        0.140786        0.122561
ESP      1930-1939     80-84            0.143493        0.178256        0.156345
ESP      1930-1939     85-89            0.197772        0.258210        0.217235
ESP      1930-1939     90-94            0.244761        0.301494        0.259947
ESP      1930-1939     95-99            0.336127        0.404723        0.351556
ESP      1930-1939    100-104           0.435811        0.479241        0.442870
ESP      1930-1939    105-109           0.441578        0.484393        0.448264
ESP      1930-1939    110+              0.919258        1.549259        0.989143
ESP      1940-1949        0             0.099293        0.115984        0.107837
ESP      1940-1949      1-4             0.011323        0.011704        0.011517
ESP      1940-1949      5-9             0.002583        0.002879        0.002732
ESP      1940-1949     10-14            0.001821        0.002003        0.001912
ESP      1940-1949     15-19            0.002864        0.003338        0.003099
ESP      1940-1949     20-24            0.003793        0.006062        0.004893
ESP      1940-1949     25-29            0.004078        0.006874        0.005385
ESP      1940-1949     30-34            0.004143        0.006919        0.005444
ESP      1940-1949     35-39            0.004589        0.007310        0.005889
ESP      1940-1949     40-44            0.005226        0.008925        0.006984
ESP      1940-1949     45-49            0.006574        0.011788        0.009038
ESP      1940-1949     50-54            0.008907        0.016077        0.012279
ESP      1940-1949     55-59            0.012478        0.022220        0.016987
ESP      1940-1949     60-64            0.020063        0.032819        0.025795
ESP      1940-1949     65-69            0.031890        0.047563        0.038734
ESP      1940-1949     70-74            0.054842        0.074249        0.063041
ESP      1940-1949     75-79            0.090029        0.120507        0.102467
ESP      1940-1949     80-84            0.132265        0.167440        0.145088
ESP      1940-1949     85-89            0.194639        0.249928        0.211757
ESP      1940-1949     90-94            0.245776        0.296012        0.258272
ESP      1940-1949     95-99            0.364935        0.422963        0.376597
ESP      1940-1949    100-104           0.442052        0.530555        0.454817
ESP      1940-1949    105-109           0.385391        0.537759        0.402639
ESP      1940-1949    110+              1.146376        2.715789        1.209940
ESP      1950-1959        0             0.054380        0.066047        0.060356
ESP      1950-1959      1-4             0.004142        0.004302        0.004224
ESP      1950-1959      5-9             0.001057        0.001224        0.001142
ESP      1950-1959     10-14            0.000745        0.000922        0.000835
ESP      1950-1959     15-19            0.001028        0.001392        0.001211
ESP      1950-1959     20-24            0.001422        0.001951        0.001685
ESP      1950-1959     25-29            0.001728        0.002339        0.002028
ESP      1950-1959     30-34            0.001934        0.002595        0.002253
ESP      1950-1959     35-39            0.002428        0.003229        0.002805
ESP      1950-1959     40-44            0.003127        0.004433        0.003742
ESP      1950-1959     45-49            0.004165        0.006403        0.005226
ESP      1950-1959     50-54            0.006093        0.010078        0.007968
ESP      1950-1959     55-59            0.008990        0.015432        0.011961
ESP      1950-1959     60-64            0.015315        0.024518        0.019446
ESP      1950-1959     65-69            0.025623        0.037829        0.030922
ESP      1950-1959     70-74            0.046383        0.062471        0.053135
ESP      1950-1959     75-79            0.077485        0.101034        0.086743
ESP      1950-1959     80-84            0.120627        0.151284        0.131534
ESP      1950-1959     85-89            0.185439        0.229176        0.199358
ESP      1950-1959     90-94            0.239412        0.285151        0.251582
ESP      1950-1959     95-99            0.364337        0.398829        0.371742
ESP      1950-1959    100-104           0.433106        0.400818        0.427657
ESP      1950-1959    105-109           0.443362        0.348941        0.425219
ESP      1950-1959    110+              0.867812        1.450886        0.931654
ESP      1960-1969        0             0.034674        0.044276        0.039593
ESP      1960-1969      1-4             0.001270        0.001478        0.001376
ESP      1960-1969      5-9             0.000448        0.000615        0.000533
ESP      1960-1969     10-14            0.000373        0.000520        0.000447
ESP      1960-1969     15-19            0.000448        0.000886        0.000670
ESP      1960-1969     20-24            0.000620        0.001192        0.000910
ESP      1960-1969     25-29            0.000884        0.001418        0.001149
ESP      1960-1969     30-34            0.001113        0.001703        0.001404
ESP      1960-1969     35-39            0.001501        0.002292        0.001890
ESP      1960-1969     40-44            0.002141        0.003368        0.002736
ESP      1960-1969     45-49            0.003171        0.005154        0.004107
ESP      1960-1969     50-54            0.004828        0.008234        0.006420
ESP      1960-1969     55-59            0.007220        0.013170        0.009995
ESP      1960-1969     60-64            0.012080        0.021735        0.016466
ESP      1960-1969     65-69            0.020585        0.034747        0.026762
ESP      1960-1969     70-74            0.037654        0.056484        0.045534
ESP      1960-1969     75-79            0.066068        0.090160        0.075611
ESP      1960-1969     80-84            0.109548        0.140268        0.120623
ESP      1960-1969     85-89            0.174355        0.213448        0.186777
ESP      1960-1969     90-94            0.244429        0.288688        0.256352
ESP      1960-1969     95-99            0.353296        0.406039        0.365055
ESP      1960-1969    100-104           0.427440        0.398996        0.421877
ESP      1960-1969    105-109           0.327094        0.183890        0.288142
ESP      1960-1969    110+              0.676805        0.997071        0.737092
ESP      1970-1979        0             0.017747        0.022662        0.020276
ESP      1970-1979      1-4             0.000743        0.000904        0.000826
ESP      1970-1979      5-9             0.000322        0.000465        0.000395
ESP      1970-1979     10-14            0.000271        0.000409        0.000341
ESP      1970-1979     15-19            0.000361        0.000862        0.000615
ESP      1970-1979     20-24            0.000459        0.001162        0.000815
ESP      1970-1979     25-29            0.000569        0.001217        0.000894
ESP      1970-1979     30-34            0.000765        0.001446        0.001104
ESP      1970-1979     35-39            0.001112        0.001996        0.001550
ESP      1970-1979     40-44            0.001631        0.003058        0.002335
ESP      1970-1979     45-49            0.002527        0.004787        0.003639
ESP      1970-1979     50-54            0.003958        0.007707        0.005768
ESP      1970-1979     55-59            0.006079        0.012164        0.008910
ESP      1970-1979     60-64            0.009833        0.019564        0.014238
ESP      1970-1979     65-69            0.016634        0.031455        0.023176
ESP      1970-1979     70-74            0.030907        0.051437        0.039525
ESP      1970-1979     75-79            0.057123        0.083110        0.067299
ESP      1970-1979     80-84            0.100474        0.132926        0.111935
ESP      1970-1979     85-89            0.165488        0.201189        0.176863
ESP      1970-1979     90-94            0.251159        0.290263        0.262105
ESP      1970-1979     95-99            0.351287        0.375293        0.356956
ESP      1970-1979    100-104           0.452194        0.456410        0.453035
ESP      1970-1979    105-109           0.329797        0.173015        0.276734
ESP      1970-1979    110+              0.474613        0.546818        0.500898
ESP      1980-1989        0             0.008765        0.011071        0.009958
ESP      1980-1989      1-4             0.000457        0.000578        0.000520
ESP      1980-1989      5-9             0.000212        0.000310        0.000263
ESP      1980-1989     10-14            0.000197        0.000306        0.000253
ESP      1980-1989     15-19            0.000331        0.000802        0.000572
ESP      1980-1989     20-24            0.000391        0.001223        0.000813
ESP      1980-1989     25-29            0.000446        0.001264        0.000858
ESP      1980-1989     30-34            0.000568        0.001339        0.000955
ESP      1980-1989     35-39            0.000805        0.001756        0.001281
ESP      1980-1989     40-44            0.001214        0.002633        0.001921
ESP      1980-1989     45-49            0.001910        0.004203        0.003042
ESP      1980-1989     50-54            0.002925        0.006687        0.004768
ESP      1980-1989     55-59            0.004458        0.010455        0.007360
ESP      1980-1989     60-64            0.007233        0.016391        0.011522
ESP      1980-1989     65-69            0.012174        0.025606        0.018113
ESP      1980-1989     70-74            0.022266        0.041810        0.030440
ESP      1980-1989     75-79            0.042176        0.067900        0.052301
ESP      1980-1989     80-84            0.078512        0.109857        0.089651
ESP      1980-1989     85-89            0.137761        0.172602        0.148786
ESP      1980-1989     90-94            0.224113        0.260200        0.234106
ESP      1980-1989     95-99            0.318525        0.349807        0.326182
ESP      1980-1989    100-104           0.431120        0.495457        0.444937
ESP      1980-1989    105-109           0.521282        0.454562        0.506549
ESP      1980-1989    110+              0.930449        0.833623        0.912779
ESP      1990-1999        0             0.005386        0.006601        0.006013
ESP      1990-1999      1-4             0.000324        0.000381        0.000353
ESP      1990-1999      5-9             0.000154        0.000210        0.000183
ESP      1990-1999     10-14            0.000158        0.000234        0.000197
ESP      1990-1999     15-19            0.000271        0.000694        0.000488
ESP      1990-1999     20-24            0.000336        0.001120        0.000737
ESP      1990-1999     25-29            0.000483        0.001537        0.001019
ESP      1990-1999     30-34            0.000630        0.001989        0.001315
ESP      1990-1999     35-39            0.000774        0.002095        0.001436
ESP      1990-1999     40-44            0.001109        0.002608        0.001857
ESP      1990-1999     45-49            0.001593        0.003892        0.002736
ESP      1990-1999     50-54            0.002378        0.005883        0.004105
ESP      1990-1999     55-59            0.003597        0.009239        0.006336
ESP      1990-1999     60-64            0.005639        0.014299        0.009767
ESP      1990-1999     65-69            0.009377        0.022494        0.015446
ESP      1990-1999     70-74            0.017080        0.036032        0.025345
ESP      1990-1999     75-79            0.033377        0.059334        0.043669
ESP      1990-1999     80-84            0.064471        0.097632        0.076227
ESP      1990-1999     85-89            0.119814        0.157739        0.131872
ESP      1990-1999     90-94            0.205956        0.245552        0.216997
ESP      1990-1999     95-99            0.319196        0.364067        0.330017
ESP      1990-1999    100-104           0.453531        0.510296        0.465040
ESP      1990-1999    105-109           0.563449        0.651988        0.578960
ESP      1990-1999    110+              1.188446        2.109890        1.320446
ESP      2000-2009        0             0.003381        0.004085        0.003743
ESP      2000-2009      1-4             0.000194        0.000231        0.000213
ESP      2000-2009      5-9             0.000095        0.000134        0.000115
ESP      2000-2009     10-14            0.000110        0.000161        0.000136
ESP      2000-2009     15-19            0.000207        0.000515        0.000365
ESP      2000-2009     20-24            0.000230        0.000696        0.000468
ESP      2000-2009     25-29            0.000258        0.000740        0.000506
ESP      2000-2009     30-34            0.000373        0.000938        0.000664
ESP      2000-2009     35-39            0.000609        0.001388        0.001007
ESP      2000-2009     40-44            0.000957        0.002104        0.001536
ESP      2000-2009     45-49            0.001485        0.003274        0.002379
ESP      2000-2009     50-54            0.002110        0.005133        0.003609
ESP      2000-2009     55-59            0.002953        0.007741        0.005300
ESP      2000-2009     60-64            0.004423        0.011703        0.007930
ESP      2000-2009     65-69            0.007363        0.018289        0.012488
ESP      2000-2009     70-74            0.013291        0.029263        0.020479
ESP      2000-2009     75-79            0.025807        0.049127        0.035630
ESP      2000-2009     80-84            0.052338        0.084262        0.064279
ESP      2000-2009     85-89            0.103962        0.142287        0.116171
ESP      2000-2009     90-94            0.188214        0.232686        0.200254
ESP      2000-2009     95-99            0.297925        0.351440        0.310247
ESP      2000-2009    100-104           0.439958        0.495087        0.450523
ESP      2000-2009    105-109           0.591546        0.658189        0.602678
ESP      2000-2009    110+              1.147067        1.929358        1.219250
ESP      2010-2019        0             0.002585        0.003003        0.002800
ESP      2010-2019      1-4             0.000130        0.000152        0.000141
ESP      2010-2019      5-9             0.000067        0.000085        0.000077
ESP      2010-2019     10-14            0.000077        0.000096        0.000087
ESP      2010-2019     15-19            0.000124        0.000232        0.000180
ESP      2010-2019     20-24            0.000150        0.000362        0.000258
ESP      2010-2019     25-29            0.000181        0.000420        0.000301
ESP      2010-2019     30-34            0.000251        0.000535        0.000395
ESP      2010-2019     35-39            0.000412        0.000731        0.000575
ESP      2010-2019     40-44            0.000697        0.001229        0.000968
ESP      2010-2019     45-49            0.001203        0.002272        0.001743
ESP      2010-2019     50-54            0.001936        0.003995        0.002962
ESP      2010-2019     55-59            0.002891        0.006403        0.004620
ESP      2010-2019     60-64            0.004097        0.009868        0.006898
ESP      2010-2019     65-69            0.006040        0.014751        0.010185
ESP      2010-2019     70-74            0.010131        0.022941        0.016035
ESP      2010-2019     75-79            0.019853        0.038515        0.027983
ESP      2010-2019     80-84            0.041530        0.068619        0.052303
ESP      2010-2019     85-89            0.086054        0.122477        0.098775
ESP      2010-2019     90-94            0.165597        0.211393        0.178865
ESP      2010-2019     95-99            0.279133        0.333749        0.291578
ESP      2010-2019    100-104           0.419706        0.495335        0.432678
ESP      2010-2019    105-109           0.594231        0.684194        0.605952
ESP      2010-2019    110+              0.869735        0.993571        0.883142
ESP      2020-2023        0             0.002320        0.002759        0.002546
ESP      2020-2023      1-4             0.000115        0.000155        0.000135
ESP      2020-2023      5-9             0.000070        0.000071        0.000070
ESP      2020-2023     10-14            0.000072        0.000091        0.000081
ESP      2020-2023     15-19            0.000118        0.000215        0.000168
ESP      2020-2023     20-24            0.000149        0.000377        0.000266
ESP      2020-2023     25-29            0.000178        0.000420        0.000301
ESP      2020-2023     30-34            0.000256        0.000570        0.000414
ESP      2020-2023     35-39            0.000397        0.000734        0.000565
ESP      2020-2023     40-44            0.000630        0.001112        0.000873
ESP      2020-2023     45-49            0.001038        0.001805        0.001425
ESP      2020-2023     50-54            0.001773        0.003388        0.002581
ESP      2020-2023     55-59            0.002856        0.005937        0.004373
ESP      2020-2023     60-64            0.004429        0.009673        0.006972
ESP      2020-2023     65-69            0.006593        0.014969        0.010578
ESP      2020-2023     70-74            0.010403        0.022904        0.016186
ESP      2020-2023     75-79            0.018922        0.037276        0.027050
ESP      2020-2023     80-84            0.039402        0.065464        0.050083
ESP      2020-2023     85-89            0.083131        0.120773        0.096811
ESP      2020-2023     90-94            0.161768        0.213349        0.177559
ESP      2020-2023     95-99            0.277655        0.342115        0.293084
ESP      2020-2023    100-104           0.420698        0.501754        0.434855
ESP      2020-2023    105-109           0.582037        0.623670        0.586888
ESP      2020-2023    110+              0.907056        1.722750        0.979084
EST      1960-1969        0             0.020249        0.026472        0.023446
